#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2012,1,2,15,50,999,99,99,4.89,13.79,7.94,999,989.9,1.8,6.3,999,99,99
2012,1,2,16,50,999,99,99,4.43,12.12,7.9,999,991.3,2.3,6.2,999,99,99
2012,1,2,17,50,999,99,99,4.35,12.9,7.82,999,993.2,2.1,6.2,999,99,99
2012,1,2,18,50,999,99,99,3.99,13.79,7.91,999,995,0.6,6.2,999,99,99
2012,1,2,19,50,999,99,99,4.52,13.79,8.15,999,996.4,1.1,6.1,999,99,99
2012,1,2,20,50,999,99,99,4.11,10.81,8.19,999,997.6,-0.2,6.1,999,99,99
2012,1,2,21,50,999,99,99,4.12,13.79,8.24,999,998,1.8,6.1,999,99,99
2012,1,2,22,50,999,99,99,3.72,13.79,8.15,999,998.3,2.2,6.1,999,99,99
2012,1,2,23,50,999,99,99,3.67,9.09,7.62,999,998.8,1.5,6.2,999,99,99
2012,1,3,0,50,999,99,99,3.5,12.9,7.25,999,999,2,6.1,999,99,99
2012,1,3,1,50,999,99,99,3.04,12.12,6.98,999,999.4,0.3,6.1,999,99,99
2012,1,3,2,50,999,99,99,2.86,10,6.73,999,999.5,0.8,6.1,999,99,99
2012,1,3,3,50,999,99,99,2.85,12.9,7.05,999,999.9,1.8,6,999,99,99
2012,1,3,4,50,999,99,99,2.85,12.9,7.04,999,1000.5,2.1,6,999,99,99
2012,1,3,5,50,999,99,99,2.68,12.9,6.71,999,1001,2.2,5.9,999,99,99
2012,1,3,6,50,999,99,99,2.57,12.9,6.59,999,1001.4,2.2,6,999,99,99
2012,1,3,7,50,999,99,99,2.85,11.43,7.18,999,1001.3,2.1,5.9,999,99,99
2012,1,3,8,50,999,99,99,2.71,12.12,7.02,999,1000.8,2.1,5.9,999,99,99
2012,1,3,9,50,999,99,99,2.66,12.12,7.16,999,1000.6,2.2,5.9,999,99,99
2012,1,3,10,50,999,99,99,2.77,11.43,7.18,999,1000.1,2.2,5.9,999,99,99
2012,1,3,11,50,999,99,99,2.56,10.81,7.01,999,999.5,2.3,5.9,999,99,99
2012,1,3,12,50,999,99,99,2.39,11.43,6.6,999,998.6,2.3,5.9,999,99,99
2012,1,3,13,50,999,99,99,2.46,10.81,5.97,999,997.8,1.4,5.7,999,99,99
2012,1,3,14,50,999,99,99,2.63,10.81,5.57,999,996.7,2.2,5.5,999,99,99
2012,1,3,15,50,999,99,99,2.57,10,5.56,999,995.7,2.5,5.6,999,99,99
2012,1,3,16,50,999,99,99,2.55,10,5.51,999,994.7,2.5,5.6,999,99,99
2012,1,3,17,50,999,99,99,2.39,10.81,5.5,999,993.9,2.4,5.6,999,99,99
2012,1,3,18,50,999,99,99,2.72,11.43,6.13,999,992.9,2.3,5.6,999,99,99
2012,1,3,19,50,999,99,99,2.48,8.33,5.91,999,991.7,2.4,5.7,999,99,99
2012,1,3,20,50,999,99,99,2.36,10,5.99,999,989.9,2.4,5.8,999,99,99
2012,1,3,21,50,999,99,99,2.14,10.81,6.11,999,988.2,2.3,5.8,999,99,99
2012,1,3,22,50,999,99,99,1.83,10.81,5.35,999,986.6,1.8,5.7,999,99,99
2012,1,3,23,50,999,99,99,1.84,10.81,5.34,999,985.4,1.6,5.8,999,99,99
2012,1,4,0,50,999,99,99,1.75,10,5.72,999,984.4,2.3,5.8,999,99,99
2012,1,4,1,50,999,99,99,1.58,9.09,4.88,999,983.4,2,5.9,999,99,99
2012,1,4,2,50,999,99,99,1.8,10.81,6.21,999,983.1,1.7,5.8,999,99,99
2012,1,4,3,50,999,99,99,1.56,10,6.4,999,982.8,2.2,5.9,999,99,99
2012,1,4,4,50,999,99,99,1.51,10,6.58,999,982.2,2.8,5.9,999,99,99
2012,1,4,5,50,999,99,99,1.63,10,6.69,999,981.8,3.9,5.9,999,99,99
2012,1,4,6,50,999,99,99,1.72,10.81,6.15,999,981.4,0.6,5.9,999,99,99
2012,1,4,7,50,999,99,99,1.65,10,6.63,999,980.7,1,5.9,999,99,99
2012,1,4,8,50,999,99,99,1.5,10.81,6.14,999,979.2,1.2,5.9,999,99,99
2012,1,4,9,50,999,99,99,1.54,10,4.74,999,977.5,0.2,6,999,99,99
2012,1,4,10,50,999,99,99,1.69,10.81,4.73,999,976,1,5.9,999,99,99
2012,1,4,11,50,999,99,99,3.09,6.67,5.35,999,975.2,4.7,5.7,999,99,99
2012,1,4,12,50,999,99,99,3.43,7.14,5.93,999,975.7,4.8,5.7,999,99,99
2012,1,4,13,50,999,99,99,3.43,7.69,6.09,999,975.6,5.2,5.7,999,99,99
2012,1,4,14,50,999,99,99,3.44,9.09,6.01,999,975.4,5.1,5.7,999,99,99
2012,1,4,15,50,999,99,99,3.68,7.14,5.96,999,975.5,4.6,5.6,999,99,99
2012,1,4,16,50,999,99,99,3.56,10,6.18,999,975.7,4.8,5.6,999,99,99
2012,1,4,17,50,999,99,99,3.12,9.09,5.95,999,976.9,3.6,5.6,999,99,99
2012,1,4,18,50,999,99,99,3.02,10,6.43,999,977.9,2.2,5.5,999,99,99
2012,1,4,19,50,999,99,99,3.23,8.33,6.34,999,979.1,2.1,5.5,999,99,99
2012,1,4,20,50,999,99,99,2.88,10.81,6.37,999,979.9,2.1,5.5,999,99,99
2012,1,4,21,50,999,99,99,2.68,10,6.17,999,980.8,2.4,5.6,999,99,99
2012,1,4,22,50,999,99,99,2.63,10.81,6.2,999,981.6,2.5,5.6,999,99,99
2012,1,4,23,50,999,99,99,2.69,10,6.47,999,982.5,2.5,5.6,999,99,99
2012,1,5,0,50,999,99,99,2.52,10,6.68,999,983.3,2.6,5.6,999,99,99
2012,1,5,1,50,999,99,99,2.45,10,7.16,999,984.1,2.6,5.4,999,99,99
2012,1,5,2,50,999,99,99,2.54,10,7.25,999,984.7,2.6,5.4,999,99,99
2012,1,5,3,50,999,99,99,2.77,10,7.7,999,985.8,2.4,5.4,999,99,99
2012,1,5,4,50,999,99,99,2.84,10,7.54,999,986.9,2.4,5.5,999,99,99
2012,1,5,5,50,999,99,99,2.94,10,7.27,999,988.1,2.2,5.6,999,99,99
2012,1,5,6,50,999,99,99,3.1,10,7.3,999,989.6,2,5.8,999,99,99
2012,1,5,7,50,999,99,99,3.37,11.43,7.6,999,991.6,1.1,5.9,999,99,99
2012,1,5,8,50,999,99,99,3.21,11.43,7.61,999,993.6,0.6,5.8,999,99,99
2012,1,5,9,50,999,99,99,3.7,10,7.64,999,995.4,0.5,5.7,999,99,99
2012,1,5,10,50,999,99,99,3.81,10.81,7.78,999,997.3,0.4,5.7,999,99,99
2012,1,5,11,50,999,99,99,3.84,10.81,7.87,999,999.1,0.4,5.7,999,99,99
2012,1,5,12,50,999,99,99,3.85,11.43,7.83,999,1000.8,0.2,5.7,999,99,99
2012,1,5,13,50,999,99,99,4.25,11.43,8.29,999,1002.3,0.5,5.7,999,99,99
2012,1,5,14,50,999,99,99,4,10,8.24,999,1003.6,0.4,5.5,999,99,99
2012,1,5,15,50,999,99,99,3.61,10,8.16,999,1004.3,0.7,5.3,999,99,99
2012,1,5,16,50,999,99,99,2.88,10.81,7.59,999,1005,1,5.2,999,99,99
2012,1,5,17,50,999,99,99,3.03,10,7.67,999,1005.6,2.4,5.3,999,99,99
2012,1,5,18,50,999,99,99,2.52,10,7.07,999,1006,2.7,5.5,999,99,99
2012,1,5,19,50,999,99,99,2.37,12.12,6.48,999,1005.8,3.1,5.6,999,99,99
2012,1,5,20,50,999,99,99,2.22,12.9,5.51,999,1005.3,3.4,5.6,999,99,99
2012,1,5,21,50,999,99,99,2.45,8.33,5.37,999,1005.2,1.8,5.6,999,99,99
2012,1,5,22,50,999,99,99,2.74,8.33,5.16,999,1005,1.7,5.6,999,99,99
2012,1,5,23,50,999,99,99,3.24,8.33,5.76,999,1004.8,2.5,5.6,999,99,99
2012,1,6,0,50,999,99,99,3.76,7.69,6.14,999,1004.5,2.8,5.6,999,99,99
2012,1,6,1,50,999,99,99,4.3,8.33,6.52,999,1004.5,3.4,5.5,999,99,99
2012,1,6,2,50,999,99,99,5.05,10,6.89,999,1004.3,3.1,5.4,999,99,99
2012,1,6,3,50,999,99,99,4.49,10,6.84,999,1004,3.4,5.3,999,99,99
2012,1,6,4,50,999,99,99,4.44,10.81,6.56,999,1003.8,3.5,5.4,999,99,99
2012,1,6,5,50,999,99,99,4.59,10,6.66,999,1003.8,3.1,5.5,999,99,99
2012,1,6,6,50,999,99,99,4.51,10.81,6.58,999,1003.6,2.3,5.5,999,99,99
2012,1,6,7,50,999,99,99,4.96,10,7.01,999,1002.8,2.5,5.6,999,99,99
2012,1,6,8,50,999,99,99,4.47,10.81,6.55,999,1002,2.7,5.6,999,99,99
2012,1,6,9,50,999,99,99,4.56,10.81,6.49,999,1001.2,2.3,5.6,999,99,99
2012,1,6,10,50,999,99,99,5.43,10.81,6.87,999,999.9,2.7,5.6,999,99,99
2012,1,6,11,50,999,99,99,5.52,10,7.02,999,999.3,2.6,5.6,999,99,99
2012,1,6,12,50,999,99,99,5.73,8.33,7.05,999,998.1,2.9,5.6,999,99,99
2012,1,6,13,50,999,99,99,6.06,10,7.28,999,997.3,2.9,5.5,999,99,99
2012,1,6,14,50,999,99,99,6.38,10,7.52,999,996.3,2.6,5.5,999,99,99
2012,1,6,15,50,999,99,99,6.37,10.81,7.44,999,995.2,2.9,5.6,999,99,99
2012,1,6,16,50,999,99,99,7.03,10.81,8.02,999,995.1,3,5.7,999,99,99
2012,1,6,17,50,999,99,99,99,99,99,999,996.1,-0.5,5.7,999,99,99
2012,1,6,18,50,999,99,99,6.53,10.81,8.27,999,997.3,-1.3,5.8,999,99,99
2012,1,6,19,50,999,99,99,6.39,11.43,8.07,999,998.3,-1.9,5.9,999,99,99
2012,1,6,20,50,999,99,99,7,12.12,8.86,999,999.2,-2.3,5.9,999,99,99
2012,1,6,21,50,999,99,99,6.64,13.79,9.16,999,999.7,-2.1,5.8,999,99,99
2012,1,6,22,50,999,99,99,5.79,13.79,8.89,999,1000,-1.9,5.8,999,99,99
2012,1,6,23,50,999,99,99,6.22,12.12,9.23,999,1000.2,-2,5.8,999,99,99
2012,1,7,0,50,999,99,99,5.67,10.81,9.2,999,1000.6,-2,5.8,999,99,99
2012,1,7,1,50,999,99,99,5.75,10.81,9.31,999,1000.6,-1.9,5.8,999,99,99
2012,1,7,2,50,999,99,99,5.33,11.43,9.2,999,1000.5,-1.8,5.8,999,99,99
2012,1,7,3,50,999,99,99,5.8,10.81,9.31,999,1000,-1.7,5.7,999,99,99
2012,1,7,4,50,999,99,99,4.63,10,8.45,999,1000,-1.5,5.7,999,99,99
2012,1,7,5,50,999,99,99,4.15,10,8.44,999,1000.2,-1.2,5.6,999,99,99
2012,1,7,6,50,999,99,99,3.78,10,8.08,999,999.1,-0.9,5.6,999,99,99
2012,1,7,7,50,999,99,99,3.82,12.9,8.56,999,999,-0.5,5.6,999,99,99
2012,1,7,8,50,999,99,99,3.9,12.9,8.4,999,997.8,0,5.5,999,99,99
2012,1,7,9,50,999,99,99,3.47,12.9,7.78,999,996.4,0.9,5.5,999,99,99
2012,1,7,10,50,999,99,99,3.33,12.9,6.79,999,993.8,1.5,5.5,999,99,99
2012,1,7,11,50,999,99,99,3.39,12.9,6.23,999,992.1,0.3,5.6,999,99,99
2012,1,7,12,50,999,99,99,3.77,12.12,6.07,999,989.3,1.5,5.6,999,99,99
2012,1,7,13,50,999,99,99,3.92,12.12,5.98,999,987.1,1.8,5.6,999,99,99
2012,1,7,14,50,999,99,99,4.68,7.14,6.25,999,984.1,2.2,5.6,999,99,99
2012,1,7,15,50,999,99,99,4.41,8.33,6.1,999,981.4,2.6,5.6,999,99,99
2012,1,7,16,50,999,99,99,4.73,7.69,6.25,999,979.1,3.6,5.6,999,99,99
2012,1,7,17,50,999,99,99,4.95,7.69,6.34,999,976.9,4.4,5.6,999,99,99
2012,1,7,18,50,999,99,99,5.21,8.33,6.77,999,975.8,4.5,5.6,999,99,99
2012,1,7,19,50,999,99,99,4.71,9.09,6.65,999,974.7,4.6,5.6,999,99,99
2012,1,7,20,50,999,99,99,4.93,10,6.88,999,973.9,4.2,5.7,999,99,99
2012,1,7,21,50,999,99,99,5.49,9.09,7.37,999,973.4,4.1,5.7,999,99,99
2012,1,7,22,50,999,99,99,4.81,11.43,7.15,999,973,4.5,5.7,999,99,99
2012,1,7,23,50,999,99,99,4.92,10.81,7.5,999,973.4,5.5,5.7,999,99,99
2012,1,8,0,50,999,99,99,4.69,12.12,7.74,999,974.1,4.7,5.7,999,99,99
2012,1,8,1,50,999,99,99,4.34,11.43,7.64,999,974.6,4.7,5.7,999,99,99
2012,1,8,2,50,999,99,99,4.62,12.12,7.77,999,974.5,4.9,5.7,999,99,99
2012,1,8,3,50,999,99,99,4.98,11.43,8.26,999,974.5,4.8,5.7,999,99,99
2012,1,8,4,50,999,99,99,4.51,11.43,7.43,999,974.2,5.1,5.7,999,99,99
2012,1,8,5,50,999,99,99,4.45,11.43,7.63,999,974.3,5.3,5.9,999,99,99
2012,1,8,6,50,999,99,99,4.37,11.43,7.33,999,974.8,5.4,5.9,999,99,99
2012,1,8,7,50,999,99,99,4.1,10.81,6.94,999,975,5.3,5.9,999,99,99
2012,1,8,8,50,999,99,99,3.68,11.43,6.63,999,975.1,5.1,5.5,999,99,99
2012,1,8,9,50,999,99,99,3.88,10.81,6.92,999,975.2,5.4,5.4,999,99,99
2012,1,8,10,50,999,99,99,3.9,10.81,7.09,999,975.5,5.1,5.4,999,99,99
2012,1,8,11,50,999,99,99,3.96,10.81,7.21,999,976.1,4.9,5.5,999,99,99
2012,1,8,12,50,999,99,99,3.48,10.81,7.06,999,976.9,4.7,5.5,999,99,99
2012,1,8,13,50,999,99,99,4.02,10.81,7.75,999,977.7,4.5,5.6,999,99,99
2012,1,8,14,50,999,99,99,3.26,11.43,6.81,999,978.7,4.5,5.6,999,99,99
2012,1,8,15,50,999,99,99,3.84,10.81,7.52,999,979.6,4.4,5.5,999,99,99
2012,1,8,16,50,999,99,99,3.77,10.81,7.48,999,980.7,4.6,5.5,999,99,99
2012,1,8,17,50,999,99,99,4.06,10.81,7.82,999,982.4,3.9,5.5,999,99,99
2012,1,8,18,50,999,99,99,3.71,11.43,7.15,999,984.9,3.1,5.5,999,99,99
2012,1,8,19,50,999,99,99,3.44,10.81,6.31,999,986.8,2.8,5.6,999,99,99
2012,1,8,20,50,999,99,99,4.23,11.43,7.13,999,988.9,1.6,5.6,999,99,99
2012,1,8,21,50,999,99,99,4.3,10,6.99,999,990.6,1.2,5.7,999,99,99
2012,1,8,22,50,999,99,99,4.95,11.43,7.41,999,991.9,1.2,5.7,999,99,99
2012,1,8,23,50,999,99,99,4.43,12.12,7.59,999,993.1,0.7,5.7,999,99,99
2012,1,9,0,50,999,99,99,5.6,12.12,8.73,999,994.4,0.1,5.7,999,99,99
2012,1,9,1,50,999,99,99,4.91,11.43,8.28,999,995.3,-0.3,5.7,999,99,99
2012,1,9,2,50,999,99,99,5.15,12.12,8.97,999,996,-0.1,5.7,999,99,99
2012,1,9,3,50,999,99,99,5.42,12.12,9.11,999,996.8,-0.6,5.7,999,99,99
2012,1,9,4,50,999,99,99,5.74,12.12,9,999,997.1,-1.1,5.7,999,99,99
2012,1,9,5,50,999,99,99,5.31,14.81,8.89,999,997.2,-1,5.7,999,99,99
2012,1,9,6,50,999,99,99,5.19,12.12,9.18,999,997.4,-1.6,5.7,999,99,99
2012,1,9,7,50,999,99,99,5.22,12.12,8.59,999,997.1,-0.4,5.6,999,99,99
2012,1,9,8,50,999,99,99,5.86,12.9,8.89,999,997.4,-0.2,5.6,999,99,99
2012,1,9,9,50,999,99,99,5.42,11.43,8.05,999,998.4,-0.9,5.6,999,99,99
2012,1,9,10,50,999,99,99,6.19,12.9,8.42,999,999.9,-0.4,5.6,999,99,99
2012,1,9,11,50,999,99,99,5.92,11.43,8.29,999,1001.1,-0.8,5.6,999,99,99
2012,1,9,12,50,999,99,99,5.82,12.9,8.19,999,1002.7,-2.1,5.6,999,99,99
2012,1,9,13,50,999,99,99,5.66,12.9,8.02,999,1003.6,-1.1,5.6,999,99,99
2012,1,9,14,50,999,99,99,5.39,12.12,7.92,999,1005,-1.2,5.6,999,99,99
2012,1,9,15,50,999,99,99,4.62,12.9,7.62,999,1006.4,-1.3,5.5,999,99,99
2012,1,9,16,50,999,99,99,4.96,12.12,8.07,999,1008.1,-2,5.5,999,99,99
2012,1,9,17,50,999,99,99,4.89,12.12,8.04,999,1009.9,-1.9,5.6,999,99,99
2012,1,9,18,50,999,99,99,4.52,12.12,7.85,999,1011.6,-1.7,5.7,999,99,99
2012,1,9,19,50,999,99,99,3.72,10.81,7.05,999,1013.8,-1.9,5.7,999,99,99
2012,1,9,20,50,999,99,99,4.24,11.43,7.41,999,1015.8,-1.6,5.6,999,99,99
2012,1,9,21,50,999,99,99,3.88,10.81,7.08,999,1017.5,-1.4,5.6,999,99,99
2012,1,9,22,50,999,99,99,3.7,11.43,6.93,999,1019.2,-1.5,5.6,999,99,99
2012,1,9,23,50,999,99,99,4.09,11.43,7.17,999,1020.9,-1.6,5.6,999,99,99
2012,1,10,0,50,999,99,99,3.62,10.81,7.05,999,1022.3,-2,5.6,999,99,99
2012,1,10,1,50,999,99,99,3.19,10.81,6.54,999,1023.6,-2,5.6,999,99,99
2012,1,10,2,50,999,99,99,2.88,10.81,6.57,999,1024.5,-1.9,5.6,999,99,99
2012,1,10,3,50,999,99,99,2.88,10.81,6.76,999,1025.5,-2.5,5.6,999,99,99
2012,1,10,4,50,999,99,99,2.62,10,6.88,999,1026.1,-2.6,5.6,999,99,99
2012,1,10,5,50,999,99,99,2.53,10,7.26,999,1026.7,-2.5,5.5,999,99,99
2012,1,10,6,50,999,99,99,2.48,10.81,7.44,999,1027,-2.3,5.5,999,99,99
2012,1,10,7,50,999,99,99,2.21,9.09,7.03,999,1027.1,-2.1,5.5,999,99,99
2012,1,10,8,50,999,99,99,2.38,10,7.5,999,1027.4,-1.3,5.5,999,99,99
2012,1,10,9,50,999,99,99,2.11,9.09,7.34,999,1026.8,-0.5,5.4,999,99,99
2012,1,10,10,50,999,99,99,1.79,9.09,6.25,999,1026.1,0,5.5,999,99,99
2012,1,10,11,50,999,99,99,1.85,9.09,5.06,999,1025,0.5,5.9,999,99,99
2012,1,10,12,50,999,99,99,1.98,9.09,4.59,999,1024.4,1,5.9,999,99,99
2012,1,10,13,50,999,99,99,2.18,4.76,4.41,999,1024,-0.3,5.9,999,99,99
2012,1,10,14,50,999,99,99,2.83,5.26,4.8,999,1022.5,-0.3,5.9,999,99,99
2012,1,10,15,50,999,99,99,3.35,6.25,5.1,999,1020.4,0.3,6,999,99,99
2012,1,10,16,50,999,99,99,4.48,6.67,5.84,999,1019.1,0.5,6,999,99,99
2012,1,10,17,50,999,99,99,4.86,7.14,6.14,999,1017.6,1.3,5.9,999,99,99
2012,1,10,18,50,999,99,99,6.49,8.33,6.9,999,1016.7,1.1,6,999,99,99
2012,1,10,19,50,999,99,99,5.94,9.09,6.98,999,1015.1,0.8,6,999,99,99
2012,1,10,20,50,999,99,99,6.82,10,7.44,999,1013.3,1.2,6.1,999,99,99
2012,1,10,21,50,999,99,99,99,99,99,999,1011.7,1.3,6,999,99,99
2012,1,10,22,50,999,99,99,99,99,99,999,1010.2,1.4,6,999,99,99
2012,1,10,23,50,999,99,99,9.18,10,8.53,999,1008.9,1.5,5.9,999,99,99
2012,1,11,0,50,999,99,99,99,99,99,999,1008.3,1.5,5.9,999,99,99
2012,1,11,1,50,999,99,99,8.98,13.79,8.83,999,1007.7,1.5,5.9,999,99,99
2012,1,11,2,50,999,99,99,8.65,14.81,9.05,999,1007.4,1.8,5.9,999,99,99
2012,1,11,3,50,999,99,99,8.83,14.81,9.08,999,1007.6,1.8,5.9,999,99,99
2012,1,11,4,50,999,99,99,7.92,13.79,8.6,999,1007.7,3.3,5.9,999,99,99
2012,1,11,5,50,999,99,99,8.11,12.12,9.07,999,1007.8,3.3,5.9,999,99,99
2012,1,11,6,50,999,99,99,7.11,14.81,8.64,999,1007.7,4.3,5.9,999,99,99
2012,1,11,7,50,999,99,99,6.57,13.79,8.65,999,1008,5,5.9,999,99,99
2012,1,11,8,50,999,99,99,7.21,14.81,9.37,999,1008,5,5.8,999,99,99
2012,1,11,9,50,999,99,99,6.93,14.81,9.15,999,1008.3,5.1,5.7,999,99,99
2012,1,11,10,50,999,99,99,6.86,13.79,9.41,999,1007.6,4.8,5.7,999,99,99
2012,1,11,11,50,999,99,99,6.84,12.9,9.49,999,1006.7,4.4,5.7,999,99,99
2012,1,11,12,50,999,99,99,6.22,14.81,9.25,999,1005.7,4.2,5.7,999,99,99
2012,1,11,13,50,999,99,99,6.08,13.79,9.01,999,1004.6,3,5.7,999,99,99
2012,1,11,14,50,999,99,99,6.23,13.79,8.98,999,1003.2,4.6,5.7,999,99,99
2012,1,11,15,50,999,99,99,5.2,13.79,8.24,999,1003.8,4.3,5.7,999,99,99
2012,1,11,16,50,999,99,99,5.38,13.79,8.67,999,1004.6,4.4,5.7,999,99,99
2012,1,11,17,50,999,99,99,4.94,13.79,8.54,999,1006,4.4,5.7,999,99,99
2012,1,11,18,50,999,99,99,5.36,12.9,8.7,999,1006.8,4.5,5.7,999,99,99
2012,1,11,19,50,999,99,99,4.54,13.79,8.34,999,1007.5,4.7,5.7,999,99,99
2012,1,11,20,50,999,99,99,4.47,13.79,8.01,999,1007.9,4.5,5.7,999,99,99
2012,1,11,21,50,999,99,99,4.78,12.9,8.67,999,1007.7,4.9,5.7,999,99,99
2012,1,11,22,50,999,99,99,4.51,13.79,8.07,999,1007.3,4.5,5.7,999,99,99
2012,1,11,23,50,999,99,99,4.49,13.79,8.24,999,1006.8,4.3,5.7,999,99,99
2012,1,12,0,50,999,99,99,4.64,12.9,8.8,999,1006.6,5,5.7,999,99,99
2012,1,12,1,50,999,99,99,4.3,13.79,7.89,999,1006.9,5.2,5.7,999,99,99
2012,1,12,2,50,999,99,99,4.46,12.9,8.16,999,1006.8,5.2,5.7,999,99,99
2012,1,12,3,50,999,99,99,4.31,13.79,7.73,999,1006.7,5.2,5.7,999,99,99
2012,1,12,4,50,999,99,99,4.42,12.9,7.8,999,1006.7,5.3,5.7,999,99,99
2012,1,12,5,50,999,99,99,4.35,13.79,7.41,999,1006.3,5.2,5.7,999,99,99
2012,1,12,6,50,999,99,99,4.1,13.79,7.41,999,1005.8,5.2,5.7,999,99,99
2012,1,12,7,50,999,99,99,3.69,13.79,6.95,999,1004.9,5.2,5.7,999,99,99
2012,1,12,8,50,999,99,99,3.4,13.79,6.91,999,1004.3,4.1,5.8,999,99,99
2012,1,12,9,50,999,99,99,3.61,13.79,7.37,999,1003.2,4.6,5.8,999,99,99
2012,1,12,10,50,999,99,99,3.71,12.9,7.55,999,1002,4.9,5.8,999,99,99
2012,1,12,11,50,999,99,99,3.7,12.9,7.69,999,1000.8,4.6,5.8,999,99,99
2012,1,12,12,50,999,99,99,3.84,13.79,7.89,999,999.9,4.7,5.8,999,99,99
2012,1,12,13,50,999,99,99,3.76,13.79,7.96,999,998.8,4.9,5.8,999,99,99
2012,1,12,14,50,999,99,99,3.62,12.9,8.03,999,998.2,4.7,5.8,999,99,99
2012,1,12,15,50,999,99,99,3.28,12.9,7.31,999,997.7,4.7,5.8,999,99,99
2012,1,12,16,50,999,99,99,3.76,12.9,7.76,999,997.3,4.6,5.8,999,99,99
2012,1,12,17,50,999,99,99,3.84,13.79,7.71,999,997.6,4,5.8,999,99,99
2012,1,12,18,50,999,99,99,3.57,12.9,7.39,999,997.5,3.8,5.8,999,99,99
2012,1,12,19,50,999,99,99,3.44,12.9,7.69,999,997.8,3.5,5.8,999,99,99
2012,1,12,20,50,999,99,99,3.27,12.12,6.97,999,998.4,1.8,5.7,999,99,99
