#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2014,7,19,23,50,228,3.4,4.6,2.15,11.43,8.02,999,1009.3,13.8,14.5,11.8,99,99
2014,7,20,0,50,222,2.6,3.5,2.12,10.81,7.81,999,1009.1,13.5,14.4,12.1,99,99
2014,7,20,1,50,177,2.9,4,1.98,10.81,7.73,999,1008.9,13.5,14.4,11.8,99,99
2014,7,20,2,50,183,4.7,5.6,2.01,10.81,7.63,999,1008.6,13.1,14.4,11.6,99,99
2014,7,20,3,50,175,3.9,5,2,10.81,7.37,999,1008.5,12.8,14.5,12.2,99,99
2014,7,20,4,50,204,3.7,5.2,1.82,10.81,6.94,999,1008.1,12.6,14.5,12.3,99,99
2014,7,20,5,50,176,3.3,4.1,1.81,10.81,7.08,999,1008,13,14.5,12,99,99
2014,7,20,6,50,166,4.7,5.5,1.78,10.81,6.9,999,1007.9,12.9,14.5,12.5,99,99
2014,7,20,7,50,204,5.7,6.7,1.9,10.81,6.84,999,1007.6,13.7,14.4,12.2,99,99
2014,7,20,8,50,209,5.3,6.6,1.98,9.09,6.93,999,1007.5,13.7,14.5,12.1,99,99
2014,7,20,9,50,213,5.5,7.1,2.17,10.81,7.04,999,1007.4,13.7,14.4,12.2,99,99
2014,7,20,10,50,202,4.7,5.9,2.04,10,6.95,999,1007.2,13.8,14.4,12.6,99,99
2014,7,20,11,50,212,4.5,5.7,1.9,10,6.67,999,1006.9,13.8,14.4,12.3,99,99
2014,7,20,12,50,213,4.1,5.1,1.96,10,6.52,999,1006.7,13.7,14.3,12.5,99,99
2014,7,20,13,50,200,3.6,4.5,2.1,10,6.71,999,1006.2,13.8,14.3,12.5,99,99
2014,7,20,14,50,165,3.5,4.3,1.75,9.09,6.58,999,1005.6,13.7,14.2,12.4,99,99
2014,7,20,15,50,269,3.3,4,2,10,6.87,999,1005.8,12.4,14.2,11.4,99,99
2014,7,20,16,50,327,1.1,1.7,1.86,9.09,6.63,999,1005.7,12.3,14.2,10.4,99,99
2014,7,20,17,50,31,2.5,3.6,2.04,10,6.95,999,1005.5,12.3,14.1,10.5,99,99
2014,7,20,18,50,41,2.9,3.9,2.01,9.09,6.89,999,1005.5,12.1,14.2,10.6,99,99
2014,7,20,19,50,54,4.5,5.8,2.18,9.09,7.01,999,1005.5,12.4,14.3,10.8,99,99
2014,7,20,20,50,46,3.8,4.9,2.14,9.09,6.97,999,1005.6,12.7,14.3,10.9,99,99
2014,7,20,21,50,120,0.3,1,1.93,9.09,6.57,999,1006,13.3,14.3,10.8,99,99
2014,7,20,22,50,325,0.3,1.1,2.02,9.09,6.66,999,1006.3,12.9,14.4,11,99,99
2014,7,20,23,50,79,2.6,3.9,1.91,9.09,6.67,999,1006.6,13.2,14.4,10.5,99,99
2014,7,21,0,50,86,6.6,7.7,2.01,9.09,6.59,999,1006.9,13.1,14.3,12,99,99
2014,7,21,1,50,77,7.5,9.4,1.92,8.33,5.99,999,1007.3,13.4,14.3,11.7,99,99
2014,7,21,2,50,84,9.5,11.9,1.95,8.33,5.31,999,1007.7,13.5,14.2,11,99,99
2014,7,21,3,50,102,8.1,9.5,2.04,8.33,5.15,999,1008.3,13.3,14.2,11.4,99,99
2014,7,21,4,50,104,6.6,7.7,2.19,8.33,5.53,999,1009.1,13.5,14.2,11.4,99,99
2014,7,21,5,50,70,4,4.9,1.94,9.09,5.75,999,1010.1,13.5,14.1,11.7,99,99
2014,7,21,6,50,45,3.9,4.7,1.81,8.33,5.7,999,1010.8,13.5,14.1,11.6,99,99
2014,7,21,7,50,44,3.9,4.9,1.78,10,5.82,999,1011.5,13.4,14.1,11.6,99,99
2014,7,21,8,50,13,4,5.1,1.95,8.33,6.08,999,1012.3,13.2,14.1,11.7,99,99
2014,7,21,9,50,16,3.9,5,1.9,9.09,6.33,999,1012.9,12.9,14.1,11.7,99,99
2014,7,21,10,50,11,2.4,3.4,1.63,9.09,6.17,999,1013.4,12.9,14.1,11.2,99,99
2014,7,21,11,50,352,0.7,1.2,1.65,9.09,6.23,999,1013.7,13.1,14.1,11.3,99,99
2014,7,21,12,50,274,1.6,2,1.77,9.09,6.61,999,1014.3,13.3,14,11.2,99,99
2014,7,21,13,50,253,2.4,3,1.83,8.33,6.72,999,1014.7,13.6,13.9,11.2,99,99
2014,7,21,14,50,256,2.8,3.6,1.44,10.81,6.58,999,1015,13.5,13,11.5,99,99
2014,7,21,15,50,255,3.4,4.3,1.59,9.09,7.01,999,1015,13.7,13.3,11.1,99,99
2014,7,21,16,50,247,4.3,5.2,1.47,9.09,6.92,999,1015.2,13.8,13.8,11.5,99,99
2014,7,21,17,50,239,5.4,6.5,1.47,9.09,6.61,999,1015.3,13.9,14,11.9,99,99
2014,7,21,18,50,243,5,5.9,1.43,8.33,6.57,999,1015.5,13.9,14.1,12.2,99,99
2014,7,21,19,50,243,4.7,5.6,1.45,8.33,6.53,999,1015.7,14,14.2,12.5,99,99
2014,7,21,20,50,243,4.1,4.8,1.37,9.09,6.41,999,1015.9,14.2,14.4,13,99,99
2014,7,21,21,50,264,5.7,6.8,1.3,8.33,6.05,999,1016.2,14.3,14.5,12.3,99,99
2014,7,21,22,50,297,4.4,5.6,1.3,8.33,5.88,999,1016.2,14.1,14.6,12.5,99,99
2014,7,21,23,50,279,4.2,5.2,1.15,8.33,6.1,999,1016.3,14.5,14.3,13.1,99,99
2014,7,22,0,50,282,5.1,6.2,1.29,9.09,6.53,999,1016.3,14.7,14.1,12.9,99,99
2014,7,22,1,50,272,4.9,6,1.29,9.09,6.19,999,1016.5,14.8,14.1,12.9,99,99
2014,7,22,2,50,276,5.6,6.6,1.41,9.09,6.21,999,1016.4,15.1,14.1,12.2,99,99
2014,7,22,3,50,268,4.8,5.8,1.25,9.09,6.02,999,1016.5,14.8,14,12.5,99,99
2014,7,22,4,50,265,3.8,4.6,1.25,9.09,6.18,999,1016.5,14.8,14.1,12.8,99,99
2014,7,22,5,50,280,4.1,4.8,1.29,8.33,6.14,999,1016.6,14.7,14.1,12.7,99,99
2014,7,22,6,50,272,4.5,5.1,1.34,8.33,5.8,999,1017.1,14.6,14.1,12.8,99,99
2014,7,22,7,50,276,3.5,4.2,1.23,7.69,5.47,999,1017.3,14.5,14.1,12.5,99,99
2014,7,22,8,50,274,4,4.7,1.13,7.69,5.24,999,1017.6,14.4,14.1,13,99,99
2014,7,22,9,50,274,4,5.1,1.23,9.09,5.63,999,1017.9,14.2,14.1,13.1,99,99
2014,7,22,10,50,277,4.5,5.5,1.23,7.69,5.84,999,1018,14.1,14,13.3,99,99
2014,7,22,11,50,278,4.7,5.8,1.12,8.33,5.31,999,1017.8,13.9,13.9,12.8,99,99
2014,7,22,12,50,280,4.9,6,1.14,7.69,5.33,999,1017.7,13.9,13.9,12.6,99,99
2014,7,22,13,50,280,5.8,6.8,1.12,8.33,4.92,999,1017.7,14,14.3,12.5,99,99
2014,7,22,14,50,294,4.5,5.2,1.06,10,4.93,999,1017.8,13.9,14.3,12.4,99,99
2014,7,22,15,50,286,4.6,5.5,1.17,8.33,5.21,999,1017.5,14,14.2,12.2,99,99
2014,7,22,16,50,278,5.6,6.6,1.13,9.09,5.27,999,1017.6,13.9,14.2,12.3,99,99
2014,7,22,17,50,280,6,7.3,1.14,9.09,4.81,999,1017.4,13.9,14.3,12.1,99,99
2014,7,22,18,50,279,6.6,8.2,1.19,7.69,4.68,999,1017.5,14,14.4,12.1,99,99
2014,7,22,19,50,277,6.9,8,1.24,8.33,4.71,999,1017.5,13.9,14.4,12.2,99,99
2014,7,22,20,50,281,7.6,8.7,1.29,8.33,4.61,999,1017.6,13.8,14.4,11.9,99,99
2014,7,22,21,50,281,5.6,6.4,1.27,4.76,4.61,999,1017.6,13.8,14.3,11.6,99,99
2014,7,22,22,50,273,4.4,5.2,1.26,8.33,5.11,999,1017.7,14,14,11.8,99,99
2014,7,22,23,50,261,4.4,5.3,1.16,7.69,5.07,999,1017.7,14,13.8,11.6,99,99
2014,7,23,0,50,253,4.1,5,1.15,9.09,5.21,999,1017.6,14,13.8,11.5,99,99
2014,7,23,1,50,249,3.7,4.4,1.09,5.56,5.1,999,1017.3,14.1,14,11.4,99,99
2014,7,23,2,50,248,1.8,2.2,1.14,10,5.47,999,1017.2,14.1,14.2,11.8,99,99
2014,7,23,3,50,245,2,2.5,1.08,8.33,5.42,999,1017,14.2,14.2,11.9,99,99
2014,7,23,4,50,212,2.3,2.9,1.11,5.26,5.27,999,1016.6,14.1,14.2,11.1,99,99
2014,7,23,5,50,207,2.7,3.4,1.01,5.56,5.09,999,1016.5,14.1,14.2,10.2,99,99
2014,7,23,6,50,175,2.4,3,0.96,9.09,5.12,999,1016.3,14.2,14.2,9.5,99,99
2014,7,23,7,50,171,1.7,2.5,1.03,8.33,5.52,999,1016.1,13.7,14.2,11.8,99,99
2014,7,23,8,50,150,4.9,5.8,1,8.33,5.32,999,1015.9,14,14.1,11.8,99,99
2014,7,23,9,50,154,5,6.1,1.01,5.56,5,999,1015.6,14.1,14.1,10.8,99,99
2014,7,23,10,50,149,5.7,7.6,1,5.88,4.71,999,1015.4,13.3,14.2,11,99,99
2014,7,23,11,50,151,5.1,6,1,6.25,4.97,999,1015,12.9,14.3,11.8,99,99
2014,7,23,12,50,140,6.1,7.5,0.97,7.14,4.6,999,1014.8,12.5,14.3,11.7,99,99
2014,7,23,13,50,113,6.4,7.8,0.85,5.56,4.15,999,1014.4,12.6,14.3,12.3,99,99
2014,7,23,14,50,130,8.5,9.8,0.93,6.25,4.11,999,1014.1,12.7,14.3,12.3,99,99
2014,7,23,15,50,123,9.4,10.9,1.08,3.45,3.88,999,1013.9,12.6,14.2,12.4,99,99
2014,7,23,16,50,117,9.5,11.1,1.14,3.7,3.78,999,1013.6,12.7,14.1,12.5,99,99
2014,7,23,17,50,111,9.6,11.4,1.31,4.17,3.84,999,1013.3,12.6,14.1,12.6,99,99
2014,7,23,18,50,131,9.8,12.9,1.47,4,3.99,999,1013.3,12.3,14.1,12.3,99,99
2014,7,23,19,50,130,8.1,12.3,1.56,4.55,4.16,999,1012.9,12.3,14.2,12,99,99
2014,7,23,20,50,193,2.9,4.1,1.53,5,4.57,999,1013.5,11.4,14.2,11.3,99,99
2014,7,23,21,50,117,2.3,2.9,1.62,5.88,4.76,999,1013.6,11.7,14.3,11.2,99,99
2014,7,23,22,50,138,2.7,4.2,1.53,6.25,4.89,999,1013.4,12.4,14.3,11,99,99
2014,7,23,23,50,105,6,7.1,1.72,5.88,5.04,999,1013.5,12.8,14.4,11.5,99,99
2014,7,24,0,50,108,6.8,7.8,1.44,5.56,4.62,999,1013.3,13.1,14.3,11.1,99,99
2014,7,24,1,50,106,5.8,6.8,1.41,5.26,4.62,999,1013,13.4,14.3,11.2,99,99
2014,7,24,2,50,122,6.1,7,1.69,5.56,4.94,999,1012.8,13.4,14.3,11.4,99,99
2014,7,24,3,50,122,5.7,7.9,1.78,5.56,4.86,999,1012.6,13.2,14.3,11.7,99,99
2014,7,24,4,50,105,7.4,8.8,1.74,6.67,4.76,999,1012.3,13.1,14.1,11.4,99,99
2014,7,24,5,50,103,7.2,9,1.61,8.33,4.71,999,1012.2,13,13.9,11.5,99,99
2014,7,24,6,50,107,6.5,7.5,1.47,8.33,4.6,999,1012.4,13.3,13.9,11.7,99,99
2014,7,24,7,50,108,4.2,5.2,1.59,7.69,4.78,999,1012.2,13.4,13.9,12.1,99,99
2014,7,24,8,50,103,7.4,8.7,1.66,5.26,4.77,999,1012,13.4,13.9,12.2,99,99
2014,7,24,9,50,112,7.5,8.6,1.72,7.69,4.9,999,1012,13.1,13.9,12,99,99
2014,7,24,10,50,103,7.8,10.3,1.69,5.26,4.67,999,1011.9,13,13.8,12.4,99,99
2014,7,24,11,50,101,7.2,8.6,1.64,8.33,4.66,999,1011.8,13.3,13.8,12,99,99
2014,7,24,12,50,100,7.9,9.4,1.51,7.69,4.71,999,1011.4,13.3,13.9,12.4,99,99
2014,7,24,13,50,107,7.3,8.5,1.5,7.69,4.68,999,1011.6,13.2,14,12.5,99,99
2014,7,24,14,50,107,6.6,7.7,1.46,8.33,4.63,999,1011.4,13.2,13.8,12.3,99,99
2014,7,24,15,50,111,6.6,7.8,1.46,7.14,4.71,999,1011.5,13.5,13.8,12,99,99
2014,7,24,16,50,102,5.8,6.7,1.39,7.69,4.71,999,1011.5,13.4,13.8,11.4,99,99
2014,7,24,17,50,106,6,7.2,1.29,7.69,4.64,999,1011.4,13.5,13.7,11.8,99,99
2014,7,24,18,50,108,5.2,6.2,1.35,8.33,4.73,999,1011.5,13.5,13.8,11.6,99,99
2014,7,24,19,50,100,5.7,6.7,1.25,8.33,4.69,999,1011.6,13.5,13.9,11.3,99,99
2014,7,24,20,50,100,4.4,5.1,1.48,8.33,5.03,999,1011.5,13.6,13.8,11.7,99,99
2014,7,24,21,50,107,5.4,6.3,1.18,8.33,4.7,999,1011.7,13.4,14,11.3,99,99
2014,7,24,22,50,122,5.7,6.6,1.18,7.69,4.53,999,1011.7,13.9,14.1,11.4,99,99
2014,7,24,23,50,133,5.6,6.3,1.09,8.33,4.72,999,1011.7,14.1,14.1,11.3,99,99
2014,7,25,0,50,125,5.7,6.6,0.93,8.33,4.56,999,1011.7,14.1,14,11.3,99,99
2014,7,25,1,50,132,5,6,1.05,7.14,4.61,999,1011.7,14.2,14.1,10.9,99,99
2014,7,25,2,50,127,5.2,6.4,1.02,7.69,4.72,999,1011.4,14.3,14.3,11.4,99,99
2014,7,25,3,50,117,4.7,5.6,0.99,7.14,4.77,999,1011.3,14.3,14.2,11.2,99,99
2014,7,25,4,50,105,4.1,4.8,0.99,6.67,4.75,999,1011.2,14.2,14,11.2,99,99
2014,7,25,5,50,101,3.9,4.5,0.89,5.88,4.51,999,1011.1,14.2,14,11.1,99,99
2014,7,25,6,50,91,2.7,3.4,0.9,5,4.56,999,1011.2,13.5,14.2,11.8,99,99
2014,7,25,7,50,102,5.4,6.6,0.99,6.67,4.6,999,1011,14,14.2,11.5,99,99
2014,7,25,8,50,96,5.3,6.3,1.03,7.14,4.43,999,1010.9,13.8,14.2,12.4,99,99
2014,7,25,9,50,92,6.1,7,0.96,6.25,4.11,999,1010.7,13.3,14.2,11.4,99,99
2014,7,25,10,50,99,5.6,6.5,0.92,7.14,4.03,999,1010.7,13.5,14.1,11.4,99,99
2014,7,25,11,50,100,6.1,7.3,0.96,7.14,4.22,999,1010.5,13.6,14,12,99,99
2014,7,25,12,50,104,6,6.9,0.85,7.14,3.96,999,1010.4,13.4,13.9,11.9,99,99
2014,7,25,13,50,98,5.7,6.5,0.83,7.69,4.01,999,1010.2,13.4,14.1,12,99,99
2014,7,25,14,50,100,5.3,6.2,0.87,7.69,4.21,999,1010.1,13.6,14.3,12,99,99
2014,7,25,15,50,97,5.8,6.5,0.86,7.69,4.11,999,1010.1,13.5,14.3,11.9,99,99
2014,7,25,16,50,101,6.3,7.5,0.87,7.69,4.15,999,1010.2,13.5,14.3,12.2,99,99
2014,7,25,17,50,97,5.5,6.5,0.97,7.69,4.26,999,1010.2,13.5,14.3,10.9,99,99
2014,7,25,18,50,96,7,8.3,0.95,6.67,4.2,999,1010.5,13.1,14.3,11.8,99,99
2014,7,25,19,50,95,7.8,9.1,0.98,3.85,4.02,999,1010.6,13.1,14.3,11.6,99,99
2014,7,25,20,50,95,7.7,9.2,1.27,4.55,4.13,999,1010.5,13.1,14.4,11.6,99,99
2014,7,25,21,50,99,8.7,10.3,1.35,5,4.24,999,1010.5,13.3,14.4,11.7,99,99
2014,7,25,22,50,103,8.2,9.8,1.59,5.26,4.38,999,1010.7,13.4,14.5,11.8,99,99
2014,7,25,23,50,97,7.4,8.7,1.47,5,4.23,999,1010.6,13.4,14.5,11.4,99,99
2014,7,26,0,50,92,8.3,9.9,1.47,5,4.3,999,1010.7,13.5,14.5,11.6,99,99
2014,7,26,1,50,87,5.9,7.4,1.45,5,4.21,999,1010.3,13.6,14.5,12.5,99,99
2014,7,26,2,50,124,6.7,7.7,1.41,5.26,4.54,999,1010.7,14.2,14.5,11.9,99,99
2014,7,26,3,50,104,8.5,10.1,1.57,5.56,4.38,999,1010.6,13.6,14.5,12.4,99,99
2014,7,26,4,50,107,6.3,7.5,1.49,5.56,4.56,999,1011,13.7,14.6,12.3,99,99
2014,7,26,5,50,109,5.4,6.3,1.39,5.88,4.62,999,1011.3,13.9,14.7,12.2,99,99
2014,7,26,6,50,106,5.8,6.8,1.24,5.56,4.63,999,1011.7,14,14.7,12.5,99,99
2014,7,26,7,50,104,4.6,5.5,1.3,5.88,4.84,999,1011.6,14.1,14.7,12.5,99,99
2014,7,26,8,50,111,4.2,4.9,1.27,7.14,4.97,999,1011.6,14,14.7,12.6,99,99
2014,7,26,9,50,102,3.1,3.8,1.49,6.25,5.22,999,1011.7,14,14.6,11.6,99,99
2014,7,26,10,50,94,2.4,3,1.3,6.67,5.07,999,1011.6,14,14.6,11.9,99,99
2014,7,26,11,50,78,2.7,3.3,1.25,6.67,4.92,999,1011.7,14,14.5,12,99,99
2014,7,26,12,50,79,5.5,6.4,1.25,6.67,5.1,999,1011.6,13.6,14.5,12.1,99,99
2014,7,26,13,50,80,4.3,4.9,1.28,7.69,4.88,999,1011.6,13.7,14.4,10.9,99,99
2014,7,26,14,50,63,4.3,5.1,1.2,7.14,5.15,999,1011.7,13.6,14.4,10.9,99,99
2014,7,26,15,50,63,5.3,6.1,1.16,7.69,5.27,999,1011.9,13.6,14,11.6,99,99
2014,7,26,16,50,71,5.4,6.6,1.15,7.69,5.43,999,1011.9,13.7,14,11,99,99
2014,7,26,17,50,61,5.6,6.6,1.11,7.69,5.19,999,1011.8,13.7,14,11,99,99
2014,7,26,18,50,70,4.7,5.5,1.3,6.67,4.95,999,1011.8,13.7,14.3,11,99,99
2014,7,26,19,50,97,7.9,9.8,1.36,7.69,4.98,999,1011.6,13.2,14.6,11.9,99,99
2014,7,26,20,50,71,5.6,6.4,1.38,7.14,4.85,999,1011.5,13.6,14.7,11.6,99,99
2014,7,26,21,50,84,9.2,10.7,1.54,7.14,4.77,999,1011.4,12.9,14.7,11.7,99,99
2014,7,26,22,50,79,9.5,11.8,1.61,5,4.58,999,1011.3,12.8,14.7,12.2,99,99
2014,7,26,23,50,80,11.1,13.8,1.95,5.56,4.57,999,1011,13.2,14.7,12.8,99,99
2014,7,27,0,50,79,10.5,13,1.9,6.25,4.54,999,1010.9,13.3,14.5,13,99,99
2014,7,27,1,50,83,11.8,13.8,2.27,6.25,4.79,999,1010.6,13.3,14.4,12.8,99,99
2014,7,27,2,50,83,12.9,15.2,2.36,7.14,4.84,999,1010.3,13.4,14.2,12.3,99,99
2014,7,27,3,50,88,13.6,15.6,2.44,6.67,4.86,999,1009.8,13.5,14.3,12.3,99,99
2014,7,27,4,50,91,13.1,16.3,2.52,7.14,4.95,999,1009.8,13.5,14.3,12.6,99,99
2014,7,27,5,50,95,11.5,13.9,2.57,7.69,5.21,999,1010.1,13.4,14.2,12.9,99,99
2014,7,27,6,50,105,5.6,6.7,2.12,8.33,5.26,999,1010.6,13.4,14.1,13.4,99,99
2014,7,27,7,50,107,5.2,6.5,2.23,6.67,5.39,999,1010.6,13.3,14.2,13.3,99,99
2014,7,27,8,50,96,3.7,5.2,2.05,6.25,5.28,999,1010.6,13.7,14.1,13.6,99,99
2014,7,27,9,50,100,7.2,9.1,1.95,7.69,5.51,999,1010.8,13.5,14.1,13.1,99,99
2014,7,27,10,50,97,8.6,11.4,1.97,8.33,5.39,999,1010.9,13.2,14.2,12.8,99,99
2014,7,27,11,50,104,9,11.4,2.12,7.69,5.29,999,1010.8,13,14.1,12.7,99,99
2014,7,27,12,50,97,8.6,10.8,2.06,7.14,5.23,999,1011,13.3,14.1,12.5,99,99
2014,7,27,13,50,99,7.9,9.4,2.04,7.14,5.08,999,1011.1,13.5,14.1,12.9,99,99
2014,7,27,14,50,102,9.1,10.5,1.77,7.69,4.64,999,1011.2,13.8,14.1,12.7,99,99
2014,7,27,15,50,100,10.4,12.1,1.84,5.88,4.53,999,1011.5,14,14.1,13.2,99,99
2014,7,27,16,50,105,9.6,11.1,1.84,5,4.34,999,1011.9,14.2,14.1,13.1,99,99
2014,7,27,17,50,101,9.2,11,1.8,5.56,4.33,999,1012.2,14.2,14,13,99,99
2014,7,27,18,50,94,11.1,12.8,1.96,5.56,4.47,999,1012.4,13.5,13.9,13.1,99,99
2014,7,27,19,50,112,10.8,13.1,1.99,5.88,4.48,999,1012.9,13.9,13.8,13.2,99,99
2014,7,27,20,50,113,9.2,10.9,2.26,6.25,4.97,999,1013.5,13.7,13.8,12.4,99,99
2014,7,27,21,50,117,9.1,10.6,2.24,6.25,5.05,999,1014.1,13.5,13.6,12.8,99,99
2014,7,27,22,50,112,9,11.2,2.15,6.67,5.05,999,1014.8,13.8,13.7,12.5,99,99
2014,7,27,23,50,115,10.3,12.2,1.91,5.56,4.72,999,1015.4,13.5,13.9,12.6,99,99
2014,7,28,0,50,114,8.9,10.3,1.9,6.67,4.94,999,1015.8,14,13.9,12.9,99,99
2014,7,28,1,50,110,9.5,11,2.03,5.88,4.92,999,1016.3,14.1,13.9,13.2,99,99
2014,7,28,2,50,108,8.4,10.1,1.98,6.25,4.75,999,1016.8,13.9,13.8,12.8,99,99
2014,7,28,3,50,107,8.4,9.6,1.99,5.56,4.68,999,1017.2,14,13.8,12.7,99,99
2014,7,28,4,50,106,8.1,9.5,1.79,6.25,4.43,999,1017.7,14.1,13.9,12.9,99,99
2014,7,28,5,50,100,9.1,10.7,2.11,5.88,4.76,999,1018.1,13.7,13.9,12.9,99,99
2014,7,28,6,50,101,7.7,8.9,1.64,5.56,4.4,999,1018.6,13.8,13.8,12.8,99,99
2014,7,28,7,50,107,7.7,9.3,1.62,5.56,4.45,999,1018.7,13.7,13.7,12.7,99,99
2014,7,28,8,50,112,6.2,7.9,1.55,5,4.48,999,1018.8,13.7,13.5,12.6,99,99
2014,7,28,9,50,110,5.3,6.5,1.49,5.88,4.47,999,1018.8,13.6,13.5,12.9,99,99
2014,7,28,10,50,103,5.4,6.4,1.36,5.26,4.38,999,1018.6,13.5,13.5,12.8,99,99
2014,7,28,11,50,102,5.2,6.1,1.24,5.56,4.37,999,1018.8,13.4,13.5,12.6,99,99
2014,7,28,12,50,96,3.8,4.5,1.18,5,4.44,999,1018.8,13.4,13.5,12.5,99,99
2014,7,28,13,50,89,2.7,3.3,1.01,5.56,4.37,999,1019,13.5,13.5,12.6,99,99
2014,7,28,14,50,70,3.4,4.1,1.03,5.88,4.4,999,1019,13.7,13.5,12.3,99,99
2014,7,28,15,50,46,4.1,4.8,0.96,5.56,4.31,999,1018.8,13.1,13.5,11.7,99,99
2014,7,28,16,50,49,3.1,3.6,0.88,5.26,4.25,999,1018.8,13.3,13.6,11.5,99,99
2014,7,28,17,50,77,2.8,3.3,0.87,5.26,4.21,999,1018.5,13.4,13.6,10.8,99,99
2014,7,28,18,50,54,2.1,2.6,0.84,5,4.11,999,1018.7,13.5,13.6,11.1,99,99
2014,7,28,19,50,42,1.4,1.8,0.78,5,4.04,999,1018.4,13.5,14,11,99,99
2014,7,28,20,50,46,1.2,1.6,0.73,4.76,4.01,999,1018,13.5,14.3,11.3,99,99
2014,7,28,21,50,61,1.1,1.5,0.67,4.17,3.92,999,1017.7,13.6,14.6,11.3,99,99
2014,7,28,22,50,7,0.9,1.4,0.63,4.17,3.95,999,1017.4,13.9,15.1,10.8,99,99
2014,7,28,23,50,58,0.3,0.6,0.58,4.17,4.2,999,1016.9,14.3,14.6,10.9,99,99
2014,7,29,0,50,0,0.1,0.3,0.55,5.88,4.41,999,1016.5,15.2,14.3,10.8,99,99
2014,7,29,1,50,285,1.3,2,0.52,5.88,4.73,999,1016.2,14.7,15.5,11.3,99,99
2014,7,29,2,50,261,1.1,1.7,0.55,16,4.89,999,1015.7,15,15.4,11.1,99,99
2014,7,29,3,50,293,1.8,2.4,0.55,14.81,5.3,999,1015.4,14.9,15.9,11,99,99
2014,7,29,4,50,293,2.6,3,0.54,16,5.49,999,1015,14.8,15.5,11.3,99,99
2014,7,29,5,50,304,2.9,3.5,0.55,14.81,5.41,999,1014.7,14.4,15.3,11.8,99,99
2014,7,29,6,50,305,2.8,3.4,0.51,16,5.05,999,1014.5,14.1,14.9,12.3,99,99
2014,7,29,7,50,301,1.9,2.2,0.54,16,5.1,999,1014.1,14.2,15,11.9,99,99
2014,7,29,8,50,307,1.6,2,0.5,16,4.95,999,1013.7,14.1,14.8,12.7,99,99
2014,7,29,9,50,293,1.5,1.7,0.52,5.56,5.25,999,1013.3,14.1,14.4,12.4,99,99
2014,7,29,10,50,321,0.3,0.8,0.59,16,5.57,999,1013.1,14.1,14.4,12,99,99
2014,7,29,11,50,196,0.2,0.5,0.53,16,5.22,999,1013.1,14,14.5,12.3,99,99
2014,7,29,12,50,108,0.7,0.9,0.52,14.81,5.89,999,1013.4,14.1,14.4,12.1,99,99
