#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2016,1,2,2,50,75,18.9,23.2,6.98,11.43,8.7,105,999.2,4.7,7.6,4.3,99,99
2016,1,2,3,50,78,19.8,24.8,6.67,11.43,8.44,55,997.8,5.5,7.6,4.5,99,99
2016,1,2,4,50,82,21.4,27,7.48,12.12,8.63,74,997.1,5.4,7.7,4.2,99,99
2016,1,2,5,50,81,20.9,25.3,7.33,12.12,8.6,71,996,6,7.8,4.8,99,99
2016,1,2,6,50,80,20.8,25.8,7.88,12.9,8.89,73,995.2,5.6,7.8,4.9,99,99
2016,1,2,7,50,80,19.4,23.9,8.02,11.43,9.21,62,994.7,6.1,7.8,5.6,99,99
2016,1,2,8,50,95,18.8,24.6,9.04,11.43,9.7,80,994.1,7,7.8,6.2,99,99
2016,1,2,9,50,999,99,99,9.57,12.9,9.84,74,993.6,6.6,7.8,6.6,99,99
2016,1,2,10,50,999,99,99,8.76,12.9,9.61,108,995.8,4.7,7.7,4.7,99,99
2016,1,2,11,50,999,99,99,9.14,12.9,9.85,123,996.4,4.9,7.7,4.9,99,99
2016,1,2,12,50,999,99,99,7.63,13.79,9.48,134,996.9,5.4,7.7,5.4,99,99
2016,1,2,13,50,999,99,99,7.56,13.79,9.57,101,997.6,5.6,7.7,5.6,99,99
2016,1,2,14,50,999,99,99,6.85,13.79,9.45,119,998.6,6.4,7.7,6.4,99,99
2016,1,2,15,50,999,99,99,7.23,13.79,9.99,146,1000.1,6.7,7.8,6.7,99,99
2016,1,2,16,50,999,99,99,7.11,12.9,9.85,129,1001.5,6.7,7.7,6.7,99,99
2016,1,2,17,50,999,99,99,6.07,12.12,9.39,122,1002.8,6.6,7.6,5.3,99,99
2016,1,2,18,50,999,99,99,6.5,13.79,9.79,118,1004.1,6.6,7.6,5.6,99,99
2016,1,2,19,50,999,99,99,6.13,12.9,9.74,128,1005.2,6.5,7.6,5.2,99,99
2016,1,2,20,50,999,99,99,6.48,12.9,9.5,129,1005.4,6.8,7.4,5.4,99,99
2016,1,2,21,50,999,99,99,5.53,12.9,9.16,134,1006,6.7,7.5,5,99,99
2016,1,2,22,50,999,99,99,5.35,12.9,9.31,123,1006.4,6.4,7.7,5.2,99,99
2016,1,2,23,50,999,99,99,5.93,12.9,9.56,123,1006.8,6.4,7.7,4.8,99,99
2016,1,3,0,50,999,99,99,6.12,12.12,9.61,138,1007.2,5.8,7.7,4.3,99,99
2016,1,3,1,50,999,99,99,5.87,12.9,9.71,125,1008.1,5,7.7,4.2,99,99
2016,1,3,2,50,999,99,99,5.06,12.12,9.29,135,1008.6,6,7.7,4.6,99,99
2016,1,3,3,50,999,99,99,5.24,12.9,9.19,138,1009.6,6,7.7,4.4,99,99
2016,1,3,4,50,999,99,99,4.68,12.12,8.71,142,1010.2,6.3,7.7,5,99,99
2016,1,3,5,50,999,99,99,5.11,12.9,8.98,131,1010.8,6,7.7,4.3,99,99
2016,1,3,6,50,999,99,99,5.56,12.12,9.4,151,1011.6,5.3,7.7,3.7,99,99
2016,1,3,7,50,999,99,99,4.93,12.9,9.18,161,1012.6,5.4,7.6,4.2,99,99
2016,1,3,8,50,999,99,99,4.98,13.79,9.63,196,1013.5,5.4,7.6,4.2,99,99
2016,1,3,9,50,999,99,99,5.4,13.79,10.03,196,1014.1,6,7.6,5.3,99,99
2016,1,3,10,50,999,99,99,5.11,12.12,9.79,164,1014.2,6.3,7.5,5.2,99,99
2016,1,3,11,50,999,99,99,4.37,11.43,9.04,163,1014.3,6.4,7.5,5.7,99,99
2016,1,3,12,50,999,99,99,5.31,12.9,9.66,190,1014.5,6.2,7.5,5.3,99,99
2016,1,3,13,50,999,99,99,4.9,12.12,9.28,166,1014.4,6.4,7.5,6.3,99,99
2016,1,3,14,50,999,99,99,4.48,12.12,9.23,180,1014.6,6.4,7.5,5.8,99,99
2016,1,3,15,50,999,99,99,4.72,12.9,9.39,195,1014.6,6.4,7.5,5.2,99,99
2016,1,3,16,50,999,99,99,4.87,11.43,9.15,174,1014.8,6.1,7.6,4.7,99,99
2016,1,3,17,50,999,99,99,4.02,12.9,8.87,188,1014.7,6,7.6,5.1,99,99
2016,1,3,18,50,999,99,99,4.07,11.43,8.11,165,1014.6,6,7.6,6,99,99
2016,1,3,19,50,999,99,99,3.88,12.9,8.27,198,1014.6,6.1,7.6,6.1,99,99
2016,1,3,20,50,999,99,99,3.91,11.43,8,178,1014.5,5.9,7.6,5.9,99,99
2016,1,3,21,50,999,99,99,3.4,12.12,7.47,164,1013.9,6.1,7.4,6,99,99
2016,1,3,22,50,999,99,99,3.67,11.43,7.77,163,1013.3,5.8,7.4,5.7,99,99
2016,1,3,23,50,999,99,99,3.48,11.43,7.91,170,1012.1,5.8,7.6,5.2,99,99
2016,1,4,0,50,999,99,99,3.47,11.43,7.72,168,1011.2,6,7.6,3,99,99
2016,1,4,1,50,999,99,99,3.29,11.43,8,183,1010.5,6.4,7.5,0.9,99,99
2016,1,4,2,50,999,99,99,3.18,10.81,7.79,161,1009.9,6.4,7.4,0.7,99,99
2016,1,4,3,50,999,99,99,3.18,11.43,7.92,173,1009.8,6.5,7.5,1,99,99
2016,1,4,4,50,999,99,99,3.05,11.43,7.68,183,1009.6,6.4,7.5,0.9,99,99
2016,1,4,5,50,999,99,99,2.72,10.81,6.97,142,1009,6.4,7.4,1.7,99,99
2016,1,4,6,50,999,99,99,2.8,11.43,6.92,159,1008.3,6.4,7.4,2.6,99,99
2016,1,4,7,50,999,99,99,2.72,10.81,6.65,148,1008.2,6.4,7.4,3.2,99,99
2016,1,4,8,50,999,99,99,2.87,10.81,6.56,127,1008,6.5,7.3,3.8,99,99
2016,1,4,9,50,999,99,99,2.51,10,6.23,167,1007.2,6.5,7.1,3.5,99,99
2016,1,4,10,50,999,99,99,2.72,10,6.26,148,1006.7,6.6,7.1,3.5,99,99
2016,1,4,11,50,999,99,99,2.83,10.81,6.3,166,1006.3,6.6,7.1,3.8,99,99
2016,1,4,12,50,999,99,99,2.86,10,5.98,160,1005.7,6.6,7.1,3.8,99,99
2016,1,4,13,50,999,99,99,2.98,10,6.14,163,1005.7,6.7,7.1,4.3,99,99
2016,1,4,14,50,999,99,99,3.23,10,6.21,156,1005.3,6.8,7.1,4.1,99,99
2016,1,4,15,50,999,99,99,3.29,9.09,6.28,134,1005.1,5.3,7.1,2.5,99,99
2016,1,4,16,50,999,99,99,3.35,10,6.16,144,1005.1,5.8,7.1,3.1,99,99
2016,1,4,17,50,999,99,99,3.44,10,6.24,151,1005.1,5.9,7.1,2.5,99,99
2016,1,4,18,50,999,99,99,3.72,10,6.62,148,1005.8,6.1,7.1,3.6,99,99
2016,1,4,19,50,999,99,99,3.87,9.09,6.86,133,1005.6,6.5,7.1,4.8,99,99
2016,1,4,20,50,999,99,99,3.64,9.09,6.77,136,1005.6,6.7,7,4.5,99,99
2016,1,4,21,50,999,99,99,3.93,10,7.2,152,1005.5,6.8,7,4.4,99,99
2016,1,4,22,50,999,99,99,4,10,7.34,157,1005.3,6.8,7,4.3,99,99
2016,1,4,23,50,999,99,99,3.74,10.81,7.04,153,1005,6.8,7,4,99,99
2016,1,5,0,50,999,99,99,3.95,10.81,7.13,160,1004.7,6.7,7.1,3.7,99,99
2016,1,5,1,50,999,99,99,4.11,10,7.4,147,1004.3,6.6,7.1,4,99,99
2016,1,5,2,50,999,99,99,4.25,10.81,7.58,172,1004.3,6.7,7.2,3.7,99,99
2016,1,5,3,50,999,99,99,4.76,10.81,8.22,151,1004.6,6.7,7.1,4.1,99,99
2016,1,5,4,50,999,99,99,4.11,11.43,7.73,171,1004.4,7,7.1,2.9,99,99
2016,1,5,5,50,999,99,99,4.34,10.81,7.86,163,1004.5,6.8,7.2,2,99,99
2016,1,5,6,50,999,99,99,4.27,10.81,7.95,153,1004.7,6.7,7.2,1.8,99,99
2016,1,5,7,50,999,99,99,4.8,10.81,8.46,155,1005,6.8,7.2,2,99,99
2016,1,5,8,50,999,99,99,4.76,11.43,8.81,179,1004.9,6.7,7.2,2.1,99,99
2016,1,5,9,50,999,99,99,4.7,12.12,8.87,168,1005,6.6,7.1,2.4,99,99
2016,1,5,10,50,999,99,99,4.21,12.12,8.18,177,1005,6.4,7,2.3,99,99
2016,1,5,11,50,999,99,99,4.28,12.12,8.59,180,1005.2,6.2,7,2.1,99,99
2016,1,5,12,50,999,99,99,4.3,11.43,8.69,152,1005.1,6.6,7,2,99,99
2016,1,5,13,50,999,99,99,4.13,14.81,8.5,205,1005.1,6.4,7,2.2,99,99
2016,1,5,14,50,999,99,99,4.41,13.79,9,182,1005.1,6.4,7,2,99,99
2016,1,5,15,50,999,99,99,4.1,12.12,8.59,157,1005.2,6.4,7,1.8,99,99
2016,1,5,16,50,999,99,99,4.43,12.12,9.31,163,1005.1,6.4,7,1.9,99,99
2016,1,5,17,50,999,99,99,3.65,11.43,8.33,164,1005.6,6.4,7,1.8,99,99
2016,1,5,18,50,999,99,99,4.04,12.12,8.91,173,1005.9,6.3,7,1.7,99,99
2016,1,5,19,50,999,99,99,3.96,12.12,8.75,177,1006.2,6.2,7.1,1.8,99,99
2016,1,5,20,50,999,99,99,3.48,12.12,8.72,171,1006.5,6.1,7.1,1.3,99,99
2016,1,5,21,50,999,99,99,3.66,10.81,8.7,154,1006.4,6.3,7.1,1.3,99,99
2016,1,5,22,50,999,99,99,3.24,12.12,8.66,190,1006.1,7.5,7.1,1.8,99,99
2016,1,5,23,50,999,99,99,3.1,12.12,8.48,177,1005.7,6.2,7.1,1.2,99,99
2016,1,6,0,50,999,99,99,3.13,12.9,8.67,212,1005.4,5.2,7,2.1,99,99
2016,1,6,1,50,999,99,99,3.08,11.43,8.75,190,1004.9,5.1,7,2.4,99,99
2016,1,6,2,50,999,99,99,2.78,11.43,8.73,184,1004.5,5.3,7,2.7,99,99
2016,1,6,3,50,999,99,99,2.89,12.9,8.87,201,1003.8,5.5,7.1,3.4,99,99
2016,1,6,4,50,999,99,99,2.51,12.12,8.3,230,1003.4,5.7,7.2,3.7,99,99
2016,1,6,5,50,999,99,99,2.71,11.43,8.42,196,1003,5.7,7.1,4.1,99,99
2016,1,6,6,50,999,99,99,2.71,10.81,7.75,207,1002.8,5.5,7.1,2.7,99,99
2016,1,6,7,50,999,99,99,2.69,11.43,7.49,217,1002.6,5.4,7.1,3.2,99,99
2016,1,6,8,50,999,99,99,2.83,10.81,7.63,196,1002.3,5.8,7.1,4,99,99
2016,1,6,9,50,999,99,99,2.82,11.43,7.69,217,1002.2,6,7.1,4.4,99,99
2016,1,6,10,50,999,99,99,2.62,10.81,7.6,191,1002.5,5.5,7.1,4,99,99
2016,1,6,11,50,999,99,99,2.42,10.81,7.45,207,1002.5,5.8,7.1,3.8,99,99
2016,1,6,13,50,999,99,99,2.86,10.81,7.59,225,1002,5.6,7.5,3.1,99,99
2016,1,6,14,50,999,99,99,2.41,10.81,7.33,209,1002.4,4.8,7.5,3.1,99,99
2016,1,6,15,50,999,99,99,2.6,10.81,7.74,192,1002.3,5,7.5,2.6,99,99
2016,1,6,16,50,999,99,99,2.62,10,7.95,198,1002.6,4.6,7.5,2.8,99,99
2016,1,6,17,50,999,99,99,2.39,10,8.1,216,1003,4.3,7.4,2,99,99
2016,1,6,18,50,999,99,99,2.19,10,8.17,201,1004.1,4.3,7.4,1.6,99,99
2016,1,6,19,50,999,99,99,2.19,10.81,8.61,211,1004.8,5.4,7.4,2.3,99,99
2016,1,6,20,50,999,99,99,2.59,10.81,8.24,193,1005.2,6,7.4,3.8,99,99
2016,1,6,21,50,999,99,99,2.46,11.43,6.03,188,1005.4,5.6,7.4,3.9,99,99
2016,1,6,22,50,999,99,99,2.56,11.43,5.8,195,1006.1,5.8,7.5,4.1,99,99
2016,1,6,23,50,999,99,99,2.81,10,6.24,160,1006.5,6.3,7.5,4.5,99,99
2016,1,7,0,50,999,99,99,2.62,10.81,6.18,185,1007.3,6.7,7.5,4.3,99,99
2016,1,7,1,50,999,99,99,2.47,10.81,6.33,179,1007.8,6.4,7.5,3,99,99
2016,1,7,2,50,999,99,99,2.63,11.43,6.68,207,1008.2,6.4,7.4,3.2,99,99
2016,1,7,3,50,999,99,99,2.67,11.43,7.3,213,1008.2,6.5,7.4,3.3,99,99
2016,1,7,4,50,999,99,99,2.54,11.43,6.98,216,1008.3,6.6,7.5,3.5,99,99
2016,1,7,5,50,999,99,99,2.54,11.43,7.6,210,1008.4,6.6,7.5,3.3,99,99
2016,1,7,6,50,999,99,99,2.33,9.09,7.38,184,1008.4,6.6,7.4,2.9,99,99
2016,1,7,7,50,999,99,99,2.2,11.43,7.81,211,1008.4,6.4,7.4,3,99,99
2016,1,7,8,50,999,99,99,2.3,12.12,8.02,223,1008.6,6.3,7.6,3.6,99,99
2016,1,7,9,50,999,99,99,2.1,13.79,7.72,220,1009,6.3,7.5,3.7,99,99
2016,1,7,10,50,999,99,99,2.15,13.79,7.45,190,1009.5,6.4,7.5,3,99,99
2016,1,7,11,50,999,99,99,1.99,12.9,7.14,199,1010.2,4.9,7.5,0.1,99,99
2016,1,7,12,50,999,99,99,2.02,12.9,7.2,193,1010.5,3.9,7.5,1.5,99,99
2016,1,7,13,50,999,99,99,1.96,12.9,6.31,225,1010.5,4.4,7.5,2.2,99,99
2016,1,7,14,50,999,99,99,1.96,12.9,5.99,205,1010.6,5,7.5,2.2,99,99
2016,1,7,15,50,999,99,99,1.94,12.12,5.92,209,1010.4,4.7,7.4,3.3,99,99
2016,1,7,16,50,999,99,99,2.13,12.9,5.89,214,1010.3,5.6,7.4,2.2,99,99
2016,1,7,17,50,999,99,99,2.24,12.9,5.64,216,1010.5,5.9,7.4,3.7,99,99
2016,1,7,18,50,999,99,99,2.25,10.81,5.73,189,1011,6.2,7.4,4,99,99
2016,1,7,19,50,999,99,99,2.24,10.81,6.2,206,1011.3,7.1,7.4,3.3,99,99
2016,1,7,20,50,999,99,99,2.16,12.12,6.09,198,1011.6,7,7.4,2.9,99,99
2016,1,7,21,50,999,99,99,2.15,9.09,6.04,146,1012,6.4,7.4,4.1,99,99
2016,1,7,22,50,999,99,99,2.09,11.43,6.04,217,1012,6.6,7.4,4.4,99,99
2016,1,7,23,50,999,99,99,2.09,10,5.97,198,1012,6.5,7.5,4.3,99,99
2016,1,8,0,50,999,99,99,2.12,12.12,5.91,202,1012.2,6.5,7.4,4.6,99,99
2016,1,8,1,50,999,99,99,2.08,11.43,5.93,209,1012.2,6.3,7.4,4.7,99,99
2016,1,8,2,50,999,99,99,2.05,10,6.08,201,1011.8,6.1,7.4,4.7,99,99
2016,1,8,3,50,999,99,99,1.87,11.43,5.55,199,1011.5,6.3,7.4,4.9,99,99
2016,1,8,4,50,999,99,99,1.83,10,5.95,211,1011.1,6.4,7.4,4.8,99,99
2016,1,8,5,50,999,99,99,1.74,10.81,5.56,185,1010.7,6.3,7.5,4.7,99,99
2016,1,8,6,50,999,99,99,1.67,11.43,5.53,206,1010.3,6.3,7.4,4.8,99,99
2016,1,8,7,50,999,99,99,1.61,10.81,5.4,211,1010.2,6.4,7.4,5.1,99,99
2016,1,8,8,50,999,99,99,1.69,10.81,5.39,188,1009.8,6.5,7.5,4.8,99,99
2016,1,8,9,50,999,99,99,1.77,10.81,5.4,102,1009.5,6.5,7.4,4.8,99,99
2016,1,8,10,50,999,99,99,1.94,10.81,5.42,142,1009.1,6.6,7.3,5.2,99,99
2016,1,8,11,50,999,99,99,1.95,10.81,5.47,135,1008.7,6.4,7.4,4.6,99,99
2016,1,8,12,50,999,99,99,2.09,10.81,5.5,124,1008.2,6.1,7.5,5.2,99,99
2016,1,8,13,50,999,99,99,2.12,5.56,5.4,112,1008,6.4,7.5,5.7,99,99
2016,1,8,14,50,999,99,99,2.07,6.25,5.37,120,1007.5,6.6,7.5,5.8,99,99
2016,1,8,15,50,999,99,99,2.1,6.25,5.43,117,1007,6.8,7.4,5.7,99,99
2016,1,8,16,50,999,99,99,2.04,6.67,5.39,140,1006.5,7,7.4,5.6,99,99
2016,1,8,17,50,999,99,99,2.2,7.14,5.62,137,1006.2,7.2,7.4,5.9,99,99
2016,1,8,18,50,999,99,99,2.01,12.9,5.63,225,1006.1,7.6,7.4,5.9,99,99
2016,1,8,19,50,999,99,99,2.31,9.09,6.07,154,1005.8,7.8,7.4,5.7,99,99
2016,1,8,20,50,999,99,99,2.39,12.12,6.21,196,1005.6,7.7,7.4,5.2,99,99
2016,1,8,21,50,999,99,99,2.42,7.14,6.13,134,1005,7.5,7.4,5.2,99,99
2016,1,8,22,50,999,99,99,2.29,8.33,6.05,133,1004.3,7.4,7.4,5.5,99,99
2016,1,8,23,50,999,99,99,2.51,9.09,6.38,141,1003.8,7.6,7.4,5.5,99,99
2016,1,9,0,50,999,99,99,2.63,9.09,6.48,145,1003.3,7.6,7.4,5.4,99,99
2016,1,9,1,50,999,99,99,2.64,9.09,6.19,128,1002.8,7.7,7.5,5.6,99,99
2016,1,9,2,50,999,99,99,3.01,10,6.43,139,1001.8,7.9,7.5,4.9,99,99
2016,1,9,3,50,999,99,99,3,10,6.57,143,1001.3,7.6,7.4,4.9,99,99
2016,1,9,4,50,999,99,99,3.28,10,6.55,137,1000.7,7.8,7.3,5.7,99,99
2016,1,9,5,50,999,99,99,3.88,10,7.2,121,999.9,8,7.3,4.6,99,99
2016,1,9,6,50,999,99,99,3.98,10,7.05,116,999.6,7.3,7.4,5.3,99,99
2016,1,9,7,50,999,99,99,4.38,10.81,7.31,122,999.3,6.2,7.3,4.8,99,99
2016,1,9,8,50,999,99,99,4.87,10.81,7.63,143,998.8,6.1,7.3,4.9,99,99
2016,1,9,9,50,999,99,99,4.76,11.43,7.63,163,998.9,6.1,7.2,4.9,99,99
2016,1,9,10,50,999,99,99,4.96,11.43,7.82,127,998.9,5.5,7.2,4.7,99,99
2016,1,9,11,50,999,99,99,5.94,12.12,8.1,109,999,4.8,7.2,3.9,99,99
2016,1,9,12,50,999,99,99,5.15,11.43,7.92,120,999.1,6.3,7.3,5.4,99,99
2016,1,9,13,50,999,99,99,5.25,12.12,7.82,123,999.2,6.5,7.2,6.3,99,99
2016,1,9,14,50,999,99,99,4.53,10.81,7.76,107,1000.2,5.9,7.3,5.9,99,99
2016,1,9,15,50,999,99,99,4.72,12.12,8.1,111,1000.9,5.9,7.4,5.7,99,99
2016,1,9,16,50,999,99,99,4.25,12.12,7.57,120,1001.4,6.8,7.5,6.3,99,99
2016,1,9,17,50,999,99,99,4.16,12.12,7.74,118,1002.8,6.5,7.6,5.2,99,99
2016,1,9,18,50,999,99,99,4.12,12.12,7.9,120,1004.1,6.6,7.5,3.6,99,99
2016,1,9,19,50,999,99,99,3.74,12.12,7.84,123,1005.4,6.7,7.5,2.7,99,99
2016,1,9,20,50,999,99,99,4.17,12.9,8.58,131,1006.3,7,7.5,2,99,99
2016,1,9,21,50,999,99,99,4.44,12.12,8.55,141,1007.3,6.6,7.5,1.4,99,99
2016,1,9,22,50,999,99,99,4.13,12.12,8.44,144,1007.9,6.7,7.5,1.8,99,99
2016,1,9,23,50,999,99,99,4.36,12.12,8.63,139,1008,6.7,7.5,1.9,99,99
2016,1,10,0,50,999,99,99,4.55,12.12,8.83,151,1008.3,6.8,7.4,2.3,99,99
2016,1,10,1,50,999,99,99,4.4,12.12,8.45,143,1008.9,6.8,7.4,2,99,99
2016,1,10,2,50,999,99,99,3.92,13.79,7.99,175,1009.2,6.9,7.3,2.4,99,99
2016,1,10,3,50,999,99,99,4.09,12.9,8.09,154,1009.5,6.9,7.1,2.7,99,99
2016,1,10,4,50,999,99,99,4.2,12.12,8.25,151,1009.7,6.9,7.2,2.7,99,99
2016,1,10,5,50,999,99,99,4.22,12.12,8.36,157,1009.7,6.9,7.4,2.5,99,99
2016,1,10,6,50,999,99,99,4.06,12.12,7.91,171,1009.7,6.9,7.6,2.6,99,99
2016,1,10,7,50,999,99,99,3.93,11.43,7.75,150,1009.6,5.8,7.5,3.8,99,99
2016,1,10,8,50,999,99,99,3.86,11.43,7.83,167,1009.8,4.6,7.5,2.7,99,99
2016,1,10,9,50,999,99,99,3.87,11.43,7.79,166,1008.9,6.4,7.6,4.3,99,99
2016,1,10,10,50,999,99,99,3.83,11.43,7.2,152,1008.4,6.1,7.6,4.6,99,99
2016,1,10,11,50,999,99,99,3.75,10.81,6.73,174,1008,6.1,7.5,3.9,99,99
2016,1,10,12,50,999,99,99,3.94,11.43,6.87,167,1007.2,4.8,7.1,3.1,99,99
2016,1,10,13,50,999,99,99,4.06,11.43,6.66,172,1006.7,5.6,6.9,3.7,99,99
2016,1,10,14,50,999,99,99,3.99,11.43,6.6,223,1006.5,5.6,6.9,3.8,99,99
2016,1,10,15,50,999,99,99,4.32,10,6.85,149,1006.2,6,7,3.9,99,99
2016,1,10,16,50,999,99,99,4.31,7.69,6.87,84,1006.5,6.3,7,4.6,99,99
2016,1,10,17,50,999,99,99,4.26,7.69,6.73,88,1006,6.7,7.1,4.5,99,99
2016,1,10,18,50,999,99,99,4.38,7.69,6.99,94,1005.9,7.2,7,4.5,99,99
2016,1,10,19,50,999,99,99,4.74,10.81,7.07,133,1005.1,7.5,7.1,4,99,99
2016,1,10,20,50,999,99,99,4.56,10.81,7.11,155,1004.5,7.6,7.3,3.2,99,99
2016,1,10,21,50,999,99,99,4.38,10.81,6.95,163,1004.1,7.1,7.4,4.4,99,99
2016,1,10,22,50,999,99,99,5.04,10.81,7.32,158,1004,7,7.4,4.8,99,99
2016,1,10,23,50,999,99,99,4.64,10,7.14,141,1002.7,6.5,7.5,4,99,99
2016,1,11,0,50,999,99,99,4.99,10,7.36,131,1002,5.9,7.5,4.1,99,99
2016,1,11,1,50,999,99,99,4.97,10,7.37,118,1001.3,6,7.5,4.2,99,99
2016,1,11,2,50,999,99,99,5.21,10.81,7.61,160,1001,5.9,7.5,4.4,99,99
2016,1,11,3,50,999,99,99,5.4,10.81,7.86,169,1000.2,6.3,7.6,4.7,99,99
2016,1,11,4,50,999,99,99,6.07,11.43,7.9,44,1000.1,6.1,7.6,4.6,99,99
2016,1,11,5,50,999,99,99,5.91,10.81,8.24,121,999.9,5.8,7.6,4.5,99,99
2016,1,11,6,50,999,99,99,5.93,12.12,8.2,80,1000,5.6,7.6,4.5,99,99
2016,1,11,7,50,999,99,99,6.33,12.9,8.51,44,1000,5.8,7.6,4.9,99,99
2016,1,11,8,50,999,99,99,6.27,12.9,8.28,94,1000,5.9,7.6,5,99,99
2016,1,11,9,50,999,99,99,5.86,12.9,8.17,164,999.7,5.7,7.5,5,99,99
2016,1,11,10,50,999,99,99,5.92,10.81,8.3,112,999.3,5.5,7.5,4.5,99,99
2016,1,11,11,50,999,99,99,6.08,11.43,8.64,145,998.8,6.3,7.6,5.4,99,99
2016,1,11,12,50,999,99,99,5.33,12.12,7.83,129,998.5,5.9,7.6,5.5,99,99
2016,1,11,13,50,999,99,99,5.54,12.9,8.08,136,998.1,5.8,7.6,5.8,99,99
2016,1,11,14,50,999,99,99,5.21,12.9,7.86,150,997.8,6,7.6,6,99,99
2016,1,11,15,50,999,99,99,5.33,12.9,7.88,136,997.3,5.8,7.6,5.8,99,99
2016,1,11,16,50,999,99,99,5.1,10.81,7.83,161,996.8,5.4,7.6,5,99,99
2016,1,11,17,50,999,99,99,5.35,12.12,8.02,161,996.6,5.9,7.6,5.3,99,99
2016,1,11,18,50,999,99,99,4.84,12.9,7.99,162,996.4,5.7,7.5,5.3,99,99
2016,1,11,19,50,999,99,99,4.73,12.9,8.24,175,995.7,6,7.5,5.8,99,99
2016,1,11,20,50,999,99,99,4.79,12.12,8.38,162,995.1,5.8,7.5,5.5,99,99
2016,1,11,21,50,999,99,99,4.18,11.43,7.8,146,994.4,5.6,7.5,5.2,99,99
2016,1,11,22,50,999,99,99,3.92,12.12,7.79,159,993.6,5.7,7.5,5.4,99,99
2016,1,11,23,50,999,99,99,4.36,11.43,8.2,143,993,5.5,7.5,5,99,99
2016,1,12,0,50,999,99,99,3.53,12.12,7.59,166,992.3,5.7,7.5,5.2,99,99
2016,1,12,1,50,999,99,99,3.82,12.9,8.07,180,992,5.8,7.5,5.3,99,99
2016,1,12,2,50,999,99,99,3.64,12.9,7.7,152,991.6,5.9,7.5,5.5,99,99
2016,1,12,3,50,999,99,99,3.73,11.43,7.98,150,991.1,5.8,7.5,5.4,99,99
2016,1,12,4,50,999,99,99,3.83,12.9,7.84,171,990.8,5.7,7.5,5.2,99,99
2016,1,12,5,50,999,99,99,3.64,11.43,7.6,156,990.7,5.8,7.5,5.1,99,99
