#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2010,2,7,16,50,280,3.6,5,2.34,12.12,7.6,999,999.8,3.2,7,-1.9,99,99
2010,2,7,17,50,297,3.1,5.2,2.27,10.81,7.73,999,1000.7,3.3,7,-2.7,99,99
2010,2,7,18,50,281,2,3.8,2.22,12.9,7.61,999,1001.7,3.5,7,-2.5,99,99
2010,2,7,19,50,280,4.7,6.2,2.13,12.12,7.35,999,1002.3,3.2,7,-1,99,99
2010,2,7,20,50,299,1.2,2.3,2.13,8.33,7.49,999,1002.8,3.4,7,-2.3,99,99
2010,2,7,21,50,128,0.9,2.2,2.19,9.09,7.65,999,1003.2,3.6,7,-2.1,99,99
2010,2,7,22,50,183,3,4.8,2.21,12.12,7.65,999,1003.4,2.4,7,-0.3,99,99
2010,2,7,23,50,8,2.5,3.5,2.36,11.43,8.13,999,1003.2,1.6,6.7,0,99,99
2010,2,8,0,50,310,2.5,3.8,2.26,10.81,8.03,999,1003,1.5,6.7,0.5,99,99
2010,2,8,1,50,296,1.1,2.2,2.51,11.43,8.19,999,1003.1,1.5,6.7,0.4,99,99
2010,2,8,2,50,276,2.5,3.6,2.61,11.43,8.19,999,1002.7,1.7,6.7,0.6,99,99
2010,2,8,3,50,296,4.9,6.2,2.33,11.43,8.13,999,1002.2,1.9,6.7,0.6,99,99
2010,2,8,4,50,302,4.8,6.6,2.47,11.43,7.88,999,1001.9,2.4,6.7,-0.2,99,99
2010,2,8,5,50,326,5.9,7.3,2.34,9.09,7.5,999,1001.3,2.1,6.7,0.4,99,99
2010,2,8,6,50,304,6.2,7.8,2.14,10.81,7.21,999,1001.4,1.5,6.7,0.5,99,99
2010,2,8,7,50,311,7.4,9,1.94,10.81,6.17,999,1001.3,2.4,6.6,-0.2,99,99
2010,2,8,8,50,311,6.6,8.2,1.55,10.81,5.51,999,1001.4,2.6,6.5,-0.1,99,99
2010,2,8,9,50,282,8.4,10.9,1.67,10.81,5.72,999,1002,2.4,6.4,0,99,99
2010,2,8,10,50,286,8.7,11.1,1.67,7.69,5.42,999,1002.8,2.3,6.4,-0.5,99,99
2010,2,8,11,50,284,11.1,13.7,1.93,10.81,5.43,999,1003.6,2.7,6.4,-0.7,99,99
2010,2,8,12,50,280,11.2,13.3,2.29,6.67,5.6,999,1004.8,2.7,6.4,-1.9,99,99
2010,2,8,13,50,288,10.2,13,2.98,10.81,6.51,999,1005.7,2.5,6.4,-2.9,99,99
2010,2,8,14,50,284,10.5,13.5,3.26,11.43,6.63,999,1006.9,2.1,6.4,-2.9,99,99
2010,2,8,15,50,282,8.4,11.5,3.65,11.43,7.1,999,1008,1.9,6.4,-3.8,99,99
2010,2,8,16,50,269,8.1,11.1,3.77,12.12,7.19,999,1009.5,1.4,6.4,-5,99,99
2010,2,8,17,50,257,7.1,9.6,3.17,11.43,7.02,999,1010.8,1.2,6.6,-4.2,99,99
2010,2,8,18,50,257,6.3,9.2,2.88,12.12,6.75,999,1012.2,1.3,6.8,-4.9,99,99
2010,2,8,19,50,219,2.8,5.1,3,10.81,7.29,999,1013.4,1.3,6.8,-6.2,99,99
2010,2,8,20,50,277,4.3,6.6,2.98,8.33,6.96,999,1013.9,1.8,6.8,-5.8,99,99
2010,2,8,21,50,274,3.7,5.4,3.18,10.81,7.1,999,1014.3,1.7,6.8,-5.1,99,99
2010,2,8,22,50,73,4.9,7.2,2.94,10.81,7.05,999,1014.7,0.8,6.8,-2.6,99,99
2010,2,8,23,50,83,7,8.5,2.92,8.33,7.02,999,1014.8,-0.1,6.9,-2.1,99,99
2010,2,9,0,50,65,3.7,5.1,2.68,9.09,7.36,999,1014.8,0,6.8,-1.8,99,99
2010,2,9,1,50,86,2.9,4.7,2.58,9.09,7.31,999,1014.6,1,6.8,-2.5,99,99
2010,2,9,2,50,146,5.9,7,2.73,8.33,7.3,999,1014.2,0.5,6.8,-1.3,99,99
2010,2,9,3,50,117,4.9,6.3,2.33,8.33,7.22,999,1014.2,0.8,6.8,-2.3,99,99
2010,2,9,4,50,110,3.8,4.9,2.17,8.33,7.05,999,1013.7,1.2,6.7,-4,99,99
2010,2,9,5,50,155,3.7,6,2.22,8.33,7.12,999,1013.5,0.9,6.7,-1.8,99,99
2010,2,9,6,50,121,8,10.3,2.22,8.33,6.45,999,1013.1,1.8,6.8,-3.6,99,99
2010,2,9,7,50,125,9.6,12.2,2.21,8.33,6.07,999,1012.7,2.3,6.8,-2.8,99,99
2010,2,9,8,50,126,10,12.3,2.1,8.33,5.31,999,1011.8,2.5,6.9,-4.8,99,99
2010,2,9,9,50,115,10.5,12.5,2.16,10,5.3,999,1011.3,2.9,6.9,-3.4,99,99
2010,2,9,10,50,126,12.3,15.6,2.29,9.09,4.75,999,1010.6,3.3,6.9,-2.9,99,99
2010,2,9,11,50,110,13.4,16.2,2.27,5.26,4.7,999,1010,3.1,6.8,-1.5,99,99
2010,2,9,12,50,112,13.1,16,2.7,5.56,4.86,999,1008.9,3.2,6.3,-2.1,99,99
2010,2,9,13,50,112,14.7,19.4,2.86,6.25,4.87,999,1007.8,3.1,6.3,-0.5,99,99
2010,2,9,14,50,103,16.3,19.2,3.09,6.25,5,999,1006.6,2.7,6.4,0.7,99,99
2010,2,9,15,50,106,16.4,19.3,3.6,6.67,5.4,999,1005.8,2.2,6.6,1.6,99,99
2010,2,9,16,50,97,16.7,20.7,4.47,7.14,5.98,999,1004.7,2.7,6.7,1,99,99
2010,2,9,17,50,98,17.3,22.4,4.16,8.33,6.01,999,1004,2.7,6.8,0.9,99,99
2010,2,9,18,50,95,17.7,21.3,4.81,8.33,6.33,999,1003.5,2.7,6.8,1,99,99
2010,2,9,19,50,98,17.6,21.6,5.26,8.33,6.6,999,1003,2.8,6.8,1.3,99,99
2010,2,9,20,50,98,16.7,21.3,4.82,9.09,6.55,999,1002.5,2.8,6.6,1.8,99,99
2010,2,9,21,50,95,18.4,22.1,4.91,9.09,6.5,999,1001.5,3,6.5,1.5,99,99
2010,2,9,22,50,93,17.9,22.1,5.28,7.69,7.04,999,1000.8,3.2,6.5,1.9,99,99
2010,2,9,23,50,95,18.3,23.5,6.94,13.79,8.4,999,999.8,3.6,6.4,2,99,99
2010,2,10,0,50,97,18.1,22.2,6.99,12.9,8.19,999,999.3,3.8,6.4,2.2,99,99
2010,2,10,1,50,99,17.8,22.9,6.99,13.79,8,999,998.8,3.9,6.4,2.5,99,99
2010,2,10,2,50,98,18.8,23.5,7.39,14.81,8.43,999,998.1,3.9,6.5,2.6,99,99
2010,2,10,3,50,99,18.4,22.5,7.1,12.9,8.33,999,997.6,4.1,6.5,2.4,99,99
2010,2,10,4,50,100,17.9,22.4,6.4,10,7.56,999,997.1,4.1,6.5,2.5,99,99
2010,2,10,5,50,96,18.9,25.2,6.49,10,7.63,999,996.5,4.1,6.4,2.3,99,99
2010,2,10,6,50,97,17.8,22.4,6.19,9.09,7.38,999,995.9,4.3,6.3,2.7,99,99
2010,2,10,7,50,101,19.4,24.2,7.05,13.79,8.01,999,995.5,4.1,6.4,2.6,99,99
2010,2,10,8,50,103,19.3,23.8,6.83,13.79,8,999,995.5,4,6.4,3,99,99
2010,2,10,9,50,103,18.1,23.5,7.01,13.79,8.11,999,995.8,4.2,6.5,2.9,99,99
2010,2,10,10,50,102,18.1,22.1,6.81,10.81,8.04,999,995.8,3.6,6.6,2.6,99,99
2010,2,10,11,50,98,18.6,23,6.52,12.9,8.03,999,995.8,3.7,6.6,2.8,99,99
2010,2,10,12,50,96,17.2,21.8,6.71,13.79,8.09,999,996.3,4,6.6,3.3,99,99
2010,2,10,13,50,97,16.9,21.3,6.33,12.9,7.96,999,996.4,4.1,6.6,3.5,99,99
2010,2,10,14,50,97,16.7,21.5,6.62,13.79,7.95,999,996.5,4.2,6.6,3.5,99,99
2010,2,10,15,50,98,18.2,22.1,6.32,10,7.62,999,996.8,4.2,6.6,3.3,99,99
2010,2,10,16,50,98,16.5,20.8,7.05,13.79,8.54,999,996.9,4.4,6.6,3.4,99,99
2010,2,10,17,50,104,16.7,20.4,6.1,10,7.7,999,996.9,4.5,6.6,3,99,99
2010,2,10,18,50,104,15.3,20.3,6.36,10.81,7.9,999,996.9,4.9,6.6,3.4,99,99
2010,2,10,19,50,108,15.5,19.5,5.65,10,7.41,999,996.9,5.3,6.6,3.4,99,99
2010,2,10,20,50,108,15.4,19.6,5.62,10,7.32,999,996.9,5.4,6.6,3.6,99,99
2010,2,10,21,50,107,15,18.3,5.49,10,7.27,999,996.8,5.2,6.6,3.9,99,99
2010,2,10,22,50,109,14.6,17.2,4.86,12.9,7.2,999,996.8,5.2,6.6,4,99,99
2010,2,10,23,50,110,13.6,16.2,5.56,12.9,7.61,999,996.6,5.7,6.6,3.6,99,99
2010,2,11,0,50,109,13.5,16.7,5.24,12.9,7.65,999,996.6,5.6,6.6,3.6,99,99
2010,2,11,1,50,111,12.5,15.6,4.71,12.9,7.21,999,996.3,5.9,6.6,3.3,99,99
2010,2,11,2,50,111,12.9,15.4,4.36,11.43,6.9,999,996,5.8,6.6,3.3,99,99
2010,2,11,3,50,114,12.3,15.1,4.83,10,7.17,999,995.7,5.9,6.6,3.3,99,99
2010,2,11,4,50,113,11.9,14,4.44,10.81,7.35,999,995.6,5.9,6.6,3.7,99,99
2010,2,11,5,50,120,11.8,13.9,4.62,12.9,7.33,999,995.4,5.8,6.7,3.7,99,99
2010,2,11,6,50,121,11.3,13.4,4.77,12.12,7.5,999,995.2,5.8,6.7,3.9,99,99
2010,2,11,7,50,116,11.5,13.7,4.37,10.81,7.38,999,994.9,5.9,6.7,3.7,99,99
2010,2,11,8,50,105,11.1,13.4,4.31,10,7.01,999,994.8,5.8,6.7,3.9,99,99
2010,2,11,9,50,102,10.6,13.5,4.25,10.81,7.11,999,994.5,6.2,6.7,3.4,99,99
2010,2,11,11,50,101,12.3,14.6,4.18,10,7.04,999,993.8,5.9,6.7,3.3,99,99
2010,2,11,12,50,91,10.6,12.9,3.69,12.12,6.51,999,993.2,5.9,6.7,3.4,99,99
2010,2,11,13,50,106,11.2,14,3.76,10,6.71,999,992.6,6.4,6.7,2.1,99,99
2010,2,11,14,50,110,10.2,12.8,4.2,10,7.15,999,991.9,6.3,6.7,2.3,99,99
2010,2,11,15,50,96,9.8,11.6,4.44,10,7.54,999,991.2,6.4,6.8,1.5,99,99
2010,2,11,16,50,101,9.1,11.1,3.97,10,7.24,999,990.7,6.2,6.8,2.8,99,99
2010,2,11,17,50,85,9.5,11.8,4.16,16,7.65,999,990.1,6,6.8,2.3,99,99
2010,2,11,18,50,81,8.8,10.8,3.65,14.81,7.03,999,989.3,6.6,6.8,1.2,99,99
2010,2,11,19,50,82,8.9,10.9,3.86,12.12,7.43,999,988.5,7,6.8,1.4,99,99
2010,2,11,20,50,88,10.3,13.1,4.08,13.79,7.45,999,988,7.3,6.9,1.1,99,99
2010,2,11,21,50,114,13.6,16.6,3.62,9.09,6.66,999,987.6,6.8,6.9,1.7,99,99
2010,2,11,22,50,105,14,17,3.7,8.33,6.23,999,987.5,5.9,6.9,2.8,99,99
2010,2,11,23,50,101,14.5,17.9,3.64,9.09,6.12,999,987.3,5.3,6.9,2.8,99,99
2010,2,12,0,50,98,16.2,19.8,3.98,8.33,6.49,999,987.2,5.3,6.9,3.3,99,99
2010,2,12,1,50,97,15.7,18.8,4.8,10,6.92,999,987.6,5,6.9,3.5,99,99
2010,2,12,2,50,97,14.8,18.5,4.8,9.09,6.89,999,988,4.9,6.9,3.8,99,99
2010,2,12,3,50,109,13.4,16.4,4.87,10,6.97,999,988.1,5.8,6.9,3.9,99,99
2010,2,12,4,50,113,13.7,16.1,4.81,10,6.97,999,988.5,6.4,6.9,4,99,99
2010,2,12,5,50,133,12.4,15.9,4.26,10,6.57,999,988.8,5.5,6.9,3.3,99,99
2010,2,12,6,50,127,12.1,14.7,4.79,10.81,7.2,999,989,6.7,6.9,3.3,99,99
2010,2,12,7,50,128,11.8,14.5,4.6,10.81,7.14,999,989.3,6.7,6.9,2.8,99,99
2010,2,12,8,50,121,13,16,4.03,10.81,6.73,999,989.6,6.7,6.9,3.1,99,99
2010,2,12,9,50,116,12.6,14.8,4.3,10.81,6.83,999,990.2,6.7,6.9,3,99,99
2010,2,12,10,50,99,12.8,15.7,4.33,10.81,6.89,999,990.4,6,6.9,4,99,99
2010,2,12,11,50,98,12.8,15.4,4.54,10,7.13,999,990.6,5.7,6.9,3.5,99,99
2010,2,12,12,50,104,13.9,17.2,5.01,10.81,7.38,999,990.9,6,6.9,3.8,99,99
2010,2,12,13,50,148,12.1,15.8,4.56,12.12,6.99,999,992.2,3.8,6.9,2.5,99,99
2010,2,12,14,50,118,12.8,15.3,5.19,10.81,7.51,999,992.9,5.2,6.8,3.3,99,99
2010,2,12,15,50,112,12.1,15,4.33,12.12,7.16,999,993.7,5.5,6.8,3.8,99,99
2010,2,12,16,50,105,10.5,12.7,3.96,10,6.84,999,994.2,5.7,6.8,4,99,99
2010,2,12,17,50,118,9,12.6,3.99,10.81,6.64,999,995.3,5.5,6.9,4,99,99
2010,2,12,18,50,134,8.8,11,3.54,12.12,6.38,999,996,6.5,6.9,2.4,99,99
2010,2,12,19,50,103,11,13.4,3.57,9.09,6.25,999,996.7,5.5,6.8,3.5,99,99
2010,2,12,20,50,122,8.9,11.5,3.64,10.81,6.45,999,997.3,6.5,6.8,2.4,99,99
2010,2,12,21,50,113,9.4,11.6,3.46,10,6.55,999,997.8,6.2,6.9,3.9,99,99
2010,2,12,22,50,118,8.9,10.5,3.2,10,6.37,999,998.1,6.1,6.9,3.8,99,99
2010,2,12,23,50,111,8.6,10.1,2.95,10.81,6.16,999,998.2,5.9,6.9,3.8,99,99
2010,2,13,0,50,111,8.3,9.6,2.91,10,6.39,999,998.5,6,6.9,4,99,99
2010,2,13,1,50,114,7.3,8.5,2.77,10.81,6.4,999,998.8,6.1,6.9,3.8,99,99
2010,2,13,2,50,94,5.3,7.1,3.07,10.81,6.66,999,999.2,5.8,6.9,3.3,99,99
2010,2,13,3,50,98,6.5,8.2,2.84,10,6.69,999,999.1,6.2,6.9,4.2,99,99
2010,2,13,4,50,83,5.4,6.8,2.86,9.09,6.75,999,999,6.2,6.9,4,99,99
2010,2,13,5,50,96,4.6,5.7,2.65,9.09,6.71,999,999,6,6.9,4.3,99,99
2010,2,13,6,50,94,4.5,5.9,2.63,10,6.67,999,998.9,5.9,6.9,4.1,99,99
2010,2,13,7,50,111,4.8,5.9,2.35,9.09,6.63,999,998.4,6.1,6.9,3.9,99,99
2010,2,13,8,50,58,4.8,6.4,2.35,10,6.74,999,997.7,6.1,6.8,3.5,99,99
2010,2,13,9,50,83,4.7,5.5,2.15,10,6.42,999,998.1,5.9,6.8,3.6,99,99
2010,2,13,10,50,78,4.9,6.3,2.21,10,6.77,999,998,5.9,6.8,3.8,99,99
2010,2,13,11,50,84,5.1,6.1,2.11,10.81,6.76,999,998,5.7,6.8,3.5,99,99
2010,2,13,12,50,67,6,7.8,2.16,10,6.95,999,997.9,5.8,6.8,2.7,99,99
2010,2,13,13,50,90,6.2,7.9,2.22,10,6.89,999,997.9,6,6.8,2.5,99,99
2010,2,13,14,50,86,7.5,8.9,2.17,11.43,6.25,999,997.4,6.1,6.8,3.2,99,99
2010,2,13,15,50,83,8.3,9.7,1.92,9.09,5.92,999,997,6.2,6.8,2.8,99,99
2010,2,13,16,50,89,7.6,9.3,2.18,10.81,6.06,999,996.4,6.4,6.8,3.4,99,99
2010,2,13,17,50,75,7.2,8.5,2.11,9.09,5.79,999,995.7,6.4,6.8,3.2,99,99
2010,2,13,18,50,64,7.4,8.8,1.9,9.09,5.59,999,995.2,6.3,6.9,3,99,99
2010,2,13,19,50,81,6.3,7.9,1.93,5,5.48,999,994.9,6.5,6.9,1.8,99,99
2010,2,13,20,50,68,6,7.3,1.8,9.09,5.6,999,994.2,6.3,6.8,1.6,99,99
2010,2,13,21,50,34,6,7.6,1.82,9.09,5.46,999,992.9,6.1,6.9,1.8,99,99
2010,2,13,22,50,40,6.8,8.2,1.9,7.14,5.5,999,991.8,6.9,6.9,1.3,99,99
2010,2,13,23,50,36,7,8.5,1.97,7.69,5.8,999,990.5,7.3,6.9,1.6,99,99
2010,2,14,0,50,53,6.9,8.1,2.05,8.33,5.8,999,990,7.6,6.9,2,99,99
2010,2,14,1,50,83,7.5,11,2.04,7.69,5.7,999,990.5,7.9,6.9,2.1,99,99
2010,2,14,2,50,90,9.5,11.3,2.2,8.33,5.29,999,990.5,7.6,6.9,3.6,99,99
2010,2,14,3,50,94,9.8,11.8,2.64,7.69,5.84,999,990.4,6.9,6.9,4.9,99,99
2010,2,14,4,50,104,11.4,14.8,3,7.69,5.99,999,990.6,6.8,6.9,5.2,99,99
2010,2,14,5,50,111,12.9,16.1,3.44,8.33,6.21,999,990.5,6.6,6.9,4.6,99,99
2010,2,14,6,50,99,11.5,15,4.22,10,6.88,999,990.3,6.8,6.9,4.9,99,99
2010,2,14,7,50,96,12,14.2,4.81,10.81,7.35,999,990.5,7,6.9,4.7,99,99
2010,2,14,8,50,88,11.9,16.1,4.83,12.12,7.3,999,990.6,6.6,6.9,4.9,99,99
2010,2,14,9,50,94,12.6,15.1,4.67,10.81,7.14,999,990.4,6.4,6.9,4.6,99,99
2010,2,14,10,50,92,14.5,17.8,4.9,12.9,7.55,999,990.4,6.1,6.9,4,99,99
2010,2,14,11,50,86,14.2,18.2,5.45,12.12,7.63,999,989.8,6.5,6.9,3.8,99,99
2010,2,14,12,50,90,15.9,19.4,6.11,11.43,7.96,999,989.2,7.1,6.9,3.8,99,99
2010,2,14,13,50,100,17.1,22,6.05,12.12,7.84,999,989.5,7,6.9,3.7,99,99
2010,2,14,14,50,100,15.6,20,5.58,12.12,7.54,999,989.8,6.9,6.8,3.9,99,99
2010,2,14,15,50,92,16.6,20.5,5.68,12.12,7.58,999,989.6,7,6.8,3.8,99,99
2010,2,14,16,50,100,18,23.4,6.4,12.12,7.94,999,989.4,7.4,6.9,4,99,99
2010,2,14,17,50,92,16.8,20.6,6.88,12.9,8.47,999,989.6,6.5,7,4,99,99
2010,2,14,18,50,95,17.7,22.5,7.59,13.79,8.49,999,989.4,6.7,7,3.9,99,99
2010,2,14,19,50,100,18,24,7.46,12.9,8.53,999,989.4,6.5,6.9,4.3,99,99
2010,2,14,20,50,110,19.8,25.4,6.72,13.79,7.7,999,989.3,6.2,6.9,4.5,99,99
2010,2,14,21,50,102,17.8,22.7,7.36,11.43,8.33,999,989.4,5.9,6.9,4.7,99,99
2010,2,14,22,50,108,17.9,25.2,7.45,11.43,8.53,999,989.1,6.3,6.8,4.8,99,99
2010,2,14,23,50,107,18.4,24.6,7.59,12.9,8.43,999,989.3,6.2,6.8,4.6,99,99
2010,2,15,0,50,120,15.2,19.2,7.43,12.12,8.57,999,990.4,6.3,6.8,4.6,99,99
2010,2,15,1,50,127,14.1,18.2,6.33,12.12,7.78,999,991.4,6.6,6.8,5.2,99,99
2010,2,15,2,50,130,13.4,16.7,6.53,12.12,8.18,999,992.6,6.4,6.8,4.9,99,99
2010,2,15,3,50,149,12.7,15.9,6.67,12.9,8.48,999,994,6,6.8,4.6,99,99
2010,2,15,4,50,137,12.3,15.8,6.15,12.12,8.38,999,995.1,6.8,6.8,4.5,99,99
2010,2,15,5,50,151,12.9,15.9,6.16,12.12,8.26,999,996.7,5.8,6.8,4,99,99
2010,2,15,6,50,157,12.6,15.9,5.69,12.12,8,999,998.4,5.9,6.7,4.2,99,99
2010,2,15,7,50,154,13.8,17.3,6.56,12.12,8.1,999,1000,6.4,6.8,4.4,99,99
2010,2,15,8,50,159,14.7,18.3,6.26,10.81,8.06,999,1001.8,6.4,6.8,3.7,99,99
2010,2,15,9,50,156,11.9,14.8,6.16,12.12,7.9,999,1003.6,5.7,6.8,3.6,99,99
2010,2,15,10,50,154,12,15.3,6.38,10.81,8.2,999,1004.9,6.4,6.8,3.2,99,99
2010,2,15,11,50,144,12.4,15.4,5.09,12.12,7.38,999,1005.8,6.6,6.8,3.3,99,99
2010,2,15,12,50,149,10.2,12.7,5.16,10.81,7.54,999,1006.7,5.4,6.8,3,99,99
2010,2,15,13,50,126,10.9,13.9,4.91,12.12,7.52,999,1007.1,6.4,6.8,3.8,99,99
2010,2,15,14,50,111,10.3,13.7,4.92,10,7.5,999,1007.3,6.4,6.8,4.3,99,99
2010,2,15,15,50,116,11.3,13.5,4.82,10.81,7.42,999,1007.4,5.5,6.8,3.4,99,99
2010,2,15,16,50,133,9.7,13.5,4.75,10,7.31,999,1007.2,5.9,6.8,4.4,99,99
2010,2,15,17,50,128,12,14.6,4.69,10.81,7.08,999,1007.6,6.5,6.8,4.6,99,99
2010,2,15,18,50,98,13.2,17.2,4.63,10.81,6.94,999,1007.8,4.9,6.8,3.8,99,99
2010,2,15,19,50,101,10.7,13.2,4.36,10.81,6.79,999,1007.8,5.9,6.8,4.7,99,99
2010,2,15,20,50,124,10.3,12.8,3.95,7.14,6.49,999,1007.5,7,6.8,4.9,99,99
2010,2,15,21,50,120,11.4,13.9,3.83,8.33,6.49,999,1007,7,6.8,4.7,99,99
2010,2,15,22,50,98,12.2,15.3,4.13,10,6.61,999,1006.5,6.5,6.7,4.6,99,99
2010,2,15,23,50,95,11.7,15.9,4.7,7.69,6.92,999,1005.7,6.3,6.7,4.1,99,99
2010,2,16,0,50,91,12,14.6,4.19,7.14,6.84,999,1004.8,6.5,6.7,3.5,99,99
2010,2,16,1,50,91,10.8,12.9,3.93,10,6.83,999,1004.1,7,6.7,3,99,99
2010,2,16,2,50,101,9.3,11.4,3.71,8.33,6.6,999,1003.6,7,6.7,3.4,99,99
2010,2,16,3,50,105,9.4,11.7,3.54,8.33,6.38,999,1003.2,7.2,6.7,2.7,99,99
2010,2,16,4,50,110,8,10.9,3.67,10,6.65,999,1002.4,7,6.8,3.5,99,99
2010,2,16,5,50,114,11,13.7,3.16,9.09,6.33,999,1001.8,6.7,6.7,3.3,99,99
2010,2,16,6,50,115,11.9,14.2,3.75,9.09,6.72,999,1001.3,6.3,6.7,3.7,99,99
2010,2,16,7,50,96,11.3,13.6,3.29,8.33,6.25,999,1000.6,6.4,6.7,3.2,99,99
2010,2,16,8,50,93,11,15.2,3.8,10.81,6.68,999,1000,6.5,6.7,3,99,99
2010,2,16,9,50,94,11.6,14,3.87,10,6.7,999,999.6,6,6.7,3.2,99,99
2010,2,16,10,50,93,11.4,14.4,4.19,10.81,6.97,999,999,6.2,6.6,3.2,99,99
2010,2,16,11,50,95,12.3,15.1,4.86,11.43,7.81,999,998.4,6.1,6.7,3.4,99,99
2010,2,16,12,50,98,12,15.1,5.33,11.43,8.05,999,998.3,5.6,6.7,3.8,99,99
2010,2,16,13,50,92,12.5,15.2,5.39,13.79,7.88,999,998.2,5.2,6.7,3.4,99,99
2010,2,16,14,50,90,12.1,15.5,5.88,12.9,8.64,999,998,5.4,6.7,3.7,99,99
2010,2,16,15,50,84,12.2,14.7,6.85,13.79,9.2,999,998,5.4,6.8,3.5,99,99
2010,2,16,16,50,90,13.7,17.1,5.94,12.9,8.4,999,997.8,5.8,6.8,3.4,99,99
2010,2,16,17,50,91,13.1,16.6,6.77,13.79,8.87,999,998,5.9,6.8,3.7,99,99
2010,2,16,18,50,104,14.7,17.5,6.46,13.79,8.84,999,998.3,5.9,6.8,3.6,99,99
2010,2,16,19,50,99,14.8,18.1,5.93,13.79,7.88,999,998.7,5.7,6.8,3.7,99,99
2010,2,16,20,50,100,14.6,19.5,6.45,13.79,8.09,999,998.7,6,6.8,4,99,99
2010,2,16,21,50,103,16.3,20,5.55,13.79,7.63,999,998.8,5.9,6.8,3.9,99,99
2010,2,16,22,50,106,16.3,19.6,6.86,13.79,8.61,999,999.1,5.6,6.8,3.8,99,99
2010,2,16,23,50,104,15.8,20.1,6.6,12.9,8.51,999,999.5,5.5,6.8,4.3,99,99
2010,2,17,0,50,104,16.1,20,6.43,12.9,7.95,999,1000.7,5.6,6.8,4.6,99,99
2010,2,17,1,50,145,9.6,11.5,6.51,12.9,8.54,999,1002.4,6.1,6.9,4.9,99,99
2010,2,17,2,50,159,8.9,12,5.18,12.12,8.11,999,1004.2,6.1,6.9,4.5,99,99
2010,2,17,3,50,175,8.9,11.5,5.22,12.9,8,999,1006,5.7,6.9,4.3,99,99
2010,2,17,4,50,179,10.1,12.1,4.48,11.43,7.69,999,1008,5.6,6.9,3.7,99,99
2010,2,17,5,50,180,10.7,13.3,4.49,12.12,7.63,999,1010.2,5,6.9,3.6,99,99
2010,2,17,6,50,171,10.6,13.2,5.14,12.9,8.08,999,1012.3,5.5,6.8,2.6,99,99
2010,2,17,7,50,161,9.6,12,4.6,12.12,7.58,999,1014.2,5.5,6.8,2.7,99,99
2010,2,17,8,50,151,9.1,10.9,3.94,12.12,7.21,999,1015.3,5.8,6.7,2.7,99,99
2010,2,17,9,50,126,9.3,11.8,4.16,11.43,7.3,999,1016.2,5.5,6.7,2.5,99,99
2010,2,17,10,50,122,9.5,12,3.84,11.43,6.99,999,1016.7,5.3,6.6,2.9,99,99
2010,2,17,11,50,116,11.3,14.5,3.52,10.81,6.51,999,1016.9,6.2,6.7,2.8,99,99
2010,2,17,12,50,102,13.1,15.4,3.83,11.43,6.54,999,1016.6,6.1,6.7,3.7,99,99
2010,2,17,13,50,97,15.3,19.7,3.72,9.09,6.11,999,1016.2,5.8,6.7,4,99,99
2010,2,17,14,50,95,15.8,19.4,3.93,11.43,6.26,999,1015.8,5.8,6.7,3.8,99,99
2010,2,17,15,50,97,16.7,21.2,4,11.43,6.42,999,1015.1,5.5,6.7,4,99,99
2010,2,17,16,50,101,17.9,22.5,4.64,8.33,6.64,999,1014.7,5.2,6.8,3.5,99,99
2010,2,17,17,50,108,18.6,22.8,5.23,9.09,6.82,999,1015,4.9,6.8,3.5,99,99
2010,2,17,18,50,106,18.3,22.6,5.03,9.09,6.81,999,1015.2,4.8,6.8,3.2,99,99
2010,2,17,19,50,106,16.8,20.5,5.42,8.33,7,999,1015.8,4.2,6.7,3.3,99,99
2010,2,17,20,50,102,16,19.7,4.48,9.09,6.74,999,1015.9,4.5,6.7,3.1,99,99
2010,2,17,21,50,99,17.2,22.2,4.77,9.09,6.91,999,1014.8,4.4,6.7,3,99,99
2010,2,17,22,50,95,18.7,23.2,4.97,9.09,7.04,999,1014,4.4,6.7,3.5,99,99
2010,2,17,23,50,94,19,23.4,5,9.09,6.95,999,1013.4,4.7,6.7,4,99,99
2010,2,18,0,50,96,18.2,23.1,4.96,9.09,6.9,999,1013.5,4.8,6.7,4.1,99,99
2010,2,18,1,50,100,17.7,21.7,5.01,10,6.93,999,1014.1,5.1,6.7,4.5,99,99
2010,2,18,2,50,102,14.4,17.9,5.05,10,7.08,999,1015.2,5.9,6.7,5.2,99,99
2010,2,18,3,50,104,14.8,20.2,5.05,9.09,6.97,999,1016,6.1,6.7,5.4,99,99
2010,2,18,4,50,102,14.7,19.1,5.26,10,7.07,999,1016.5,5.9,6.7,5.2,99,99
2010,2,18,5,50,123,15.5,19.7,5.41,9.09,7.1,999,1017,6.8,6.7,5.7,99,99
2010,2,18,6,50,124,17.5,22,5.2,9.09,6.82,999,1017.1,6.5,6.7,5.1,99,99
2010,2,18,7,50,123,16.8,20.5,5.93,10,7.44,999,1017.4,6.5,6.6,4.8,99,99
2010,2,18,8,50,126,15.6,19.4,6.22,10.81,7.66,999,1018.2,6.5,6.5,4.6,99,99
2010,2,18,9,50,123,14.5,18.9,6.31,9.09,7.79,999,1017.8,6.8,6.4,4.4,99,99
