#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2015,1,3,17,50,113,6.4,8,2.09,8.33,5.4,999,1027.9,3.2,7.9,-6,99,99
2015,1,3,18,50,109,7.2,9.3,1.98,7.69,5.32,999,1028.3,3.1,7.9,-7.9,99,99
2015,1,3,19,50,124,6.8,8.8,1.78,9.09,5.14,999,1028.5,2.8,7.9,-7.9,99,99
2015,1,3,20,50,117,5.7,7.2,1.81,6.67,5.26,999,1028.9,3,7.9,-7.6,99,99
2015,1,3,21,50,109,5,7,2.06,7.69,5.72,999,1028.8,3,8,-7.8,99,99
2015,1,3,22,50,92,3.6,4.9,2.11,7.14,5.65,999,1028.9,3,8,-8.2,99,99
2015,1,3,23,50,71,2.6,3.5,2.24,7.14,5.86,999,1028.6,3,8,-7.2,99,99
2015,1,4,0,50,25,3.7,5,2.34,8.33,6.05,999,1028.5,3,7.9,-7.1,99,99
2015,1,4,1,50,29,5.5,7.2,2.17,8.33,5.79,999,1028.3,2.6,7.9,-4.3,99,99
2015,1,4,2,50,21,3.5,5.7,2.41,9.09,6.31,999,1028.4,2.7,7.9,-6.2,99,99
2015,1,4,3,50,5,4,5.4,2.16,7.69,6.1,999,1028.3,2.6,7.9,-6.4,99,99
2015,1,4,4,50,0,5.5,7,2.12,8.33,6.07,999,1028.4,2.4,7.9,-6,99,99
2015,1,4,5,50,347,5.4,7.1,2.02,9.09,6.14,999,1028.1,2.5,7.8,-6.3,99,99
2015,1,4,6,50,345,6,7.5,2.01,9.09,6.05,999,1027.9,2.5,7.8,-6.3,99,99
2015,1,4,7,50,344,5.9,7.5,2.46,9.09,6.55,999,1027.6,2.5,7.9,-6.3,99,99
2015,1,4,8,50,345,5.7,7.3,2.4,7.69,6.33,999,1027.4,2.4,7.9,-5.8,99,99
2015,1,4,9,50,342,5.4,6.9,2.34,9.09,6.56,999,1026.7,2.7,7.8,-5.7,99,99
2015,1,4,10,50,340,5.4,7,2.16,8.33,6.48,999,1026.1,2.3,7.8,-6.1,99,99
2015,1,4,11,50,340,6.2,7.7,2.06,7.69,6.43,999,1025.3,2.3,7.9,-5.1,99,99
2015,1,4,12,50,350,6.5,8.4,1.91,7.69,6.07,999,1024.9,2.2,7.8,-4.8,99,99
2015,1,4,13,50,325,5.3,6.5,2,9.09,6.19,999,1024,2.3,7.9,-5.6,99,99
2015,1,4,14,50,323,4.2,6,1.8,9.09,6.42,999,1023.6,2.2,7.9,-4.6,99,99
2015,1,4,15,50,318,4.8,6.2,1.67,7.69,6.36,999,1023,2,7.9,-4,99,99
2015,1,4,16,50,316,3.8,5.4,1.72,8.33,6.72,999,1022.3,2.3,7.9,-4.1,99,99
2015,1,4,17,50,303,4.8,6.6,1.62,7.69,6.44,999,1021.5,1.9,7.9,-4.4,99,99
2015,1,4,18,50,295,5.9,7.1,1.71,7.69,6.49,999,1021.1,2,7.8,-5.2,99,99
2015,1,4,19,50,302,6.4,8.2,1.78,7.69,6.62,999,1020.5,1.3,7.8,-5.9,99,99
2015,1,4,20,50,308,6.4,7.9,1.59,7.69,6.24,999,1019.9,1.2,7.8,-7.3,99,99
2015,1,4,21,50,306,5.4,7.5,1.58,7.69,6.09,999,1019,0.9,7.8,-4,99,99
2015,1,4,22,50,307,4.4,5.8,1.62,8.33,6.11,999,1018.4,0.7,7.8,-7.4,99,99
2015,1,4,23,50,276,4.1,5.6,1.55,8.33,6.37,999,1017.9,1.2,7.9,-8.1,99,99
2015,1,5,0,50,298,4.4,5.9,1.56,8.33,6.32,999,1017.8,1.5,7.8,-6.3,99,99
2015,1,5,1,50,310,3.5,4.8,1.52,11.43,6.47,999,1017.5,1.5,7.8,-7.1,99,99
2015,1,5,2,50,309,2.7,4.2,1.44,10,6.22,999,1017.5,1.7,7.8,-6,99,99
2015,1,5,3,50,288,1.2,2.1,1.51,9.09,6.38,999,1017.4,1.9,7.8,-6.2,99,99
2015,1,5,4,50,353,2.3,3.3,1.5,6.67,6.33,999,1017.4,2,7.8,-4.8,99,99
2015,1,5,5,50,18,2.2,2.9,1.29,10,6.44,999,1017.8,2.3,7.8,-4.7,99,99
2015,1,5,6,50,56,0.7,1.3,1.34,7.69,6.81,999,1018.2,2.6,7.8,-6.1,99,99
2015,1,5,7,50,113,2,2.9,1.3,8.33,6.83,999,1018.3,3.2,7.8,-4.6,99,99
2015,1,5,8,50,129,1.9,2.8,1.41,7.69,7.05,999,1018.5,3.8,7.8,-3.6,99,99
2015,1,5,9,50,117,2.5,3.3,1.29,10,6.99,999,1018.8,4.2,7.8,-4.2,99,99
2015,1,5,10,50,176,2.3,3.3,1.42,11.43,6.99,999,1019,4.1,7.8,-4.9,99,99
2015,1,5,11,50,147,0.4,1.1,1.34,9.09,7.11,999,1019.1,3.9,7.8,-4.2,99,99
2015,1,5,12,50,349,1.1,2,1.25,12.12,6.75,999,1018.6,3.9,7.8,-5,99,99
2015,1,5,13,50,314,0.9,1.6,1.19,9.09,6.29,999,1017.9,4.1,7.8,-5.9,99,99
2015,1,5,14,50,315,1.6,2.2,1.18,12.12,6.39,999,1017.3,4.2,7.8,-5.6,99,99
2015,1,5,15,50,16,1,2.3,1.18,12.12,6.33,999,1017.1,3.8,7.8,-2.2,99,99
2015,1,5,16,50,16,2,3.1,1.21,11.43,6.74,999,1016.8,3.7,7.9,-2.7,99,99
2015,1,5,17,50,12,2.6,3.8,1.29,11.43,6.96,999,1016.5,3.4,7.9,-3.7,99,99
2015,1,5,18,50,17,0.3,0.6,1.22,11.43,6.66,999,1017.1,3.4,7.9,-4.7,99,99
2015,1,5,19,50,356,1.3,2.3,1.19,10.81,6.84,999,1016.8,3.7,7.9,-4.9,99,99
2015,1,5,20,50,342,2.2,3.9,1.25,10,7.05,999,1016.6,3.7,7.9,-6,99,99
2015,1,5,21,50,15,3.3,4.5,1.42,10.81,7.9,999,1015.9,3.5,7.9,-2.3,99,99
2015,1,5,22,50,36,2.2,3.3,1.43,10.81,7.97,999,1015.5,3,7.9,-3.1,99,99
2015,1,5,23,50,107,1.8,2.7,1.56,10,8.14,999,1015.4,3.4,7.9,-4.7,99,99
2015,1,6,0,50,68,2.4,3.5,1.38,10,7.75,999,1015.1,3.9,7.9,-4.7,99,99
2015,1,6,1,50,90,4.9,6.4,1.18,10,7.33,999,1014.8,4.4,7.9,-3.8,99,99
2015,1,6,2,50,97,5.2,6.8,1.18,10,6.72,999,1014.6,4.5,7.8,-3.2,99,99
2015,1,6,3,50,104,6.1,8.2,1.19,10,6.18,999,1014.4,4.6,7.9,-1.1,99,99
2015,1,6,4,50,108,5.5,7.1,1.15,10,5.35,999,1014.2,5,7.8,-4.2,99,99
2015,1,6,5,50,89,4.7,6.6,1.12,9.09,5.35,999,1014,4.8,7.6,-3.2,99,99
2015,1,6,6,50,95,4.2,5.2,1.21,9.09,5.48,999,1013.9,4.6,7.7,-2.4,99,99
2015,1,6,7,50,90,3.5,4.6,1.26,9.09,5.84,999,1013.9,4.5,7.8,-2.3,99,99
2015,1,6,8,50,77,2.7,3.8,1.15,9.09,5.97,999,1013.9,4.5,7.8,-3.3,99,99
2015,1,6,9,50,60,2.8,3.8,1.35,8.33,6.08,999,1014,4.5,7.8,-3.1,99,99
2015,1,6,10,50,37,4.9,5.8,1.41,10,5.93,999,1014.1,3.9,7.8,-1,99,99
2015,1,6,11,50,30,3.7,4.9,1.5,6.25,5.58,999,1014.6,3.6,7.8,-2.2,99,99
2015,1,6,12,50,61,2.7,3.6,1.59,6.67,5.77,999,1015.3,3.9,7.8,-1.6,99,99
2015,1,6,13,50,102,2.8,3.7,1.66,6.67,6.05,999,1015.5,4.4,7.8,-1.5,99,99
2015,1,6,14,50,100,3.6,4.8,1.8,6.67,6.16,999,1015.8,4.4,7.8,-1.5,99,99
2015,1,6,15,50,119,4.4,6,1.73,7.69,6.04,999,1016.4,4.8,7.8,-1.7,99,99
2015,1,6,16,50,120,4.1,5.3,1.67,7.14,6.09,999,1016.9,5.1,7.8,-1.9,99,99
2015,1,6,17,50,138,3.7,4.6,1.63,7.69,6.23,999,1017.5,5,7.8,-0.7,99,99
2015,1,6,18,50,107,2.8,3.6,1.79,8.33,6.24,999,1017.6,4.9,7.8,-0.9,99,99
2015,1,6,19,50,62,4.5,5.6,1.81,7.69,6.16,999,1017.8,5.1,7.8,-2.1,99,99
2015,1,6,20,50,98,3.8,5,1.91,7.69,6.5,999,1018,5.5,7.8,-3.6,99,99
2015,1,6,21,50,90,5.2,6.7,1.99,9.09,6.48,999,1017.8,5.4,7.8,-0.7,99,99
2015,1,6,22,50,81,3.8,4.7,2.36,10,6.91,999,1017.6,5.6,7.9,0,99,99
2015,1,6,23,50,113,4.9,6.1,2.96,8.33,7.11,999,1017.3,5.6,7.9,-3,99,99
2015,1,7,0,50,102,4.8,6.5,3.2,9.09,7.36,999,1017,5.5,7.9,-2.5,99,99
2015,1,7,1,50,99,4.3,5.6,3.19,10,7.26,999,1016.7,5.2,7.9,-1.5,99,99
2015,1,7,2,50,100,2.8,4.7,3.03,9.09,7.08,999,1016.5,5.1,7.9,-2.2,99,99
2015,1,7,3,50,73,2,3.2,2.78,9.09,7.07,999,1016.2,5.1,7.8,-2,99,99
2015,1,7,4,50,35,2.2,3.5,2.6,10,6.81,999,1015.8,5.1,7.8,-1.9,99,99
2015,1,7,5,50,31,3.8,4.8,2.58,9.09,7,999,1015.6,4.8,7.8,0,99,99
2015,1,7,6,50,15,3.4,4.3,2.8,9.09,7.37,999,1015.4,4.5,7.6,-0.4,99,99
2015,1,7,7,50,7,2.3,3.5,2.77,10,7.39,999,1015.4,4.1,7.7,-1.3,99,99
2015,1,7,8,50,332,3.3,5,2.88,9.09,7.45,999,1014.9,4.4,7.8,-3.5,99,99
2015,1,7,9,50,336,3.9,5.2,2.63,9.09,7.62,999,1014.7,3.8,7.7,-4.7,99,99
2015,1,7,10,50,348,2.8,4.2,2.71,10,7.61,999,1014.7,4.1,7.8,-4.2,99,99
2015,1,7,11,50,337,1.7,2.8,2.59,10,7.53,999,1014.6,3.9,7.8,-3.6,99,99
2015,1,7,12,50,320,1.3,2.8,2.71,9.09,7.97,999,1014.4,4,7.7,-2.3,99,99
2015,1,7,13,50,324,0.5,1.4,2.58,11.43,7.8,999,1014.8,4.4,7.7,-1.9,99,99
2015,1,7,14,50,239,1.1,2.4,2.72,10,7.77,999,1015.2,5,7.7,-2.7,99,99
2015,1,7,15,50,225,1.8,2.9,2.74,12.9,8.02,999,1016.1,5.3,7.7,-3.4,99,99
2015,1,7,16,50,236,1.9,2.9,2.57,9.09,7.61,999,1017.3,5.6,7.8,-1.6,99,99
2015,1,7,17,50,51,0.9,2,2.63,12.9,8,999,1017.7,5.7,7.8,-1.1,99,99
2015,1,7,18,50,94,1.4,2.1,2.64,12.9,7.92,999,1019,6,7.8,-1.1,99,99
2015,1,7,19,50,91,3.6,4.7,2.55,10,8.14,999,1019.4,6.1,7.8,-1.3,99,99
2015,1,7,20,50,97,3.3,4.4,2.68,10,8.14,999,1020.1,6.3,7.8,-0.6,99,99
2015,1,7,21,50,98,5.2,6.2,2.61,11.43,7.99,999,1020,6.7,7.8,1.2,99,99
2015,1,7,22,50,95,6.3,7.8,2.16,12.9,7.7,999,1020,6.6,7.8,2.2,99,99
2015,1,7,23,50,96,6.3,7.7,2.48,10,7.73,999,1020.1,6.7,7.8,2.6,99,99
2015,1,8,0,50,102,7.3,8.5,2.42,12.12,7.31,999,1020.4,6.8,7.8,3.2,99,99
2015,1,8,1,50,86,8.4,10.2,2.57,12.12,7.12,999,1020.6,6.9,7.7,0.1,99,99
2015,1,8,2,50,93,8.6,10.2,2.57,10,6.9,999,1020.8,7,7.6,3.3,99,99
2015,1,8,3,50,96,9.1,10.8,2.43,12.9,6.4,999,1021,7,7.7,2.5,99,99
2015,1,8,4,50,97,10.2,12.7,2.58,10,6.16,999,1021.3,7.2,7.7,2.7,99,99
2015,1,8,5,50,101,11.9,14.9,2.53,10,5.7,999,1021.2,7.3,7.8,2.8,99,99
2015,1,8,6,50,105,13.1,17.2,3.32,8.33,6.09,999,1021.3,6.9,7.9,3.8,99,99
2015,1,8,7,50,104,14.2,17.1,3.22,10,5.82,999,1021.1,6.4,7.8,5,99,99
2015,1,8,8,50,104,14.4,18.5,3.53,9.09,5.96,999,1020.8,7,7.7,5.2,99,99
2015,1,8,9,50,102,14.2,17.1,3.81,10,6.32,999,1020.3,7.2,7.8,4.8,99,99
2015,1,8,10,50,100,14,16.8,3.64,8.33,6.18,999,1019.5,7.5,7.9,4.7,99,99
2015,1,8,11,50,105,14.1,18.4,4.1,8.33,6.52,999,1018.7,7.7,7.9,6,99,99
2015,1,8,12,50,107,14.8,17.9,4.21,8.33,6.51,999,1018.3,7.7,7.9,6.4,99,99
2015,1,8,13,50,106,13.9,17.4,3.85,7.69,6.25,999,1017.8,7.5,7.9,6.9,99,99
2015,1,8,14,50,106,13.5,16.1,3.91,9.09,6.25,999,1017.4,7.6,7.9,7.1,99,99
2015,1,8,15,50,108,13.9,17.9,3.92,10,6.44,999,1017.1,7.8,7.9,7.3,99,99
2015,1,8,16,50,107,13.7,17.2,3.96,9.09,6.37,999,1017,7.8,7.9,7.5,99,99
2015,1,8,17,50,107,12.2,15.3,3.95,10,6.34,999,1016.9,8.1,7.9,7.6,99,99
2015,1,8,18,50,118,12.3,14.6,3.93,10,6.49,999,1017,8,7.9,6.9,99,99
2015,1,8,19,50,113,10.4,12.5,3.83,7.69,6.73,999,1016.6,7.9,7.9,6.8,99,99
2015,1,8,20,50,116,11.4,14.2,3.59,9.09,6.48,999,1015.8,8.2,8,6.5,99,99
2015,1,8,21,50,117,10.9,13.3,3.88,8.33,6.73,999,1015,8.4,8.1,6.3,99,99
2015,1,8,22,50,117,11.5,13.8,3.13,11.43,6.25,999,1014.5,8.4,7.9,6.3,99,99
2015,1,8,23,50,117,11.7,14.3,3.67,9.09,6.47,999,1014.4,7.5,7.7,6.9,99,99
2015,1,9,0,50,119,11.7,13.9,3.44,10,6.41,999,1014,7.5,7.7,7,99,99
2015,1,9,1,50,125,11.9,14.7,3.17,9.09,6.24,999,1013.8,8,7.7,7.4,99,99
2015,1,9,2,50,122,11,13.8,3.25,9.09,6.32,999,1013.7,8.2,7.7,7,99,99
2015,1,9,3,50,118,10.9,13.2,3.05,10,6.27,999,1013.7,8.4,7.8,6.8,99,99
2015,1,9,4,50,111,10.7,12.8,3.12,9.09,6.09,999,1013.7,7.9,7.9,6.8,99,99
2015,1,9,5,50,107,10.6,12.7,3.21,10,6.54,999,1013.4,7.7,7.9,7.2,99,99
2015,1,9,6,50,109,11.1,13.3,3.27,10,6.27,999,1013.1,7.7,7.9,7.2,99,99
2015,1,9,7,50,105,11.5,13.4,3.44,10.81,6.4,999,1012.7,7.4,7.8,6.9,99,99
2015,1,9,8,50,107,11.5,14.5,3.52,10,6.64,999,1012.2,7.5,7.7,7,99,99
2015,1,9,9,50,105,11.5,14.4,3.9,11.43,7,999,1011.7,7.5,7.7,6.9,99,99
2015,1,9,10,50,105,10.9,13.1,3.99,10,7.1,999,1011.2,7.6,7.7,7,99,99
2015,1,9,11,50,104,10.8,12.7,3.55,11.43,6.47,999,1010.7,7.7,7.8,7.2,99,99
2015,1,9,12,50,102,10.3,12.7,3.73,10.81,6.77,999,1010.2,7.7,7.9,7.1,99,99
2015,1,9,13,50,113,10,12.5,3.81,11.43,7.21,999,1009.8,7.7,7.8,7.1,99,99
2015,1,9,14,50,105,8.9,10.8,3.8,9.09,7.12,999,1009.3,7.7,7.8,7.2,99,99
2015,1,9,15,50,115,9.3,10.9,3.17,11.43,6.5,999,1009.1,7.6,7.8,7,99,99
2015,1,9,16,50,113,9.1,10.8,3.58,11.43,6.96,999,1009.1,7.6,7.7,6.8,99,99
2015,1,9,17,50,112,9,10.7,3.29,11.43,6.75,999,1009,7.4,7.7,6.8,99,99
2015,1,9,18,50,118,8.4,11.1,3.47,10.81,6.88,999,1009.1,7.4,7.7,6.8,99,99
2015,1,9,19,50,102,7,8.7,3.35,11.43,6.92,999,1009,7.3,7.7,6.8,99,99
2015,1,9,20,50,106,8.9,10.8,3.31,11.43,6.86,999,1008.9,7.2,7.7,6.8,99,99
2015,1,9,21,50,112,7.2,8.9,3.23,10.81,6.86,999,1008.9,7.5,7.7,7,99,99
2015,1,9,22,50,121,7.5,10.2,2.98,10.81,6.67,999,1008.8,7.4,7.7,6.3,99,99
2015,1,9,23,50,90,5,6.8,3.2,11.43,7.09,999,1008.7,7.9,7.7,6.3,99,99
2015,1,10,0,50,106,5.2,6.4,3.08,10.81,7.16,999,1009,8,7.8,6.4,99,99
2015,1,10,1,50,107,5.3,6.5,3.59,11.43,7.86,999,1009.2,7.8,7.9,6.4,99,99
2015,1,10,2,50,94,4.2,5.1,3.15,11.43,7.51,999,1009.2,7.9,8,6.5,99,99
2015,1,10,3,50,91,4.5,5.9,3.36,10.81,7.63,999,1009.6,7.9,7.9,6.7,99,99
2015,1,10,4,50,98,4.5,5.5,3.04,11.43,7.48,999,1010.1,7.9,7.8,6.7,99,99
2015,1,10,5,50,101,5.5,7,2.89,10.81,7.32,999,1010.7,7.7,7.8,6.7,99,99
2015,1,10,6,50,106,4.6,5.6,2.71,10.81,7.26,999,1010.9,7.7,7.8,6.8,99,99
2015,1,10,7,50,114,4.2,5.4,2.53,11.43,7.34,999,1011.3,7.8,7.8,6.8,99,99
2015,1,10,8,50,107,4.5,5.3,2.69,11.43,8.05,999,1011.5,7.7,7.8,6.8,99,99
2015,1,10,9,50,115,4,5.1,2.47,10,7.79,999,1011.8,7.7,7.8,6.9,99,99
2015,1,10,10,50,154,2.5,3.3,2.49,10.81,7.78,999,1011.8,7.7,7.8,6.8,99,99
2015,1,10,11,50,141,1.1,1.7,2.35,10.81,7.83,999,1012.2,7.7,7.8,6.9,99,99
2015,1,10,12,50,78,1.7,2.1,2.3,11.43,7.71,999,1012.1,7.6,7.8,6.9,99,99
2015,1,10,13,50,39,1.1,1.7,2.22,11.43,7.36,999,1012.1,7.6,7.8,7,99,99
2015,1,10,14,50,79,1.5,2.1,2.39,10,7.61,999,1012.4,7.6,7.8,7.1,99,99
2015,1,10,15,50,86,1.9,2.9,2.57,11.43,8.03,999,1012.6,7.6,7.8,7.1,99,99
2015,1,10,16,50,67,1.8,2.5,2.33,11.43,7.66,999,1012.9,7.6,7.8,7,99,99
2015,1,10,17,50,93,2.8,3.5,2.56,10.81,8.29,999,1013.5,7.7,7.9,7.1,99,99
2015,1,10,18,50,113,3.5,4.1,2.22,11.43,7.73,999,1014.1,7.7,8,7,99,99
2015,1,10,19,50,98,3.7,4.6,2.12,9.09,7.66,999,1014.3,7.8,8,7,99,99
2015,1,10,20,50,87,6.6,8.3,2.07,8.33,7.62,999,1014.5,8,8,6.4,99,99
2015,1,10,21,50,93,8.7,10.3,2.07,10.81,7.03,999,1014.4,7.3,7.9,6,99,99
2015,1,10,22,50,94,9.6,11.6,2.4,8.33,6.58,999,1014.2,7.3,7.9,5.3,99,99
2015,1,10,23,50,91,9.2,11.3,2.36,9.09,6.01,999,1014.1,7.7,7.9,5.6,99,99
2015,1,11,0,50,100,10.5,12.6,2.46,8.33,5.74,999,1014.1,7.5,7.9,6,99,99
2015,1,11,1,50,96,10.7,13,2.65,8.33,5.86,999,1014.3,7.2,8,6.4,99,99
2015,1,11,2,50,96,10.2,11.7,2.68,8.33,5.84,999,1014.5,7.2,8,6.8,99,99
2015,1,11,3,50,106,9,10.9,2.62,7.69,5.69,999,1014.6,7.2,8,6.9,99,99
2015,1,11,4,50,110,8.1,9.7,2.61,10.81,5.94,999,1015,7.3,8,6.7,99,99
2015,1,11,5,50,114,7.4,8.9,2.42,6.25,5.74,999,1015.2,7.4,8,6.7,99,99
2015,1,11,6,50,111,7,8.8,2.34,10,5.8,999,1015.3,7.5,8,6.7,99,99
2015,1,11,7,50,125,7,8.3,2.29,10,5.87,999,1015.6,7.2,8,6.6,99,99
2015,1,11,8,50,124,8.1,9.5,2.27,10,5.92,999,1015.4,7,8,5.8,99,99
2015,1,11,9,50,124,7.6,8.7,2.16,10.81,5.77,999,1015.6,7.3,8,5.7,99,99
2015,1,11,10,50,113,6.4,8,2.1,10.81,5.82,999,1015.5,7.3,8,5.9,99,99
2015,1,11,11,50,108,6.7,8.2,1.9,10.81,5.78,999,1015.3,7.4,8,6.1,99,99
2015,1,11,12,50,110,7.6,8.5,1.99,10,5.72,999,1014.9,7.3,8,6.2,99,99
