#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2017,10,23,20,50,86,11.3,13.6,2.41,5.88,5.61,78,1007.3,5.8,9.4,4.6,99,99
2017,10,23,21,50,104,9.6,11.4,2.41,6.25,5.89,80,1006.8,6.3,9.3,4.5,99,99
2017,10,23,22,50,107,8.2,9.6,2.5,7.14,5.92,88,1006.5,6.3,9.3,4.1,99,99
2017,10,23,23,50,94,7.3,8.6,2.47,6.25,6.11,78,1006.6,6.2,9.3,3.9,99,99
2017,10,24,0,45,97,3.5,4.5,2.22,6.25,6.14,85,1007.3,5.8,9.3,3.9,99,99
2017,10,24,1,50,218,3,4.6,2.01,9.09,6.15,197,1008,5.8,9.3,3.6,99,99
2017,10,24,2,50,329,7.4,8.8,1.89,9.09,6.46,215,1009.1,5,9.3,3.6,99,99
2017,10,24,3,50,319,6.5,8,1.67,11.43,6.04,211,1010.9,4.9,9.3,3,99,99
2017,10,24,4,50,292,2.4,3.4,1.62,11.43,6.54,214,1012.7,5,9.2,2.8,99,99
2017,10,24,5,50,271,3.8,5.1,1.5,10.81,6.56,218,1014.2,5.7,9.4,3.2,99,99
2017,10,24,6,50,260,5.1,6.6,1.52,9.09,6.56,205,1015.4,6.3,9.6,3.6,99,99
2017,10,24,7,50,272,4.4,5.4,1.56,10,6.84,221,1016.7,6.6,9.7,3.1,99,99
2017,10,24,8,50,243,3.7,4.6,1.6,10,7.17,249,1018,6.9,9.7,2.8,99,99
2017,10,24,9,50,219,1.9,2.9,1.56,10,7.49,253,1019,6.9,9.4,3.1,99,99
2017,10,24,10,50,46,1.1,2.2,1.53,10,7.36,237,1019.5,6.8,9.1,1.5,99,99
2017,10,24,11,50,206,1.7,2.6,1.68,9.09,7.29,255,1019.8,6.8,9.3,1.8,99,99
2017,10,24,12,50,87,2.6,3.5,1.76,10,7.33,221,1019.8,6.9,9.3,2.2,99,99
2017,10,24,13,50,118,2.4,3.3,1.67,9.09,7.05,211,1019.7,7.2,9.3,1.9,99,99
2017,10,24,14,50,115,7.7,9.7,1.76,8.33,7.19,219,1019.7,7.4,9.3,3.1,99,99
2017,10,24,15,50,120,5.6,9.3,1.68,8.33,6.35,211,1019.7,6.9,9.3,3.3,99,99
2017,10,24,16,50,132,11.4,13.5,1.78,8.33,6.01,200,1019.2,6.9,9.3,3.4,99,99
2017,10,24,17,50,122,8.8,10.4,1.7,9.09,5.57,207,1018.7,7.2,9.3,2,99,99
2017,10,24,18,50,127,10.4,12.3,1.93,9.09,5.75,183,1017.8,8,9.5,0.4,99,99
2017,10,24,19,50,118,10.2,11.8,2.04,8.33,5.57,188,1016.8,7.9,9.2,0.6,99,99
2017,10,24,20,50,119,9.7,11.7,1.98,8.33,5.4,190,1016,7.9,9.1,1.5,99,99
2017,10,24,21,50,115,9.8,12,1.92,8.33,5.3,197,1015.3,7.9,9.2,2.9,99,99
2017,10,24,22,50,105,10.2,12.3,1.98,10,5.19,142,1013.9,7.5,9.3,4.3,99,99
2017,10,24,23,50,105,11.5,14.5,2.2,10.81,5.64,121,1012.8,7.8,9.3,4.6,99,99
2017,10,25,0,50,109,11.3,14.2,2.57,10,6.2,119,1012.2,7.9,9.4,4.5,99,99
2017,10,25,1,50,115,10.8,12.6,2.42,10.81,5.82,134,1011.6,8,9.3,4.3,99,99
2017,10,25,2,50,119,10,11.9,2.45,12.12,6.18,137,1011.5,8.2,9.2,4.9,99,99
2017,10,25,3,50,130,9,10.9,2.66,11.43,6.36,149,1011.8,8.4,9.2,5.1,99,99
2017,10,25,4,50,169,7.5,9.8,2.73,10.81,6.38,149,1012.4,7.4,9.2,4,99,99
2017,10,25,5,50,149,5.7,8.5,2.71,10,6.8,154,1012.5,7.4,9.2,4.9,99,99
2017,10,25,6,50,154,8.3,9.9,2.26,10.81,6.55,163,1012.9,8,9.3,5.3,99,99
2017,10,25,7,50,162,9,10.5,2.45,10.81,6.53,154,1013.2,8,9.2,5.7,99,99
2017,10,25,8,50,167,8.1,9.7,2.44,10.81,6.76,159,1013.5,8.5,9.2,5.9,99,99
2017,10,25,9,50,183,8.1,10,2.71,11.43,7,186,1014,7.9,9.2,6.4,99,99
2017,10,25,10,50,186,7.8,9.3,2.43,10.81,6.58,179,1014.4,8.2,9.1,6.4,99,99
2017,10,25,11,50,194,5.9,7.3,2.52,10,6.84,193,1015,8.4,9.1,5.9,99,99
2017,10,25,12,50,199,5.6,6.9,2.48,10.81,7.02,187,1015.3,8.4,9.1,4.8,99,99
2017,10,25,13,50,178,5.1,6.3,2.36,10,7.32,187,1015.2,8.6,9.1,4.6,99,99
2017,10,25,14,50,170,6.8,8.1,2.39,9.09,7.22,200,1016.4,8.7,9.1,5.4,99,99
2017,10,25,15,50,174,7.9,9.8,2.33,10.81,7.14,181,1016.2,8.6,9.1,6.1,99,99
2017,10,25,16,50,185,5.3,6.4,2.34,10,6.95,184,1016.4,7.7,9.1,6.4,99,99
2017,10,25,17,50,226,5.8,7.2,2.34,10,6.92,196,1016.8,7.6,9,5.8,99,99
2017,10,25,18,50,201,4.6,5.9,2.42,10,7.33,204,1017.1,8.1,9.3,4.7,99,99
2017,10,25,19,50,204,7.9,12.1,2.44,9.09,7.16,197,1018.6,7.8,9.4,1,99,99
2017,10,25,20,50,185,8.9,11.3,2.78,9.09,7.37,210,1019.7,5.7,9.4,2.5,99,99
2017,10,25,21,50,159,8.6,10.4,2.44,11.43,6.87,187,1019.8,5.7,9.4,3.7,99,99
2017,10,25,22,50,147,9.7,12.1,2.33,10,6.5,192,1019.2,6.1,9.4,4.3,99,99
2017,10,25,23,50,138,10.6,12.9,2.5,10.81,6.82,192,1018.5,6.1,9.3,4.2,99,99
2017,10,26,0,50,137,11.8,14.2,2.63,11.43,6.4,197,1017.9,6.3,9.3,4.6,99,99
2017,10,26,1,50,132,11.6,13.8,2.71,10.81,6.63,193,1017.6,6.6,9.3,5.3,99,99
2017,10,26,2,50,141,11.7,13.7,2.98,10.81,6.46,193,1017.5,6.6,9.3,5,99,99
2017,10,26,3,50,152,10.5,12.4,3.19,10,6.75,213,1017.2,7.4,9.2,5.3,99,99
2017,10,26,4,50,157,10.2,12.5,3.43,10,6.81,208,1017.5,7.7,9.2,6.1,99,99
2017,10,26,5,50,157,10.3,13.2,3.37,9.09,6.96,214,1017.4,7.7,9.2,6,99,99
2017,10,26,6,50,180,10.2,11.9,3.48,10.81,6.97,218,1017.7,7.5,9.4,5.6,99,99
2017,10,26,7,50,156,10,11.8,3.52,10.81,7.17,214,1018,7.4,9.4,5.7,99,99
2017,10,26,8,50,150,8.8,10.9,3.23,11.43,7.17,215,1018.1,7.4,9.4,5.7,99,99
2017,10,26,9,50,131,8.3,10.2,3.69,10.81,7.66,203,1017.9,7.4,9.5,5.8,99,99
2017,10,26,10,50,119,10.2,12.2,3.67,11.43,7.63,205,1017.1,7.7,9.5,6.4,99,99
2017,10,26,11,50,114,11.4,13.8,4.2,10.81,7.71,204,1015.6,7.6,9.6,999,99,99
2017,10,26,12,50,134,12.1,14.6,4.37,11.43,7.9,207,1014.9,7.8,9.6,999,99,99
2017,10,26,13,50,142,10.7,12.7,4.12,11.43,7.5,208,1014.3,7.5,9.8,999,99,99
2017,10,26,14,50,114,12.6,16,4.58,12.12,7.74,210,1013.7,7.2,9.6,999,99,99
2017,10,26,15,50,119,11.7,14.5,4.54,13.79,7.76,212,1013.7,7.3,9.2,999,99,99
2017,10,26,16,50,122,14.3,17.1,4.42,13.79,7.57,206,1012.5,7.3,9.1,999,99,99
2017,10,26,17,50,112,14.8,18.1,4.63,12.9,7.6,205,1011.3,7.2,9.1,999,99,99
2017,10,26,18,50,108,16,18.9,4.93,12.9,7.75,205,1010.1,7.1,9.1,999,99,99
2017,10,26,19,50,99,18.2,22.1,4.85,14.81,7.45,196,1008.3,7.1,9,999,99,99
2017,10,26,20,50,102,18.3,23.9,5.87,7.14,7.5,100,1007.1,7.4,9,999,99,99
2017,10,26,21,50,95,18.6,22.9,5.68,7.69,7.25,103,1005.9,6.8,9,999,99,99
2017,10,26,22,50,90,20.1,25.1,5.77,9.09,7.62,111,1004.3,6.6,9,999,99,99
2017,10,26,23,50,94,20.2,27.1,5.6,8.33,7.56,103,1003.3,6.8,9,999,99,99
2017,10,27,0,50,99,20.4,25.3,6.32,9.09,7.92,117,1002.1,7.3,9.1,999,99,99
2017,10,27,1,50,100,19.3,24.9,6.65,10,8.09,106,1001.9,7.8,9.1,999,99,99
2017,10,27,2,50,99,17.8,21.4,6.13,10,8.05,117,1002,7.9,9.2,999,99,99
2017,10,27,3,50,96,16.4,19.9,5.73,9.09,7.94,93,1001.5,8.2,9.2,999,99,99
2017,10,27,4,50,103,14,18,5.64,10,8.16,139,1002.3,8.5,9.1,999,99,99
2017,10,27,5,50,102,13.4,16.3,5.12,10,7.63,143,1002.4,8.7,9.1,999,99,99
2017,10,27,6,50,102,11.8,15.1,5.01,10,8.02,115,1002.1,8.8,9.1,999,99,99
2017,10,27,7,50,108,8.1,10.6,5,10,8.06,145,1002.4,8.9,9.1,999,99,99
2017,10,27,8,50,259,1.1,2.7,4.74,13.79,8.34,222,1002.5,9.1,9.2,999,99,99
2017,10,27,9,50,294,1,2.4,4.47,10,8.26,189,1002.1,9,9.4,999,99,99
2017,10,27,10,50,254,1.3,2.9,4.47,13.79,8.94,233,1002,9,9.4,999,99,99
2017,10,27,11,50,254,3.7,5.5,4.98,12.12,9.18,228,1002.8,9.1,9.4,999,99,99
2017,10,27,12,50,275,6.1,9,4.49,10.81,8.95,199,1003.3,9.3,9.4,999,99,99
2017,10,27,13,50,267,5,6.7,4.27,10.81,9.06,197,1003.8,9.1,9.3,999,99,99
2017,10,27,14,50,246,4.5,5.9,3.87,10,8.66,201,1004.6,9,9.3,999,99,99
2017,10,27,15,50,235,4.2,5.5,3.94,10,8.58,197,1005.5,9,9.3,999,99,99
2017,10,27,16,50,230,7.8,10,4.05,10,8.7,202,1006.3,8.9,9.2,999,99,99
2017,10,27,17,50,237,7.4,9.9,3.24,10,7.96,197,1007.5,9,9,999,99,99
2017,10,27,18,50,228,7.7,9.9,3.11,11.43,7.57,211,1009,8.8,8.9,999,99,99
2017,10,27,19,50,238,7,8.7,3.24,10.81,7.92,197,1010.1,9,9,999,99,99
2017,10,27,20,50,238,8.2,10.4,2.79,10.81,7.41,212,1011.4,9.3,9.1,999,99,99
2017,10,27,21,50,239,8.8,10.9,3.07,11.43,7.71,223,1012.6,9.5,9.1,999,99,99
2017,10,27,22,50,237,7.7,9.6,2.76,10.81,7.18,213,1013.8,9.2,9,999,99,99
2017,10,27,23,50,231,7.5,9,3,12.12,7.7,230,1014.7,9.2,9,999,99,99
2017,10,28,0,50,230,8,9.4,3.19,10,7.74,195,1015.7,9.2,9.1,999,99,99
2017,10,28,1,50,236,7.8,9.7,3.15,10.81,7.82,222,1016.7,9.2,9,999,99,99
2017,10,28,2,50,231,5.9,7.4,3.08,10,7.79,213,1018,8.1,9.6,999,99,99
2017,10,28,3,50,229,4.9,6.2,3.02,11.43,7.89,233,1019.2,8.2,9.7,999,99,99
2017,10,28,4,50,233,5.6,7.5,3.14,10,7.9,209,1020.5,8.3,9.7,999,99,99
2017,10,28,5,50,255,4.7,6,2.98,9.09,7.65,210,1022,8.4,9.7,999,99,99
2017,10,28,6,50,241,3.6,4.7,3.17,10,7.52,208,1023.3,8.3,9.7,999,99,99
2017,10,28,7,50,224,2.7,3.8,2.9,10,7.6,210,1024.3,8.3,9.7,999,99,99
2017,10,28,8,50,223,3.6,4.6,2.67,9.09,7.55,197,1025.5,8.3,9.7,999,99,99
2017,10,28,9,50,243,4,4.9,2.65,10.81,7.6,213,1026,8.1,9.6,999,99,99
2017,10,28,10,50,233,3.3,4.3,2.53,9.09,7.63,214,1026.5,8,9.7,999,99,99
2017,10,28,11,50,252,1.3,2.2,2.51,8.33,7.98,214,1027,8,9.7,999,99,99
2017,10,28,12,50,247,1.8,2.6,2.51,10.81,7.98,225,1027.5,7.9,9.7,999,99,99
2017,10,28,13,50,239,1.5,2.3,2.36,10.81,7.89,239,1027.7,7.8,9.7,999,99,99
2017,10,28,14,50,232,0.5,1.4,2.35,10,7.69,223,1028.1,7.8,9.7,999,99,99
2017,10,28,15,50,245,1.5,2.8,2.48,9.09,7.78,225,1028.6,7.7,9.7,999,99,99
2017,10,28,16,50,230,1,2.2,2.54,10.81,7.92,220,1029,7.9,9.7,999,99,99
2017,10,28,17,50,330,0.2,0.9,2.64,10,8.1,218,1029.4,8.1,9.7,999,99,99
2017,10,28,18,50,126,1,1.9,2.6,10,7.74,213,1029.7,8.3,9.7,999,99,99
2017,10,28,19,50,142,1.2,1.9,2.27,9.09,7.56,217,1030.2,8.5,9.7,999,99,99
2017,10,28,20,50,206,0.9,2,2.52,9.09,7.74,211,1030.9,8.2,9.7,999,99,99
2017,10,28,21,50,195,0.5,1.5,2.32,13.79,7.79,230,1031.1,8.1,9.9,999,99,99
2017,10,28,22,50,263,2,2.8,2.44,12.12,8.27,238,1031.3,8.2,10,999,99,99
2017,10,28,23,50,264,1.7,2.6,2.13,9.09,7.76,216,1031.1,8.3,10,999,99,99
2017,10,29,0,50,292,1.3,2.1,2.18,8.33,7.93,222,1030.7,8.2,10,999,99,99
2017,10,29,1,50,299,0.7,1.6,1.95,10.81,7.86,230,1030.2,7.9,9.9,999,99,99
2017,10,29,2,50,215,0.3,0.8,2.18,10,8.11,223,1030,7.8,9.8,999,99,99
2017,10,29,3,50,176,0.3,0.9,1.91,11.43,7.78,203,1029.8,7.7,9.7,999,99,99
2017,10,29,4,50,142,0.2,0.7,2.01,10,8.28,207,1029.8,7.6,9.5,999,99,99
2017,10,29,5,50,121,0.6,1.9,2.07,11.43,8.3,217,1030.3,7.6,9.6,999,99,99
2017,10,29,6,50,136,0.2,0.7,1.95,11.43,8.14,230,1030.7,7.8,9.6,999,99,99
2017,10,29,7,50,143,1.3,2.4,1.79,10.81,7.6,217,1030.8,7.8,9.6,999,99,99
2017,10,29,8,50,294,0.4,1.7,1.83,10.81,7.85,204,1031,7.9,9.6,999,99,99
2017,10,29,9,50,83,0.7,1.7,1.81,11.43,7.99,218,1030.2,7.7,9.6,999,99,99
2017,10,29,10,50,128,1.2,2,2.11,11.43,8.22,212,1030,7.6,9.5,999,99,99
2017,10,29,11,50,130,1.7,2.4,1.78,10.81,7.93,210,1029.7,7.6,9.5,999,99,99
2017,10,29,12,50,140,2,3.2,1.94,10.81,8.16,219,1029.1,7.5,9.6,999,99,99
2017,10,29,13,50,113,3.3,4.3,1.71,10.81,7.99,204,1028.1,7.5,9.6,999,99,99
2017,10,29,14,50,109,4.8,5.8,1.63,13.79,7.76,171,1027.6,7.5,9.6,999,99,99
2017,10,29,15,50,120,6.4,7.5,1.55,10,7.63,201,1027,7.5,9.6,999,99,99
2017,10,29,16,50,132,6.8,8.3,1.43,9.09,6.83,209,1026.6,7.5,9.6,999,99,99
2017,10,29,17,50,132,6.7,8,1.39,10.81,6.37,220,1026.7,7.7,9.6,999,99,99
2017,10,29,18,50,125,7.6,8.9,1.36,10,6.07,190,1026.8,7.7,9.6,999,99,99
2017,10,29,19,50,120,8.6,10,1.42,10.81,5.75,202,1027.2,7.5,9.6,999,99,99
2017,10,29,20,50,106,7.8,10.6,1.36,13.79,5.45,164,1028.1,7.4,9.6,999,99,99
2017,10,29,21,50,113,9.8,12,1.38,9.09,5.09,187,1027.5,7.4,9.6,999,99,99
2017,10,29,22,50,112,10.7,12.8,1.41,13.79,4.87,183,1027.1,6.8,9.6,999,99,99
2017,10,29,23,50,107,10.8,12.9,1.7,4.55,4.9,136,1027.4,7.4,9.6,999,99,99
2017,10,30,0,50,110,11.6,14.1,1.8,4.76,4.93,126,1026.7,7,9.5,999,99,99
2017,10,30,1,50,103,12.4,15.1,2.02,4.76,4.98,113,1026.9,7.6,9.3,999,99,99
2017,10,30,2,50,96,12.3,14.8,2.18,5.56,5.25,125,1027.2,7.3,9.3,999,99,99
2017,10,30,3,50,98,11.4,14.2,2.29,5.56,5.31,101,1027.2,7.1,9.3,999,99,99
2017,10,30,4,50,111,11.7,14.5,2.57,5.88,5.69,120,1026.8,7.7,9.4,999,99,99
2017,10,30,5,50,109,10.7,12.8,2.35,5.88,5.57,98,1026.7,8,9.4,999,99,99
2017,10,30,6,50,115,9.3,10.6,2.26,5.88,5.43,92,1027,8.1,9.4,999,99,99
2017,10,30,7,50,106,9.9,11.5,2.08,5.56,5.52,109,1026.2,7.9,9.3,999,99,99
2017,10,30,8,50,110,9.6,11.6,2,5.56,5.38,109,1026.1,7.9,9.4,999,99,99
2017,10,30,9,50,105,11,13.3,1.91,5.26,5.11,110,1025.1,7.8,9.4,999,99,99
2017,10,30,10,50,103,12,14.4,1.97,5,5.04,94,1024.5,7.7,9.4,999,99,99
2017,10,30,11,50,97,12.7,15,1.96,5.26,5.07,106,1023.3,7.6,9.5,999,99,99
2017,10,30,12,50,99,13.5,16.4,2.16,5.26,5.12,103,1022.1,7.8,9.5,999,99,99
2017,10,30,13,50,103,12.6,16.2,2.33,5.88,5.19,103,1021.5,7.8,9.5,999,99,99
2017,10,30,14,50,103,13.1,16.2,2.55,5.88,5.23,102,1020.6,7.8,9.5,999,99,99
2017,10,30,15,50,100,14,16.7,2.64,5.88,5.37,101,1019.7,7.9,9.5,999,99,99
2017,10,30,16,50,102,13,15.9,2.88,6.25,5.64,87,1019.9,7.8,9.6,999,99,99
2017,10,30,17,50,104,12.6,15.4,3.01,7.14,5.72,91,1020.1,7.8,9.5,999,99,99
2017,10,30,18,50,96,11.9,14.6,2.78,7.14,5.79,78,1020.3,8,9.5,999,99,99
2017,10,30,19,50,92,9.9,11.8,2.93,7.14,5.93,92,1021.7,7.9,9.5,999,99,99
2017,10,30,20,50,86,9.6,11.8,2.56,7.69,5.85,92,1022.5,7.8,9.5,999,99,99
2017,10,30,21,50,101,10.1,11.7,2.54,6.67,5.66,88,1022,7.7,9.5,999,99,99
2017,10,30,22,50,113,10.4,12.6,2.44,6.67,5.54,94,1019.9,7.8,9.5,999,99,99
2017,10,30,23,50,151,8.7,10.4,2.35,6.67,5.63,104,1021.1,8.1,9.4,999,99,99
2017,10,31,0,50,172,4.7,6.3,2.07,7.69,5.66,196,1021.1,8.6,9.6,999,99,99
2017,10,31,1,50,202,5.2,6.5,1.91,6.67,5.68,206,1020.7,8.6,9.6,999,99,99
2017,10,31,2,50,210,5.8,7.1,2.09,7.69,5.86,207,1020.1,8.9,9.7,999,99,99
2017,10,31,3,50,219,5.4,6.5,2.11,7.14,6.08,214,1019.8,8.8,9.6,999,99,99
2017,10,31,4,50,206,5.8,7.2,2.08,7.14,6.12,218,1019.7,8.7,9.6,999,99,99
2017,10,31,5,50,228,7,9,1.86,7.69,5.76,214,1018.8,7.9,9.5,999,99,99
2017,10,31,6,50,241,6.3,7.7,1.8,7.14,5.71,221,1018.5,7.9,9.5,999,99,99
2017,10,31,7,50,233,5.6,7.9,1.98,12.9,6.39,224,1018.3,8.1,9.8,999,99,99
2017,10,31,8,50,237,6.5,8.5,1.84,7.69,6.14,228,1017.8,7.9,9.8,999,99,99
2017,10,31,9,50,254,6.4,8.1,2.39,12.9,6.66,229,1017.8,7.9,9.9,999,99,99
2017,10,31,10,50,263,7.9,10.3,2.67,8.33,6.82,229,1017.6,8.4,9.9,999,99,99
2017,10,31,11,50,265,7.8,9.6,2.57,7.14,6.72,237,1017.6,8.6,9.9,999,99,99
2017,10,31,12,50,262,7.4,9.2,2.53,7.69,6.82,236,1017.6,8.6,9.9,999,99,99
2017,10,31,13,50,265,6.3,7.6,2.86,17.39,7.19,257,1017.7,8.5,9.9,999,99,99
2017,10,31,14,50,279,4.8,6.2,2.89,17.39,7.44,251,1017.5,8.7,9.8,999,99,99
2017,10,31,15,50,304,5.3,6.7,2.91,16,7.7,261,1017.6,8.3,9.8,999,99,99
2017,10,31,16,50,321,5.3,6.4,3.22,7.69,7.91,232,1018,6.7,9.5,999,99,99
2017,10,31,17,50,315,5.7,7.8,3.3,16,8.34,259,1018.3,7.2,9.4,999,99,99
2017,10,31,18,50,296,7.3,8.7,3.45,16,8.43,273,1018.4,7.5,9.4,999,99,99
2017,10,31,19,50,309,7.2,8.7,3.54,16,8.5,252,1019.3,7.7,9.4,999,99,99
2017,10,31,20,50,306,5,6.2,3.66,16,8.88,272,1019.6,8,9.5,999,99,99
2017,10,31,21,50,325,3.2,4.5,4.03,14.81,9.45,266,1020.3,8,9.5,999,99,99
2017,10,31,22,50,331,1.4,2.5,3.57,10,8.74,254,1020.8,8.1,9.4,999,99,99
2017,10,31,23,50,353,1.9,3.4,3.83,14.81,9.03,259,1020.9,8.3,9.4,999,99,99
2017,11,1,0,50,327,3.1,4.3,3.85,10.81,9.12,236,1021.2,8.3,9.6,999,99,99
2017,11,1,1,50,313,2.1,4.4,3.53,9.09,8.74,248,1021.4,8.6,9.6,999,99,99
2017,11,1,2,50,333,3,4.4,2.99,11.43,8.53,217,1021.9,9.4,9.6,999,99,99
2017,11,1,3,50,51,1,2.2,3.3,11.43,8.88,221,1022.3,9.4,9.5,999,99,99
2017,11,1,4,50,58,2,3.5,2.71,13.79,8.54,213,1022.6,8.5,9.5,999,99,99
2017,11,1,5,50,62,1.9,3.4,2.81,10.81,8.52,207,1022.7,7.8,9.6,999,99,99
2017,11,1,6,50,18,2.4,4,2.9,13.79,8.98,214,1023,7.7,9.6,999,99,99
2017,11,1,7,50,43,3.2,4.7,2.73,12.12,8.84,225,1023.5,6.8,9.6,999,99,99
2017,11,1,8,50,59,3,4.7,2.71,11.43,8.86,223,1024,6.7,9.5,999,99,99
2017,11,1,9,50,67,3.3,5.4,3.12,12.12,9.5,219,1024.6,6.2,9.4,999,99,99
2017,11,1,10,50,103,2.3,4,2.38,10.81,8.57,213,1024.4,6.5,9.6,999,99,99
2017,11,1,11,50,94,2.2,3.8,2.75,12.12,9.02,222,1025,6.2,9.7,999,99,99
2017,11,1,12,50,86,2.7,4.4,2.65,11.43,8.83,218,1024.7,6.2,9.6,999,99,99
2017,11,1,13,50,85,2.5,3.7,2.25,10.81,8.29,217,1025.1,5.8,9.6,999,99,99
2017,11,1,14,50,72,2.2,3.8,2.24,11.43,8.42,212,1025.4,5.7,9.4,999,99,99
2017,11,1,15,50,143,1.4,2.2,2.27,11.43,8.44,224,1025.5,5.3,9.3,999,99,99
2017,11,1,16,50,132,2.3,3.2,2.18,10,8.48,233,1025.8,5.2,9.4,999,99,99
2017,11,1,17,50,132,1.4,2.1,2.15,10,8.35,203,1026.5,5.5,9.3,999,99,99
2017,11,1,18,50,170,1.9,2.6,1.86,10.81,8.31,224,1026.9,5.8,9.3,999,99,99
2017,11,1,19,50,340,1.3,2.8,1.84,11.43,8.28,241,1027.6,6,9.3,999,99,99
2017,11,1,20,50,24,1.7,2.6,1.99,12.12,8.55,230,1027.9,6,9.3,999,99,99
2017,11,1,21,50,115,2.7,3.5,1.8,10.81,8.55,206,1028.2,6.1,9.3,999,99,99
2017,11,1,22,50,198,0.1,0.5,1.75,10.81,8.38,237,1028.8,6.4,9.2,999,99,99
2017,11,1,23,50,212,0.5,1.2,1.83,10.81,8.42,243,1029.3,6.4,9.2,999,99,99
2017,11,2,0,50,283,1.3,1.9,1.69,10,8.21,234,1029.8,6.5,9.2,999,99,99
2017,11,2,1,50,326,0.9,1.4,1.6,10.81,7.99,230,1030.4,6.6,9.2,999,99,99
2017,11,2,2,50,198,0.1,0.6,1.57,9.09,8.02,228,1030.6,6.7,9.2,999,99,99
2017,11,2,3,50,100,0.3,1.1,1.46,10,7.87,236,1031.3,6.8,9.2,999,99,99
2017,11,2,4,50,78,1.7,2.6,1.42,9.09,7.73,203,1032.1,6.8,9.2,999,99,99
2017,11,2,5,50,110,1,1.4,1.29,9.09,7.62,215,1032.8,6.8,9.2,999,99,99
2017,11,2,6,50,127,1,1.7,1.12,10,7.67,214,1033.7,7.1,9.2,999,99,99
2017,11,2,7,50,41,1,1.6,1.04,10,7.61,209,1034.2,7.1,9.2,999,99,99
2017,11,2,8,50,95,2,2.5,1.11,9.09,7.62,200,1034.7,7.6,9.2,999,99,99
2017,11,2,9,50,97,2.1,2.5,1.04,9.09,7.59,198,1035,7.6,9.2,999,99,99
2017,11,2,10,50,69,0.9,1.3,1.13,10.81,7.99,199,1035.9,7.8,9.2,999,99,99
2017,11,2,11,50,52,1.7,2.1,1.02,10,7.56,206,1036,7.8,9.1,999,99,99
2017,11,2,12,50,81,2.2,2.6,1.01,10,7.24,202,1035.7,7.7,9.2,999,99,99
2017,11,2,13,50,80,2,2.5,1,9.09,7.26,217,1035.9,7.9,9.1,999,99,99
2017,11,2,14,50,74,3.1,3.6,0.99,10,7.3,213,1035.7,7.7,9.1,999,99,99
2017,11,2,15,50,110,2.9,3.4,0.94,9.09,6.99,195,1035.4,7.7,9.1,999,99,99
2017,11,2,16,50,130,1.8,2.2,1.02,10,7.26,199,1035.3,7.9,9.1,999,99,99
2017,11,2,17,50,151,1.4,2,0.91,9.09,6.79,215,1035.5,8,9.1,999,99,99
2017,11,2,18,50,231,5.3,6.4,0.81,9.09,6.67,228,1034.6,7.6,9.2,999,99,99
2017,11,2,19,50,245,5.2,6.4,0.92,10,6.74,216,1034.3,7.2,9.2,999,99,99
2017,11,2,20,50,258,4.8,5.9,0.92,8.33,5.68,229,1033.9,7.7,9.2,999,99,99
2017,11,2,21,50,297,6.4,8,0.93,8.33,5.88,213,1033.5,6.6,9.2,999,99,99
2017,11,2,22,50,285,4.3,5.2,0.91,8.33,5.45,222,1033.2,6.3,9.2,999,99,99
2017,11,2,23,50,278,5,6.8,0.9,9.09,5.65,220,1032.9,6,9.4,999,99,99
2017,11,3,0,50,266,4.3,6.4,0.85,9.09,5.33,218,1032.3,6.2,9.5,999,99,99
2017,11,3,1,50,280,3.8,5.7,0.82,9.09,5.34,193,1032,6.2,9.5,999,99,99
2017,11,3,2,50,287,4.5,5.7,0.85,7.69,5.36,226,1031.7,5.5,9.5,999,99,99
2017,11,3,3,50,281,4.1,6.4,0.85,7.69,5.73,231,1031.4,5.7,9.4,999,99,99
2017,11,3,4,50,288,2.7,3.7,0.84,9.09,5.26,227,1031.2,5.7,9.4,999,99,99
2017,11,3,5,50,332,2.2,3.3,0.8,8.33,5.23,220,1030.7,5.5,9.3,999,99,99
2017,11,3,6,50,13,0.5,2.2,0.79,9.09,5.27,186,1029.9,5.5,9.3,999,99,99
2017,11,3,7,50,69,0.4,1.3,0.71,8.33,5.17,188,1029.1,5.6,9.1,999,99,99
2017,11,3,8,50,138,1.2,1.7,0.73,9.09,5.57,208,1028.6,5.7,9.1,999,99,99
2017,11,3,9,50,137,1,2.1,0.68,11.43,5.52,200,1028,5.8,9.1,999,99,99
2017,11,3,10,50,264,1.3,1.8,0.65,14.81,5.51,253,1027.3,6,9.1,999,99,99
2017,11,3,11,50,210,2.6,3.3,0.68,8.33,5.7,219,1026.5,6,9.1,999,99,99
2017,11,3,12,50,269,1.6,2.4,0.65,8.33,5.58,213,1025.8,6.1,9.1,999,99,99
2017,11,3,13,50,282,1.3,1.9,0.71,8.33,5.59,208,1025.1,6,9,999,99,99
2017,11,3,14,50,336,0.5,1,0.66,8.33,5.56,214,1024.5,6.1,9,999,99,99
2017,11,3,15,50,316,4,5.1,0.69,14.81,5.26,197,1023.8,6.2,9,999,99,99
2017,11,3,16,50,305,2.7,3.3,0.69,16,5.1,178,1022.9,5.9,9.1,999,99,99
2017,11,3,17,50,315,5.7,6.5,0.69,8.33,5.09,198,1022.8,6,9.1,999,99,99
