#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2011,1,2,15,50,139,10.2,12.5,3.61,12.12,6.73,999,1010,6.6,7,999,99,99
2011,1,2,16,50,139,9.5,11.7,3.86,11.43,6.75,999,1009.6,6.6,7,999,99,99
2011,1,2,17,50,159,9.4,12.1,3.68,10,6.6,999,1009.8,6.4,7,999,99,99
2011,1,2,18,50,153,9.5,11.2,3.66,12.12,6.72,999,1009.8,6.3,6.9,999,99,99
2011,1,2,19,50,159,8.7,10.2,3.85,12.12,6.88,999,1009.8,6.2,6.9,999,99,99
2011,1,2,20,50,138,9.6,11.5,3.75,12.12,7.04,999,1009.9,6.3,6.9,999,99,99
2011,1,2,21,50,138,10.3,12.5,3.6,10.81,6.92,999,1009.9,6.5,6.9,999,99,99
2011,1,2,22,50,133,10.2,12.7,3.6,12.12,6.82,999,1010,6.3,7,999,99,99
2011,1,2,23,50,131,10.5,12.7,3.78,10.81,7,999,1009.9,6.7,7,999,99,99
2011,1,3,0,50,131,10.4,12.8,3.99,11.43,7.15,999,1009.8,6.6,7,999,99,99
2011,1,3,1,50,127,11.4,14.7,3.59,10.81,6.71,999,1009.7,6.7,7.1,999,99,99
2011,1,3,2,50,130,11,13.3,3.46,12.12,6.54,999,1009.4,6.7,7.1,999,99,99
2011,1,3,3,50,135,9.4,11.7,3.67,12.12,6.55,999,1009.4,6.5,7.1,999,99,99
2011,1,3,4,50,130,9.4,11.5,3.84,12.9,7,999,1008.9,6.1,7.1,999,99,99
2011,1,3,5,50,131,10.8,13,3.69,12.12,6.7,999,1008,6.7,7.1,999,99,99
2011,1,3,6,50,126,11.6,13.8,3.46,12.9,6.42,999,1007.4,6.9,7.1,999,99,99
2011,1,3,7,50,126,11.6,14.6,3.86,12.12,6.68,999,1007.2,6.9,7.1,999,99,99
2011,1,3,8,50,128,12.2,14.5,4.15,16,7.25,999,1006.9,6.9,7.1,999,99,99
2011,1,3,9,50,122,13.3,16.8,4.25,14.81,6.89,999,1006,6.9,7.1,999,99,99
2011,1,3,10,50,124,14.5,18.5,4.22,12.9,6.69,999,1005.9,7,7.1,999,99,99
2011,1,3,11,50,120,15.2,19,4.51,14.81,6.99,999,1005.3,6.7,7.1,999,99,99
2011,1,3,12,50,125,15.8,20.1,4.21,7.14,6.35,999,1004.7,5.9,7.1,999,99,99
2011,1,3,13,50,118,15.2,19.4,4.1,7.14,6.37,999,1004,6,7.1,999,99,99
2011,1,3,14,50,121,14.7,19.2,4.4,6.67,6.58,999,1003.3,6,7,999,99,99
2011,1,3,15,50,127,15,18.6,4.54,8.33,6.65,999,1002.4,6,7,999,99,99
2011,1,3,16,50,118,15.6,18.8,4.57,7.69,6.55,999,1001.7,6.3,7,999,99,99
2011,1,3,17,50,124,16.3,19.8,4.73,7.69,6.68,999,1000.8,6.6,7,999,99,99
2011,1,3,18,50,121,15.8,19.2,5.1,7.69,6.96,999,1000.7,6.4,6.9,999,99,99
2011,1,3,19,50,116,15.1,19.4,5.13,8.33,6.91,999,1000.4,6.4,6.9,999,99,99
2011,1,3,20,50,112,16.5,20.3,4.53,7.69,6.8,999,998.9,6.2,6.9,999,99,99
2011,1,3,21,50,112,17.1,21.4,4.99,8.33,6.92,999,998,6.1,6.9,999,99,99
2011,1,3,22,50,106,17.1,20.4,4.69,9.09,6.74,999,996.8,6,6.9,999,99,99
2011,1,3,23,50,107,16.8,20.6,4.87,9.09,6.67,999,996,6.1,6.9,999,99,99
2011,1,4,0,50,101,20,25,5.28,8.33,6.69,999,993.9,6,6.9,999,99,99
2011,1,4,1,50,102,19,23.3,5.44,9.09,6.65,999,993,6.1,6.9,999,99,99
2011,1,4,2,50,105,19.6,24.5,5.88,9.09,7.01,999,992.3,5.9,6.9,999,99,99
2011,1,4,3,50,112,18.1,24.6,5.8,10,7.2,999,991.5,6,7,999,99,99
2011,1,4,4,50,107,19,23.4,6.34,10,7.29,999,991,5.5,7,999,99,99
2011,1,4,5,50,107,19.2,25.8,5.79,10,7.11,999,990.1,4.6,7.1,999,99,99
2011,1,4,6,50,105,19.5,25.3,6.06,10.81,7.38,999,989.3,4.9,7.2,999,99,99
2011,1,4,7,50,101,18,22.4,6.1,10,7.44,999,988.6,4.7,7.2,999,99,99
2011,1,4,8,50,100,19.3,23.8,5.73,10.81,7.28,999,987.8,4.6,7.2,999,99,99
2011,1,4,9,50,99,18,22,5.64,10.81,7.4,999,987.2,5.3,7.2,999,99,99
2011,1,4,10,50,99,18.6,22.9,5.79,10.81,7.19,999,986.6,5.7,7.2,999,99,99
2011,1,4,11,50,101,18.2,22.7,5.33,10,7.03,999,986.9,5.7,7.2,999,99,99
2011,1,4,12,50,144,8,11,5.28,10,7.17,999,987.2,6.2,7.2,999,99,99
2011,1,4,13,50,162,9.4,11.6,4.33,10.81,6.86,999,987.1,5.9,7.3,999,99,99
2011,1,4,14,50,155,10.3,12.8,4.14,11.43,6.96,999,987.3,6,7.3,999,99,99
2011,1,4,15,50,160,10.2,12.7,4.14,10.81,7,999,987.5,6.3,7.3,999,99,99
2011,1,4,16,50,182,8,10.9,4.22,10,7.13,999,987.7,6,7.3,999,99,99
2011,1,4,17,50,206,6.7,8.6,4.04,10,7.55,999,988.3,6.3,7.3,999,99,99
2011,1,4,18,50,199,6.3,7.6,3.88,11.43,7.2,999,988.8,6.2,7.3,999,99,99
2011,1,4,19,50,204,8.6,10.1,3.91,10.81,7.23,999,989.4,6.2,7.3,999,99,99
2011,1,4,20,50,197,7.1,8.8,3.58,10,6.89,999,990.5,6.2,7.3,999,99,99
2011,1,4,21,50,184,7.6,9.1,3.71,9.09,6.98,999,991.4,6,7.3,999,99,99
2011,1,4,22,50,157,7.7,9.3,3.69,9.09,6.81,999,992.2,5.9,7.3,999,99,99
2011,1,4,23,50,150,9.5,11.3,3.75,10,6.88,999,992.6,5.9,7.3,999,99,99
2011,1,5,0,50,144,10,12.5,3.25,10,6.48,999,992.8,6.1,7.3,999,99,99
2011,1,5,1,50,155,10.6,12.8,3.54,10,6.76,999,993.4,5.4,7.3,999,99,99
2011,1,5,2,50,145,11.6,14.8,3.46,10,6.63,999,993.7,5.7,7.2,999,99,99
2011,1,5,3,50,149,11,13.2,3.18,10,6.15,999,994.4,4.8,7.2,999,99,99
2011,1,5,4,50,127,11.7,14.1,3.36,9.09,6.49,999,994.3,5.4,7.2,999,99,99
2011,1,5,5,50,155,9.7,13.2,3.36,9.09,6.37,999,994.8,5.2,7.2,999,99,99
2011,1,5,6,50,170,8.7,10.6,3.48,9.09,6.67,999,995.1,4.8,7.2,999,99,99
2011,1,5,7,50,154,11,13.3,3.56,9.09,6.62,999,995.4,6.2,7.2,999,99,99
2011,1,5,8,50,162,10.6,13.2,4.09,10.81,6.85,999,995.7,6,7.1,999,99,99
2011,1,5,9,50,164,10.9,13.3,4.75,17.39,7.81,999,996.1,5.8,7.1,999,99,99
2011,1,5,10,50,158,11.8,15.1,5.47,17.39,8.31,999,996.5,5.6,7.1,999,99,99
2011,1,5,11,50,184,9.2,12.9,5.58,17.39,8.88,999,996.9,3.4,7.1,999,99,99
2011,1,5,12,50,119,11.9,14.8,4.65,12.12,7.96,999,996.3,4.9,7.1,999,99,99
2011,1,5,13,50,116,11.6,14.1,4.68,14.81,7.93,999,996.3,4.1,7.1,999,99,99
2011,1,5,14,50,118,7.8,9.8,4.6,17.39,8.01,999,996.3,3.2,7.1,999,99,99
2011,1,5,15,50,128,7.3,8.6,4.5,16,8.6,999,996,3.4,7.1,999,99,99
2011,1,5,16,50,108,5.6,8.1,4.48,14.81,8.42,999,995.3,3.5,7.1,999,99,99
2011,1,5,17,50,121,6.3,8.7,4.19,13.79,8.37,999,994.7,3.8,7.1,999,99,99
2011,1,5,18,50,147,6.3,8.1,4.39,10.81,8.25,999,994.4,4.1,7.1,999,99,99
2011,1,5,19,50,156,2.4,3.9,5.05,13.79,8.65,999,993.7,4.1,7.1,999,99,99
2011,1,5,20,50,123,0.5,1.6,5.12,13.79,8.74,999,993.2,4.3,7.1,999,99,99
2011,1,5,21,50,8,0.5,1.9,4.51,16,8.62,999,992.8,4,7.1,999,99,99
2011,1,5,22,50,315,2.3,3.8,4.64,10.81,8.72,999,992.4,4.1,7.1,999,99,99
2011,1,5,23,50,299,3.7,6.3,4.7,13.79,9.28,999,992.3,4.4,7.1,999,99,99
2011,1,6,0,50,295,3.9,5.3,3.61,14.81,7.93,999,992.4,4.7,7.1,999,99,99
2011,1,6,1,50,295,5.1,7.2,3.96,11.43,8.81,999,992.7,4.6,7.1,999,99,99
2011,1,6,2,50,282,5.3,8,3.95,12.9,8.9,999,993.2,4.6,7.1,999,99,99
2011,1,6,3,50,280,4.8,6.6,3.63,10.81,8.49,999,994.1,3.9,7.1,999,99,99
2011,1,6,4,50,292,5.9,7.5,3.13,12.12,7.88,999,995,4.2,7.1,999,99,99
2011,1,6,5,50,288,6.1,7.8,3.47,12.12,8.57,999,996,4.7,7.1,999,99,99
2011,1,6,6,50,271,6.3,8.6,3.16,14.81,8.47,999,997.1,5,7.1,999,99,99
2011,1,6,7,50,281,5.5,7,3.22,12.9,8.35,999,998.6,5.2,7.1,999,99,99
2011,1,6,8,50,265,4.5,6.1,3.09,14.81,8.02,999,1000.1,5.3,7.1,999,99,99
2011,1,6,9,50,286,4.8,6.3,3.23,14.81,8.3,999,1001.2,5.2,7.1,999,99,99
2011,1,6,10,50,271,4.9,6.4,3.42,10.81,8.47,999,1002.3,5.3,7.1,999,99,99
2011,1,6,11,50,203,1.8,3.1,3.21,13.79,8.87,999,1003.5,5.3,7.1,999,99,99
2011,1,6,12,50,161,2.4,3.4,2.93,13.79,8.43,999,1004.6,4.9,7.1,999,99,99
2011,1,6,13,50,236,1.8,4.4,3.06,13.79,8.66,999,1005.5,5,7.1,999,99,99
2011,1,6,14,50,252,1.7,2.8,2.82,10.81,8.44,999,1006.5,4.9,7.1,999,99,99
2011,1,6,15,50,40,0.2,0.8,2.82,10.81,8.72,999,1007.4,5.1,7.1,999,99,99
2011,1,6,16,50,47,1.2,2.3,2.77,10,8.46,999,1008.1,5.2,7.1,999,99,99
2011,1,6,17,50,21,2.4,3.9,2.54,12.12,8.38,999,1008.8,5.2,7,999,99,99
2011,1,6,18,50,89,3.6,5.6,2.8,12.9,8.87,999,1009.6,5.3,7,999,99,99
2011,1,6,19,50,153,3.9,5,2.78,12.12,8.48,999,1010.4,4.2,7,999,99,99
2011,1,6,20,50,82,6,8,2.61,10.81,7.93,999,1010.8,5,7,999,99,99
2011,1,6,21,50,87,6.8,9.2,2.63,11.43,7.65,999,1011,5,6.9,999,99,99
2011,1,6,22,50,91,6,7.6,2.73,12.12,7.39,999,1011.5,4.8,6.9,999,99,99
2011,1,6,23,50,108,7.6,9,2.76,11.43,7.28,999,1011.9,5.1,6.9,999,99,99
2011,1,7,0,50,107,4.4,6,2.81,13.79,7.42,999,1012.6,4.8,6.9,999,99,99
2011,1,7,1,50,103,5.5,6.7,2.51,12.12,7.35,999,1013.1,5.3,6.9,999,99,99
2011,1,7,2,50,81,6.1,8,2.66,12.12,7.07,999,1013.8,4.8,6.9,999,99,99
2011,1,7,3,50,83,5.1,8,2.59,10.81,7.32,999,1014.3,4.5,6.9,999,99,99
2011,1,7,4,50,87,5.8,7.3,2.47,12.12,7.02,999,1015,4.9,6.9,999,99,99
2011,1,7,5,50,85,5.8,7.7,2.54,12.12,7.13,999,1015.5,5,6.9,999,99,99
2011,1,7,6,50,73,6.4,8,2.53,12.12,7.25,999,1016.1,5,7,999,99,99
2011,1,7,7,50,73,6,8.5,2.41,12.9,6.87,999,1016.7,4.6,6.9,999,99,99
2011,1,7,8,50,72,6.7,8.7,2.46,12.12,7.1,999,1017.1,4.4,6.9,999,99,99
2011,1,7,9,50,77,5.4,7.7,2.05,12.9,6.66,999,1017.5,4.5,6.8,999,99,99
2011,1,7,10,50,81,4.7,5.9,2.3,12.12,7.11,999,1018,4.4,6.8,999,99,99
2011,1,7,11,50,73,4.9,6,2.1,12.12,6.79,999,1018.4,4.7,7,999,99,99
2011,1,7,12,50,44,4.1,5.8,2.01,11.43,6.61,999,1018.9,4.7,7,999,99,99
2011,1,7,13,50,7,4,5.5,1.97,10.81,6.49,999,1019.4,4.6,7,999,99,99
2011,1,7,14,50,349,1.6,2.5,1.96,11.43,6.3,999,1019.9,4.5,7,999,99,99
2011,1,7,15,50,330,2.2,3.3,1.85,11.43,6.73,999,1020.1,4.4,7,999,99,99
2011,1,7,16,50,311,2.7,3.4,1.63,10.81,6.39,999,1020.4,4.1,7,999,99,99
2011,1,7,17,50,321,4.3,5,1.79,10.81,7.11,999,1021,3.9,7,999,99,99
2011,1,7,18,50,299,3.8,4.9,1.74,11.43,7.26,999,1021.6,3.4,7,999,99,99
2011,1,7,19,50,302,4.6,5.7,1.49,11.43,6.97,999,1022,3.2,7,999,99,99
2011,1,7,20,50,328,6.5,7.9,1.52,7.69,6.55,999,1022.2,3.7,7,999,99,99
2011,1,7,21,50,327,6.5,8.3,1.53,8.33,6.13,999,1022.3,3.6,7.1,999,99,99
2011,1,7,22,50,334,6,7.4,1.4,9.09,6,999,1022,3.6,7,999,99,99
2011,1,7,23,50,333,6.1,8.1,1.27,10,5.85,999,1022.3,2.9,7,999,99,99
2011,1,8,0,50,340,6,7.2,1.29,9.09,5.42,999,1022.8,3.8,7,999,99,99
2011,1,8,1,50,339,6.8,8.1,1.14,9.09,4.78,999,1023.1,3.7,7,999,99,99
2011,1,8,2,50,2,7.3,8.7,1.27,10,4.66,999,1023.4,3.7,7,999,99,99
2011,1,8,3,50,8,7.6,9,1.52,10,4.79,999,1024,3.7,7,999,99,99
2011,1,8,4,50,2,7.8,9.3,1.45,10,4.61,999,1024.6,3.7,7,999,99,99
2011,1,8,5,50,11,5.2,6.5,1.33,9.09,4.79,999,1025.3,4.2,7,999,99,99
2011,1,8,6,50,27,4.8,6.2,1.23,10,4.72,999,1026.2,4.4,7,999,99,99
2011,1,8,7,50,17,4,5.1,1.33,10,5.27,999,1026.6,4.2,7,999,99,99
2011,1,8,8,50,17,3.3,4.1,1.09,9.09,4.98,999,1027.4,4.1,7,999,99,99
2011,1,8,9,50,353,3.5,4.1,1.05,10,5.6,999,1028,4.5,7,999,99,99
2011,1,8,10,50,39,4.4,5.8,1.03,10,5.56,999,1028.5,4.6,7,999,99,99
2011,1,8,11,50,49,3.4,4.4,1.01,9.09,5.28,999,1028.7,4.6,7,999,99,99
2011,1,8,12,50,22,2.1,3.2,1.01,9.09,5.27,999,1029.5,4.8,7,999,99,99
2011,1,8,13,50,21,3.1,4.1,0.96,8.33,4.98,999,1029.9,4.8,7,999,99,99
2011,1,8,14,50,7,4.1,5.1,0.94,10.81,5.05,999,1030.2,3.8,7,999,99,99
2011,1,8,15,50,20,2.9,3.9,1.03,9.09,5.64,999,1030.6,4,7,999,99,99
2011,1,8,16,50,10,2,2.9,1.01,17.39,5.65,999,1031.6,4,7,999,99,99
2011,1,8,17,50,9,2,2.8,0.97,17.39,5.66,999,1032.2,4.2,7,999,99,99
2011,1,8,18,50,14,2.2,3.2,1.24,17.39,7.38,999,1032.8,4.1,7,999,99,99
2011,1,8,19,50,25,1,1.9,1.61,17.39,8.68,999,1033.3,4.6,6.9,999,99,99
2011,1,8,20,50,318,1.3,2,1.36,17.39,8.32,999,1033.8,4.9,7,999,99,99
2011,1,8,21,50,350,1.3,2,0.82,14.81,5.66,999,1034.1,5,7,999,99,99
2011,1,8,22,50,0,0,0.1,1.35,16,8.6,999,1034.1,5.7,7,999,99,99
2011,1,8,23,50,233,0.9,2.1,1.44,14.81,8.67,999,1034.4,5.1,7.1,999,99,99
2011,1,9,0,50,236,0.8,1.5,1.81,17.39,10.18,999,1034.8,4.7,7,999,99,99
2011,1,9,1,50,207,1.1,2,1.87,17.39,10.38,999,1035,4.5,7,999,99,99
2011,1,9,2,50,255,0.5,1.2,1.89,12.9,10.56,999,1035.2,4.4,7,999,99,99
2011,1,9,3,50,0,0.1,0.8,1.94,14.81,10.78,999,1035.3,4.4,6.9,999,99,99
2011,1,9,4,50,48,1.1,2.2,1.6,13.79,10.11,999,1035.7,4.4,6.9,999,99,99
2011,1,9,5,50,351,2,3,1.99,14.81,10.58,999,1035.9,4.3,6.8,999,99,99
2011,1,9,6,50,350,2.9,3.7,1.9,13.79,10.13,999,1036,4.2,6.7,999,99,99
2011,1,9,7,50,6,4.3,5.5,1.9,12.12,9.8,999,1036.1,4.3,6.7,999,99,99
2011,1,9,8,50,18,3.8,4.9,1.66,13.79,8.8,999,1036.1,4.3,6.7,999,99,99
2011,1,9,9,50,359,3.8,4.8,2.01,13.79,9.68,999,1036.2,4.4,6.7,999,99,99
2011,1,9,10,50,354,3.4,4.1,1.5,11.43,8.49,999,1036.3,4.3,6.8,999,99,99
2011,1,9,11,50,354,2.1,3.4,1.63,14.81,9.01,999,1036.3,4.7,6.9,999,99,99
2011,1,9,12,50,85,2.2,3.2,1.67,14.81,9.7,999,1036.3,4.7,6.9,999,99,99
2011,1,9,13,50,82,1.7,3.3,1.61,13.79,8.95,999,1036.1,4.6,6.8,999,99,99
2011,1,9,14,50,94,2.3,3.9,1.57,12.9,8.9,999,1035.9,4.5,6.8,999,99,99
2011,1,9,15,50,111,2.9,4.2,1.61,11.43,9.09,999,1035.8,4.5,6.9,999,99,99
2011,1,9,16,50,128,1.9,2.7,1.57,13.79,8.77,999,1036.4,4.4,6.9,999,99,99
2011,1,9,17,50,119,1.8,3.6,1.67,13.79,8.91,999,1036.8,4.5,6.9,999,99,99
2011,1,9,18,50,140,2.4,3.4,1.77,12.12,9.25,999,1037.1,4.7,6.9,999,99,99
2011,1,9,19,50,135,0.7,2.5,1.75,12.9,8.86,999,1037.2,4.7,6.9,999,99,99
2011,1,9,20,50,128,0.2,1,1.73,12.9,8.71,999,1037.3,4.7,6.9,999,99,99
2011,1,9,21,50,68,0.2,1.5,1.7,13.79,8.78,999,1037,5,6.9,999,99,99
2011,1,9,22,50,104,0.3,2,1.64,13.79,8.9,999,1036.5,5,6.9,999,99,99
2011,1,9,23,50,104,0.6,2.1,1.35,12.9,8.18,999,1036.4,4.8,6.9,999,99,99
2011,1,10,0,50,48,1.8,3.9,1.51,12.9,8.58,999,1036.2,4.5,6.9,999,99,99
2011,1,10,1,50,0,0,0.3,1.47,10.81,8.7,999,1036.2,4.5,6.9,999,99,99
2011,1,10,2,50,60,0.3,1.8,1.51,12.9,8.54,999,1036.5,4.5,6.9,999,99,99
2011,1,10,3,50,97,2.1,3.5,1.31,12.9,8.45,999,1036.8,4.6,6.9,999,99,99
2011,1,10,4,50,127,2.8,4,1.46,12.9,8.88,999,1036.8,4.7,6.9,999,99,99
2011,1,10,5,50,120,1.2,3,1.4,12.9,9,999,1036.8,4.7,6.9,999,99,99
2011,1,10,6,50,113,0.9,2.9,1.46,10,8.83,999,1037,4.7,6.9,999,99,99
2011,1,10,7,50,0,0,0.7,1.4,12.12,9.02,999,1037.2,4.7,6.9,999,99,99
2011,1,10,8,50,0,0,0.4,1.44,11.43,8.65,999,1037.1,4.7,6.9,999,99,99
2011,1,10,9,50,21,4.2,5.2,1.64,12.12,8.5,999,1037.1,3.9,6.9,999,99,99
2011,1,10,10,50,29,2.9,3.9,1.44,11.43,8.03,999,1036.9,3.8,6.9,999,99,99
2011,1,10,11,50,24,2.3,3.4,1.25,11.43,7.79,999,1036.9,4.1,6.8,999,99,99
2011,1,10,12,50,25,2.6,3.4,1.12,10.81,7.78,999,1036.8,3.9,6.9,999,99,99
2011,1,10,13,50,33,1.5,2.3,1.26,11.43,8.46,999,1036.5,3.9,6.8,999,99,99
2011,1,10,14,50,0,0,0.1,1.22,11.43,8.4,999,1036.1,3.9,6.8,999,99,99
2011,1,10,15,50,0,0,0.1,1.13,10,8.22,999,1035.8,3.9,6.8,999,99,99
2011,1,10,16,50,344,2.3,3.2,1.15,11.43,8.38,999,1035.8,3.9,6.8,999,99,99
2011,1,10,17,50,306,2.3,3.7,1.06,12.12,8.44,999,1035.7,3.9,6.8,999,99,99
2011,1,10,18,50,295,3.1,4.4,1.07,11.43,8.55,999,1035.5,3.7,6.8,999,99,99
2011,1,10,19,50,282,3.4,4.6,1.13,12.12,8.49,999,1035.2,3.6,6.8,999,99,99
2011,1,10,20,50,278,3.2,4.3,1.05,12.12,7.69,999,1034.5,3.8,6.7,999,99,99
2011,1,10,21,50,285,3,5.1,1.14,12.12,8.38,999,1033.8,3.9,6.8,999,99,99
2011,1,10,22,50,292,2,4.7,1.08,12.9,8.4,999,1033.1,3.7,6.8,999,99,99
2011,1,10,23,50,253,3,4.3,1.16,10.81,8.48,999,1032.4,3.6,6.8,999,99,99
2011,1,11,0,50,325,1.9,3.2,1.14,12.12,8.25,999,1031.8,3.1,6.8,999,99,99
2011,1,11,1,50,300,3.8,5.2,1.25,12.12,8.66,999,1030.8,2.4,6.8,999,99,99
2011,1,11,2,50,301,4.2,5.6,1.08,11.43,7.65,999,1029.8,1.3,6.8,999,99,99
2011,1,11,3,50,312,3.8,5,1.21,12.12,7.12,999,1028.8,1.8,6.8,999,99,99
2011,1,11,4,50,328,2.8,4.1,1.22,12.12,6.66,999,1028.9,1.9,6.7,999,99,99
2011,1,11,5,50,333,2.6,3.5,1.15,10.81,6.07,999,1028.1,2.3,6.8,999,99,99
2011,1,11,6,50,77,5.1,6.6,1.26,11.43,6.96,999,1027.8,3.3,6.8,999,99,99
2011,1,11,7,50,99,5.7,7.3,1.22,11.43,6.45,999,1027.4,3.6,6.8,999,99,99
2011,1,11,8,50,101,6.7,8,1.25,10,5.72,999,1027.5,3.7,6.8,999,99,99
2011,1,11,9,50,95,6.2,7.5,1.24,11.43,5.68,999,1027.4,4,6.8,999,99,99
2011,1,11,10,50,89,4.5,6.4,1.09,11.43,5.15,999,1027.4,3.7,6.8,999,99,99
2011,1,11,11,50,104,5.6,7.2,1.2,11.43,5.45,999,1028,4.1,6.8,999,99,99
2011,1,11,12,50,85,5.6,7.4,1.23,10.81,5.35,999,1028,4.5,6.8,999,99,99
2011,1,11,13,50,111,4.4,5.7,1.22,11.43,5.41,999,1028.1,4.7,6.9,999,99,99
2011,1,11,14,50,110,2.3,3.8,1.2,11.43,5.74,999,1028.3,4.8,6.9,999,99,99
2011,1,11,15,50,0,0,0.1,1.18,12.12,6.17,999,1028.3,4.6,6.8,999,99,99
2011,1,11,16,50,348,2.6,3.8,1.18,10.81,6.18,999,1028.6,4,6.8,999,99,99
2011,1,11,17,50,355,2.8,3.7,1.04,10.81,6.02,999,1028.9,4.1,6.8,999,99,99
2011,1,11,18,50,327,3.5,4.2,1.15,10.81,6.57,999,1029.1,4.6,6.8,999,99,99
2011,1,11,19,50,309,3.7,5,1.07,10.81,6.61,999,1028.9,4.9,6.8,999,99,99
2011,1,11,20,50,307,4.6,5.6,1.06,10.81,6.6,999,1028.4,5.2,6.8,999,99,99
2011,1,11,21,50,308,4.2,6.3,1.04,10.81,6.32,999,1028,5.5,6.8,999,99,99
2011,1,11,22,50,337,5.5,6.9,0.87,10.81,5.52,999,1027.5,5.2,6.8,999,99,99
2011,1,11,23,50,20,2.9,4.2,0.99,10.81,6.04,999,1026.8,5.1,6.8,999,99,99
2011,1,12,0,50,69,4.5,5.5,0.96,10,5.66,999,1026.2,5,6.8,999,99,99
