#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
2013,1,3,18,50,119,11.9,14.3,3.69,10.81,6.43,999,1008.2,5.5,6.6,999,99,99
2013,1,3,19,50,110,12,14.6,3.66,10,6.14,999,1008.2,5.6,6.6,999,99,99
2013,1,3,20,50,113,12.2,14.7,3.86,10,6.46,999,1007.7,4.8,6.6,999,99,99
2013,1,3,21,50,107,11.7,15.6,4.45,10.81,6.73,999,1007.2,4.5,6.6,999,99,99
2013,1,3,22,50,112,9,10.8,4.16,10.81,6.53,999,1006.9,4.2,6.6,999,99,99
2013,1,3,23,50,104,11.8,15.2,4.44,10.81,6.74,999,1006.2,4.3,6.6,999,99,99
2013,1,4,0,50,93,10.9,13.1,3.96,11.43,6.67,999,1005.7,4.5,6.6,999,99,99
2013,1,4,1,50,120,10.9,13.8,3.94,10.81,6.86,999,1006,3.1,6.6,999,99,99
2013,1,4,2,50,111,9.8,14.6,3.83,10,6.84,999,1005.6,3.9,6.6,999,99,99
2013,1,4,3,50,100,10.7,13.1,3.58,11.43,6.54,999,1005.4,4,6.6,999,99,99
2013,1,4,4,50,124,10.7,13.5,4.07,10.81,7.28,999,1005.3,5.4,6.6,999,99,99
2013,1,4,5,50,121,9.4,11.4,3.75,10.81,6.62,999,1005.2,5.6,6.6,999,99,99
2013,1,4,6,50,114,9.2,11.2,4.17,10.81,7.39,999,1005.3,5.6,6.6,999,99,99
2013,1,4,7,50,119,9.1,12.1,4.34,10.81,7.47,999,1005.6,5.6,6.6,999,99,99
2013,1,4,8,50,122,8.7,10.7,3.88,10.81,7.32,999,1006.4,3.8,6.6,999,99,99
2013,1,4,9,50,127,10.3,12.8,3.75,10.81,7.1,999,1006.4,4.2,6.6,999,99,99
2013,1,4,10,50,115,11,13.4,4.1,10.81,7.19,999,1006.7,4.2,6.6,999,99,99
2013,1,4,11,50,104,11.3,13.7,3.58,12.12,6.63,999,1006.9,4.3,6.6,999,99,99
2013,1,4,12,50,125,11.2,13.7,3.77,10,6.94,999,1007.3,4.6,6.6,999,99,99
2013,1,4,13,50,111,11.5,13.7,3.82,10.81,6.81,999,1007.8,4.2,6.6,999,99,99
2013,1,4,14,50,109,10.8,12.9,3.62,11.43,6.45,999,1008.3,4,6.6,999,99,99
2013,1,4,15,50,113,7.2,11.7,3.51,9.09,6.31,999,1009.2,3.8,6.6,999,99,99
2013,1,4,16,50,125,5.5,6.6,3.17,11.43,6.19,999,1009.8,4.4,6.6,999,99,99
2013,1,4,17,50,180,3.7,4.8,3.19,10.81,6.61,999,1010.8,4.3,6.6,999,99,99
2013,1,4,18,50,138,3,4.2,2.7,10.81,6.33,999,1011.8,4.7,6.6,999,99,99
2013,1,4,19,50,163,5.8,7.7,2.72,10.81,6.54,999,1012.8,4.4,6.6,999,99,99
2013,1,4,20,50,114,4.3,5.9,3.05,10.81,6.64,999,1013.2,4.4,6.6,999,99,99
2013,1,4,21,50,114,5.5,6.8,3.15,10,6.69,999,1013.5,5,6.5,999,99,99
2013,1,4,22,50,95,11.1,13.6,3.35,10,6.23,999,1012.7,4.4,6.5,999,99,99
2013,1,4,23,50,84,11.8,14.1,3.36,10,6.14,999,1012.6,4.1,6.5,999,99,99
2013,1,5,0,50,90,12.8,15.2,3.51,10,6.35,999,1012.3,4.3,6.5,999,99,99
2013,1,5,1,50,91,12.7,15.7,3.46,10.81,6.05,999,1012,4.5,6.5,999,99,99
2013,1,5,2,50,90,13.1,15.9,3.57,10,6.15,999,1011.4,5.1,6.4,999,99,99
2013,1,5,3,50,93,12.8,15.5,3.31,6.67,5.82,999,1010.9,5.2,6.6,999,99,99
2013,1,5,4,50,94,12.4,14.7,3.2,8.33,5.97,999,1010.6,5.3,6.6,999,99,99
2013,1,5,5,50,97,11.6,13.8,3.28,10,6.13,999,1010.3,5.6,6.6,999,99,99
2013,1,5,6,50,99,11.7,14.1,2.76,10.81,5.63,999,1009.7,5.6,6.6,999,99,99
2013,1,5,7,50,100,11.6,13.6,2.8,10,5.66,999,1009.3,5.7,6.7,999,99,99
2013,1,5,8,50,91,9.8,11.5,2.97,9.09,5.87,999,1008.7,5.7,6.7,999,99,99
2013,1,5,9,50,91,10.6,13,2.71,10,5.71,999,1007.8,5.9,6.7,999,99,99
2013,1,5,10,50,98,10.2,13.5,2.59,9.09,5.52,999,1006.5,5.8,6.7,999,99,99
2013,1,5,11,50,95,11.7,13.9,2.53,8.33,5.56,999,1005.7,5,6.7,999,99,99
2013,1,5,12,50,96,11.7,14.6,2.89,9.09,5.99,999,1004.7,5.3,6.7,999,99,99
2013,1,5,13,50,88,12.7,15.8,2.67,9.09,5.58,999,1003.7,5,6.7,999,99,99
2013,1,5,14,50,91,13.7,16.9,2.83,10,5.59,999,1002.7,4.9,6.6,999,99,99
2013,1,5,15,50,96,13,16.4,3.24,10,5.97,999,1002,5.1,6.5,999,99,99
2013,1,5,16,50,96,13.1,15.6,3.67,9.09,6.3,999,1001.4,5.1,6.5,999,99,99
2013,1,5,17,50,94,12.6,15.2,3.53,9.09,5.99,999,1001.2,5,6.5,999,99,99
2013,1,5,18,50,99,13.4,16.8,3.93,11.43,6.56,999,1000.8,5,6.5,999,99,99
2013,1,5,19,50,96,13.3,15.5,3.7,11.43,6.46,999,1000.6,5,6.6,999,99,99
2013,1,5,20,50,99,12.3,15,3.99,11.43,6.57,999,999.9,5.2,6.6,999,99,99
2013,1,5,21,50,97,13.5,15.7,3.67,10.81,6.26,999,999.1,5.2,6.7,999,99,99
2013,1,5,22,50,92,13.1,16.1,3.88,10.81,6.56,999,998.1,5.3,6.7,999,99,99
2013,1,5,23,50,91,12.5,16.4,3.84,12.12,6.4,999,997,5.3,6.7,999,99,99
2013,1,6,0,50,93,13.9,17.6,3.77,10.81,6.22,999,995.9,5.5,6.7,999,99,99
2013,1,6,1,50,111,11.3,14.5,4.33,10.81,6.58,999,994.9,5.6,6.7,999,99,99
2013,1,6,2,50,170,9.2,11.8,4.1,11.43,6.84,999,995.6,5.7,6.7,999,99,99
2013,1,6,3,50,183,8.4,10.7,3.49,10,6.5,999,997,4.4,6.6,999,99,99
2013,1,6,4,50,167,8.6,10.3,3.09,10,6.16,999,997.7,5.3,6.6,999,99,99
2013,1,6,5,50,145,9.1,11.1,3.23,10.81,6.46,999,998.3,5.3,6.4,999,99,99
2013,1,6,6,50,146,7.8,12,3.27,10.81,6.6,999,999.2,5,6.3,999,99,99
2013,1,6,7,50,130,8.2,10.5,3.02,10.81,6.36,999,999.4,5,6.4,999,99,99
2013,1,6,8,50,129,8.5,10.4,2.98,10,6.51,999,999.5,5.3,6.4,999,99,99
2013,1,6,9,50,124,8.7,10.5,2.91,10,6.32,999,999.4,5.3,6.4,999,99,99
2013,1,6,10,50,130,10,11.8,2.9,11.43,6.4,999,999.2,5.2,6.4,999,99,99
2013,1,6,11,50,117,8.5,11,3.05,10.81,6.34,999,999.3,4.8,6.4,999,99,99
2013,1,6,12,50,120,10.8,14,2.76,10.81,6.18,999,998.7,5.3,6.4,999,99,99
2013,1,6,13,50,105,10.9,13.7,2.9,10.81,5.82,999,998.3,5.1,6.3,999,99,99
2013,1,6,14,50,110,12.2,14.5,2.85,10,5.84,999,997.9,4.9,6.3,999,99,99
2013,1,6,15,50,110,11.8,14.1,2.88,10.81,5.78,999,997.9,3.4,6.3,999,99,99
2013,1,6,16,50,101,12.5,14.6,3.16,10,5.69,999,997.5,3.1,6.2,999,99,99
2013,1,6,17,50,100,11.7,13.7,2.91,10,5.57,999,997.2,3.9,6.3,999,99,99
2013,1,6,18,50,104,11.6,13.5,3,10.81,5.66,999,997.1,4,6.3,999,99,99
2013,1,6,19,50,122,7.1,9,2.94,10,5.95,999,997.2,4.6,6.3,999,99,99
2013,1,6,20,50,125,9.8,12.4,2.88,11.43,5.95,999,996.7,4.6,6.4,999,99,99
2013,1,6,21,50,118,11.9,14,2.88,10,5.8,999,996.1,5.2,6.4,999,99,99
2013,1,6,22,50,105,11.5,13.5,2.89,6.67,5.64,999,995.4,5.1,6.4,999,99,99
2013,1,6,23,50,104,13.3,15.9,2.82,10.81,5.53,999,994,5.2,6.4,999,99,99
2013,1,7,0,50,98,13.6,17,3.41,10.81,5.83,999,992.9,4.9,6.4,999,99,99
2013,1,7,1,50,105,14.8,18.3,3.54,6.67,5.69,999,991.9,4.9,6.4,999,99,99
2013,1,7,2,50,126,15.2,18.1,3.77,6.67,5.64,999,991.2,4.5,6.5,999,99,99
2013,1,7,3,50,130,14.3,17.4,4.06,7.14,6.01,999,990.8,4.5,6.5,999,99,99
2013,1,7,4,50,130,13,15.9,3.6,7.14,5.82,999,990.9,4.6,6.4,999,99,99
2013,1,7,5,50,188,6.1,7.3,3.73,7.69,6.19,999,991.4,5.4,6.3,999,99,99
2013,1,7,6,50,175,4.3,5.7,3.35,7.69,6.16,999,991.6,5.3,6.3,999,99,99
2013,1,7,7,50,179,4.1,5.6,2.94,7.69,5.98,999,992,5.3,6.3,999,99,99
2013,1,7,8,50,169,5.6,6.6,2.87,7.69,6.09,999,992,5,6.4,999,99,99
2013,1,7,9,50,151,4.8,5.9,2.83,8.33,5.96,999,991.8,4.9,6.6,999,99,99
2013,1,7,10,50,160,4.8,5.8,2.73,8.33,6.21,999,991.7,4.9,6.6,999,99,99
2013,1,7,11,50,143,5.1,6.5,2.73,9.09,6.22,999,991.2,5,6.5,999,99,99
2013,1,7,12,50,142,6.8,8.2,2.61,7.69,6.14,999,991,4.8,6.4,999,99,99
2013,1,7,13,50,131,7.5,8.6,2.68,9.09,6.13,999,990.5,5,6.3,999,99,99
2013,1,7,14,50,126,6.6,9.1,2.67,8.33,6.04,999,990.2,3.7,6.3,999,99,99
2013,1,7,15,50,180,7.9,10.4,2.78,8.33,6.32,999,990.3,1.7,6.2,999,99,99
2013,1,7,16,50,139,6.7,8,3.46,17.39,7.62,999,990.2,3.4,6.2,999,99,99
2013,1,7,17,50,147,8,10.8,4.3,17.39,8.66,999,990.5,4.3,6.2,999,99,99
2013,1,7,18,50,158,7.4,9.3,6.4,17.39,10.59,999,991,4.6,6.2,999,99,99
2013,1,7,19,50,164,8.9,11.3,4.95,13.79,9.22,999,991.5,4.3,6.2,999,99,99
2013,1,7,20,50,144,7.8,9.5,5.4,14.81,9.67,999,991.7,4.2,6.2,999,99,99
2013,1,7,21,50,163,6.5,12.5,4.94,12.9,9.13,999,992.1,3,6.2,999,99,99
2013,1,7,22,50,146,9,11.5,4.54,14.81,8.77,999,991.9,3.9,6.2,999,99,99
2013,1,7,23,50,135,8,10.5,4.45,16,8.56,999,992.3,3.3,6.2,999,99,99
2013,1,8,0,50,140,6.7,8.2,4.51,13.79,8.98,999,992.7,3.8,6.2,999,99,99
2013,1,8,1,50,144,7.8,9.7,4.81,12.9,8.81,999,992.9,4.3,6.2,999,99,99
2013,1,8,2,50,141,8.3,10.2,4.49,14.81,8.43,999,993.1,4.2,6.2,999,99,99
2013,1,8,3,50,144,7.9,9.3,4.48,12.12,8.12,999,993.5,4.1,6.2,999,99,99
2013,1,8,4,50,130,6.8,8.3,4.77,14.81,8.64,999,993.9,3.7,6.2,999,99,99
2013,1,8,5,50,165,7.8,10.3,5.03,12.9,9.19,999,994.3,4,6.2,999,99,99
2013,1,8,6,50,173,5.6,8.1,4.86,14.81,8.81,999,995,3.8,6.3,999,99,99
2013,1,8,7,50,157,8.1,9.8,4.23,13.79,8.3,999,995.6,2.9,6.3,999,99,99
2013,1,8,8,50,123,6.9,8.8,4.44,13.79,8.57,999,996,3,6.2,999,99,99
2013,1,8,9,50,138,6.5,8.2,4.72,12.9,8.88,999,996.5,2.5,6.2,999,99,99
2013,1,8,10,50,165,5.3,7.4,3.73,12.12,8,999,997,3.3,6.2,999,99,99
2013,1,8,11,50,136,7.1,8.5,3.96,13.79,8.6,999,997.4,3.9,6.2,999,99,99
2013,1,8,12,50,112,7.1,8.4,3.61,12.9,8.07,999,998.1,3.1,6.2,999,99,99
2013,1,8,13,50,95,7.9,9.8,3.6,12.9,8.21,999,998.3,3.7,6.3,999,99,99
2013,1,8,14,50,140,6.5,8.3,3.3,12.12,7.34,999,998.5,4.3,6.3,999,99,99
2013,1,8,15,50,127,6.5,7.9,3.36,11.43,7.51,999,998.9,3.7,6.5,999,99,99
2013,1,8,16,50,89,8.7,10.3,3.45,12.9,7.4,999,999.5,2.7,6.5,999,99,99
2013,1,8,17,50,122,5.6,6.8,3.14,10.81,6.99,999,1000.2,3.2,6.4,999,99,99
2013,1,8,18,50,109,9.7,11.7,3.52,12.12,7.29,999,1000.6,3.4,6.4,999,99,99
2013,1,8,19,50,85,9.3,11.5,3.34,12.12,7.04,999,1001.6,3,6.4,999,99,99
2013,1,8,20,50,83,8.4,10.3,3.22,12.12,6.89,999,1002.3,2.8,6.5,999,99,99
2013,1,8,21,50,91,9.3,11.3,3.13,12.12,6.84,999,1002.6,3.3,6.5,999,99,99
2013,1,8,22,50,97,10.1,12.5,2.82,11.43,6.29,999,1003.1,3.6,6.5,999,99,99
2013,1,8,23,50,82,6.5,9.2,2.8,12.12,6.4,999,1004.1,2.4,6.4,999,99,99
2013,1,9,0,50,85,8.6,10,2.78,12.12,6.32,999,1004.3,3.5,6.4,999,99,99
2013,1,9,1,50,59,5.4,7.1,2.3,11.43,6.13,999,1005.2,3.6,6.4,999,99,99
2013,1,9,2,50,68,5.1,6.4,2.46,11.43,6.56,999,1005.8,4,6.4,999,99,99
2013,1,9,3,50,43,4.5,6.3,2.6,11.43,6.68,999,1006.4,3.9,6.4,999,99,99
2013,1,9,4,50,4,5.1,6.4,2.3,11.43,6.32,999,1007.4,3.7,6.4,999,99,99
2013,1,9,5,50,358,3.4,4.4,2.39,10.81,6.48,999,1008.1,3.5,6.4,999,99,99
2013,1,9,6,50,344,4.1,5.5,2.28,11.43,6.78,999,1008.8,3.3,6.4,999,99,99
2013,1,9,7,50,298,5.4,6.7,2.07,10.81,6.88,999,1009.3,3.9,6.4,999,99,99
2013,1,9,8,50,284,8.6,10.2,2.23,10.81,7.07,999,1009.8,4.2,6.4,999,99,99
2013,1,9,9,50,299,8.7,10.7,2.08,10,5.74,999,1010.4,3.8,6.4,999,99,99
2013,1,9,10,50,296,8.3,10.3,2.3,11.43,5.72,999,1011.1,3,6.3,999,99,99
2013,1,9,11,50,314,7.8,9.3,2.19,11.43,5.99,999,1011.8,2.7,6.3,999,99,99
2013,1,9,12,50,302,10.3,12.4,2.01,10,6.11,999,1012.3,3.8,6.2,999,99,99
2013,1,9,13,50,301,10,12,1.92,10.81,5.92,999,1012.9,3.7,6.2,999,99,99
2013,1,9,14,50,310,6.2,10.1,1.78,10.81,5.35,999,1013.2,3.3,6.2,999,99,99
2013,1,9,15,50,290,9.3,11.7,1.88,10.81,4.99,999,1013.2,4.3,6.2,999,99,99
2013,1,9,16,50,298,9.3,10.9,2.02,10.81,5.05,999,1013.5,4.2,6.2,999,99,99
2013,1,9,17,50,287,8.4,10.2,1.78,10,5.15,999,1014,4,6.3,999,99,99
2013,1,9,18,50,298,7.3,8.4,1.64,10.81,5.36,999,1014.4,3,6.3,999,99,99
2013,1,9,19,50,329,6.6,7.7,1.88,11.43,5.61,999,1014.8,3.1,6.3,999,99,99
2013,1,9,20,50,330,4.5,5.6,1.58,10.81,6.06,999,1015.5,2.9,6.3,999,99,99
2013,1,9,21,50,315,4.2,5,1.92,11.43,7.31,999,1016.2,3.1,6.3,999,99,99
2013,1,9,22,50,338,2.9,3.6,1.58,10.81,7.12,999,1016.5,3.4,6.3,999,99,99
2013,1,9,23,50,309,2.8,3.7,1.7,10.81,7.63,999,1017.3,3,6.3,999,99,99
2013,1,10,0,50,333,2.1,3.1,1.56,9.09,7.46,999,1017.7,2.9,6.3,999,99,99
2013,1,10,1,50,320,1.7,2.4,1.78,10.81,7.74,999,1018.3,2.8,6.2,999,99,99
2013,1,10,2,50,46,1.3,2.7,1.7,10.81,7.55,999,1018.3,2.9,6.2,999,99,99
2013,1,10,3,50,64,1.4,2.4,1.61,11.43,7.33,999,1018.5,3.1,6.1,999,99,99
2013,1,10,4,50,60,1.3,2,1.82,10,7.52,999,1018.6,3.2,6,999,99,99
2013,1,10,5,50,171,2,2.7,1.62,10.81,7.04,999,1018.9,3.5,6,999,99,99
2013,1,10,6,50,169,2,3.2,1.79,10.81,7.52,999,1018.6,3.7,5.9,999,99,99
2013,1,10,7,50,171,2.4,3.5,1.77,10.81,7.24,999,1018.5,3.7,6,999,99,99
2013,1,10,8,50,143,3.3,4,1.64,10.81,7.13,999,1018.3,3.9,6,999,99,99
2013,1,10,9,50,124,5.6,6.8,1.7,10,6.95,999,1018.4,4.1,6,999,99,99
2013,1,10,10,50,117,6.2,7.3,1.54,10,5.76,999,1018.3,4.3,6,999,99,99
2013,1,10,11,50,131,3.9,5.1,1.46,10,5.99,999,1018.1,4.2,6,999,99,99
2013,1,10,12,50,116,6.9,8.2,1.54,10,5.47,999,1017.8,3.5,6,999,99,99
2013,1,10,13,50,149,6.2,7.7,1.54,10,5.35,999,1017.7,2.6,6,999,99,99
2013,1,10,14,50,136,5.2,6.3,1.61,4.76,4.97,999,1017.7,2,5.9,999,99,99
2013,1,10,15,50,205,1.3,2.3,1.71,4.76,5.23,999,1017.7,1.8,5.9,999,99,99
2013,1,10,16,50,138,1.3,2.4,1.61,10,5.21,999,1018,1.9,5.9,999,99,99
2013,1,10,17,50,112,4.1,5,1.52,10,5.22,999,1018.3,2,6,999,99,99
2013,1,10,18,50,139,2.5,3.5,1.58,9.09,5.14,999,1019,2.4,6.2,999,99,99
2013,1,10,19,50,99,7.3,8.8,1.83,5.88,5.25,999,1019.4,2.1,6.2,999,99,99
2013,1,10,20,50,100,6.7,8.3,1.79,5.56,5.04,999,1019.7,2.8,6.2,999,99,99
2013,1,10,21,50,78,6.4,7.8,1.73,5.26,5.19,999,1019.7,3.3,6.2,999,99,99
2013,1,10,22,50,102,5.8,7.1,1.81,10,5.58,999,1020.5,3.1,6.2,999,99,99
2013,1,10,23,50,99,4.8,5.9,1.83,7.69,5.79,999,1020.9,3,6.1,999,99,99
2013,1,11,0,50,103,2.8,3.7,1.78,10,5.89,999,1021.5,3.1,6,999,99,99
2013,1,11,1,50,90,1.8,2.8,1.98,8.33,6.24,999,1022.4,3.5,6,999,99,99
2013,1,11,2,50,19,1.1,3,1.91,9.09,6.06,999,1022.2,3.3,6,999,99,99
2013,1,11,3,50,58,3.8,5.6,2.17,10,7.11,999,1021.6,3.4,6,999,99,99
2013,1,11,4,50,77,3.6,4.6,2.15,10,6.81,999,1022.1,3.4,6,999,99,99
2013,1,11,5,50,87,4.9,6.6,2.2,10,7.31,999,1021.2,3.5,5.9,999,99,99
2013,1,11,6,50,98,5.5,7.3,2.27,10.81,7.22,999,1021,3.7,5.9,999,99,99
2013,1,11,7,50,104,6.6,8.5,2.28,9.09,6.95,999,1020.4,3.6,6,999,99,99
2013,1,11,8,50,94,8,10.1,2.24,11.43,6.85,999,1020,3.3,6,999,99,99
2013,1,11,9,50,104,8.5,10.2,2.05,10,5.8,999,1019.8,3.6,6,999,99,99
2013,1,11,10,50,97,9.9,11.7,2.04,12.12,5.62,999,1019.6,3.7,6,999,99,99
2013,1,11,11,50,95,10.6,13.2,2.17,12.9,5.45,999,1019.3,3.5,6,999,99,99
2013,1,11,12,50,101,10.8,12.5,2.43,13.79,5.63,999,1018.7,3.7,6,999,99,99
2013,1,11,13,50,99,11,13.2,2.36,5.88,5.52,999,1018,3.7,6.1,999,99,99
2013,1,11,14,50,97,11.3,13.5,2.28,5.88,5.11,999,1017.9,3.9,6.1,999,99,99
2013,1,11,15,50,89,11.9,14.1,2.52,6.25,5.38,999,1017.5,3.7,6.1,999,99,99
2013,1,11,16,50,94,12.5,14.4,2.79,6.25,5.55,999,1017.5,3.7,6.1,999,99,99
2013,1,11,17,50,97,12.2,15.1,2.72,6.67,5.48,999,1017.3,3.9,6.1,999,99,99
2013,1,11,18,50,97,11.9,15,3.14,6.67,5.95,999,1017.4,4.2,6.2,999,99,99
2013,1,11,19,50,104,11.4,13.7,2.84,6.67,5.68,999,1017.3,4.4,6.1,999,99,99
2013,1,11,20,50,97,11,13.5,3.04,6.67,5.75,999,1017.2,4.6,6.1,999,99,99
2013,1,11,21,50,101,11.3,13.4,2.99,12.9,6.23,999,1017.5,4.5,6.1,999,99,99
2013,1,11,22,50,100,10.2,12.6,2.68,12.12,5.83,999,1018.4,4.6,6.1,999,99,99
