"Season","ghl","n_vessels","mt_wt","rnd_wt","dredge_hrs","mt_cpue","rnd_cpue","meat_disc_mort_lbs"
"2018/19",NA,2,145082.99,1777744.3,2267.18,63.9927090041373,784.121375453206,3972.11309008327
